Unnamed: 1,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
AWC,21600,6907440,3960000,0,0,0,12786000,7463280,3120,26315520,48720,500880,221280,0,261840,1045200,11243520,6926400,0,0,399120,337200,0,480960,364800,0,0,0,0,0,56880,0,282000,0,0,10691760,14346240,2126160,8634720,3277920,2640,0,7200,0,0,0,0,0,0,0,3840,826560,0,0,0,258720,0,0,263520,156480,0,0,0,0,0,0,0,0,1897440,0,0,0,939600,0,0,0,0,0,12480,0,0,66480,0,0,1920,1440,0,0,1200,380400,6000,0,0,0,52080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG,168720,0,4191600,0,0,4266000,2777520,25200,0,83760,0,0,3200640,0,0,0,6926400,5107200,1118400,0,155040,104160,164640,58800,477600,75120,0,0,814560,0,0,808320,28080,206400,0,30960,2191920,8481360,6618480,1541040,4555440,1474800,4566240,5714160,0,373920,21840,2880,0,0,9799440,14733600,0,6428400,777840,110400,0,2752080,302400,311040,0,559200,0,0,248160,26400,0,0,4408560,0,4080,100320,790800,607200,0,0,0,697440,0,48960,0,0,0,0,0,0,0,0,4560,1331760,0,0,0,0,5102160,32160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,35280,0,0,0,0,9230640,0,4080,0,0,0,0,3813120,0,76320,220080,0,1118400,0,2021760,25680,0,44400,0,0,263040,142560,393120,791280,2012880,479280,707040,354960,338160,2680080,0,2022960,0,0,7142880,1646880,6193200,3414720,4257360,0,0,5539440,3102720,317280,0,1201200,855840,0,19200,1323600,1569120,46080,3591120,0,0,79200,6720,0,0,68640,0,0,222480,1791120,677760,4225920,6806160,648720,9524400,3921600,2386800,0,2275200,0,178320,1307760,0,0,715200,1649760,84000,0,0,156480,0,230640,36000,0,645360,4705440,0,241200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLP,0,0,0,0,0,114960,0,0,0,0,0,0,0,1756080,0,0,0,0,2021760,1677840,0,0,0,0,0,0,58320,0,0,1622400,0,0,0,0,990720,52080,1560720,0,124320,0,7132080,730560,1203120,1249440,70320,244320,3156240,54720,1027680,0,132720,0,272880,232320,7495680,106560,0,0,0,0,0,161760,0,0,0,0,0,0,362400,0,8160,458880,0,152640,358560,54720,0,76320,0,0,3415200,131040,0,0,240000,856320,27120,0,0,0,0,438000,5280,0,0,2097600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2D,0,246480,55200,0,0,0,0,0,0,203520,11040,0,315360,0,0,0,399120,155040,25680,0,0,212160,0,0,3173760,0,0,0,0,0,0,1244400,1939440,0,270480,0,102960,250560,0,0,271440,84720,216720,156720,133680,152400,0,0,9120,114720,0,0,161520,223200,6061920,0,9677040,0,4828800,0,0,0,11040,0,266400,1833840,5938560,893280,0,396480,0,0,0,0,0,0,0,0,4401360,0,0,0,28800,0,480,5520,0,99600,1850880,0,0,76800,0,303120,0,22800,0,356160,0,24240,0,3840,0,0,0,0,0,0,0,0,0,0,0
IL2L/R,0,193200,55440,0,0,0,282240,0,0,286800,287520,269760,16800,0,6480,0,337200,104160,0,0,212160,0,372480,3871920,4252080,2365680,0,100320,1200,0,3238800,980400,0,0,0,0,70320,187200,4320,0,720,0,0,235920,0,0,0,0,0,0,0,137520,0,0,6612720,0,101520,0,450000,3867840,411840,176400,0,940320,0,2177280,13219200,1841520,0,12960,0,248640,253200,172320,19920,877920,0,397680,2930880,2558400,1933680,0,341280,131040,0,0,0,0,0,0,0,0,10080,308400,4560,0,882480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2V,0,0,0,0,0,205680,0,0,0,0,0,0,0,0,0,0,0,164640,44400,0,0,372480,0,0,0,1883520,0,0,0,0,0,125040,0,1539360,144480,0,275280,0,0,0,480,0,0,0,0,474720,0,0,0,557040,688800,310800,0,221760,3497040,19920,6588960,0,0,0,4138320,26160,239040,0,145200,1358880,5024160,922560,113760,460800,87120,144480,162000,265680,64560,89040,0,0,0,4919760,0,0,0,0,0,0,0,0,0,4734960,0,0,0,624480,0,0,0,0,11040,0,0,0,480,0,0,0,0,0,0,0,0,0,0
OLL,0,292320,35280,0,199680,0,290880,0,0,336720,89040,155520,27120,0,3840,0,480960,58800,0,0,0,3871920,0,666720,1325760,1773120,0,1491360,168720,0,2384640,324480,252000,1039440,0,0,96240,143520,0,0,480,0,511920,11041920,0,360000,0,0,0,287280,141120,6590640,0,2137200,0,346800,0,0,4705200,4502400,3270720,61440,7468320,3173040,7590000,6714240,9069840,7545120,1556400,124560,0,162240,363840,163440,87840,918000,3643440,3976320,0,0,1267440,0,113520,321840,0,63360,125760,241440,4651920,5793600,5280,0,21600,0,7680,442080,407760,0,0,0,0,0,269520,0,0,0,0,0,0,0,720,0,0
OLQD,0,159120,0,0,0,0,29280,0,0,104400,117600,3360,25200,0,0,0,364800,477600,0,0,3173760,4252080,0,1325760,29520,0,0,0,0,0,758160,6960,6908400,0,247920,11520,4080,499920,0,0,0,168240,180000,358800,0,177840,0,0,0,93840,0,777600,5520,477120,16204560,0,1804800,0,6240000,0,0,0,5538240,2640,646800,658320,4124400,883920,112080,1818720,426480,0,0,2404320,3551040,0,0,116160,892080,0,0,241440,203040,85200,89280,107520,0,255600,4480560,0,0,0,0,1780080,78960,252000,960,0,0,0,0,7920,0,0,0,0,0,0,0,0,0,0,0
OLQV,239280,552000,0,0,0,0,0,0,0,0,0,0,0,0,0,83760,0,75120,263040,0,0,2365680,1883520,1773120,0,2060640,225840,0,0,0,815520,302400,0,2436960,630480,0,0,0,0,0,337440,115920,198960,245520,0,228480,11760,0,0,246960,278160,1025280,0,1475040,12425520,0,3171360,169920,0,579360,6131040,48000,463440,0,4602480,548640,2426640,956880,469920,1280400,0,146640,2686080,107760,0,2368560,0,0,0,819360,0,0,0,0,274800,116160,352080,647280,0,3114960,0,0,0,1002240,115680,554160,0,0,7920,0,960,0,0,0,26160,0,0,0,0,0,0,0,0
PLN,0,0,0,0,0,0,17520,240240,29760,0,0,0,0,0,0,0,0,0,142560,58320,0,0,0,0,0,225840,0,3587040,1248480,6240,0,0,0,0,1920,0,58800,0,0,0,44400,7200,0,0,11280,0,0,0,27840,0,0,0,0,94080,0,0,0,0,0,0,2160,1180080,0,231600,1575120,0,0,2400,597840,3139200,0,4356000,2550000,797280,112560,6735600,384720,1861440,0,0,318480,720,0,53520,0,0,0,0,0,1184160,0,1680,0,1306560,98880,124080,4764240,0,0,0,0,0,0,0,49920,0,0,0,122880,0,0,0,5520
SAAD,0,0,0,820080,1256880,91200,0,0,0,0,0,0,0,23040,0,0,0,0,393120,0,0,100320,0,1491360,0,0,3587040,3463440,1881360,2769600,433200,0,57600,257760,1099200,0,3036000,13440,0,0,3657840,0,85200,1193520,31680,224880,167760,289200,0,0,1082640,1118160,0,6055200,471600,23893440,0,0,0,234960,0,5652000,3335760,43920,1047600,0,0,0,12769920,843120,2725200,234240,653520,1962000,4307040,11166240,2739360,10551360,0,0,4085760,0,0,299520,208320,63600,5357520,116160,0,0,0,731760,0,212880,307440,4173120,3617760,0,0,0,0,0,27840,0,0,0,1920,0,229680,0,25920,0,26880
SAAV,0,24960,0,23280,4559520,93360,396240,284160,0,37200,61440,116880,0,0,0,0,0,814560,791280,0,0,1200,0,168720,0,0,1248480,1881360,2164800,1410720,0,0,350880,0,1297680,0,1064880,120960,0,0,15413520,424560,315840,266640,0,66000,373680,65760,0,0,1403760,0,0,1677360,560640,23153040,0,0,0,444480,0,3688800,1440,4560,1154160,0,0,0,9189120,616800,1379520,728880,1404480,660240,10086720,2886960,16956000,10343280,0,0,3135600,119040,48240,0,0,0,241680,0,0,0,0,0,0,278400,923520,0,1757520,0,0,0,0,0,0,6240,0,0,0,219120,0,0,0,17040,0
SDQ,0,0,0,3774720,0,15360,0,0,0,0,0,0,0,594240,0,0,0,0,2012880,1622400,0,0,0,0,0,0,6240,2769600,1410720,6188160,164400,2640,0,19200,1711920,0,4930800,122160,0,0,3823920,4395840,228480,140640,1051440,0,0,4080,2417280,19200,503520,0,367920,0,0,1065120,0,131520,0,271920,3120,5383920,241200,63840,621120,0,0,0,1744560,2067840,1153920,664320,117840,1379760,1484640,40080,295200,398400,0,0,1568160,0,0,0,95520,0,24480,29520,0,497280,39840,1832160,0,3307440,669120,136800,77280,0,13920,0,0,0,104880,0,0,0,116880,0,0,0,0,0,0
URB,0,149520,0,900720,123120,0,0,0,0,3600,149520,159120,0,0,0,0,56880,0,479280,0,0,3238800,0,2384640,758160,815520,0,433200,0,164400,0,5424480,168000,0,3806880,0,0,11040,0,0,154320,199920,2596800,117600,0,32880,181200,0,201600,16560,6240,9120,0,52080,0,231360,44640,0,7200,3366240,0,62640,1243920,496320,0,0,7440,0,95040,4524960,80400,1273680,2092320,5016720,1987680,830400,82320,30240,0,4800,3642720,0,130320,91200,71040,340320,41520,3840,5673120,3288240,10080,0,0,8425200,661680,0,441360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URX,3953760,22080,231120,1440000,0,379200,22080,0,2918400,86160,202800,0,11819520,0,0,477360,0,808320,707040,0,1244400,980400,125040,324480,6960,302400,0,0,0,2640,5424480,0,2811120,609360,8024160,321120,218640,1108320,714960,721680,40560,135840,175200,1260720,260400,2880,0,2188080,25680,0,7809600,1026960,361200,4941360,582000,20400,136320,10221600,30240,314880,367200,27600,0,24480,0,0,0,0,518160,226560,204000,10800,178080,0,514800,8400,136800,0,45360,150960,33360,6586560,221520,321840,1363680,548640,0,3600,2788560,223920,447840,0,0,5280720,0,0,5351280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URYD,0,134160,27840,0,0,0,2640,0,0,140160,56400,55920,90720,0,0,0,282000,28080,354960,0,1939440,0,0,252000,6908400,0,0,57600,350880,0,168000,2811120,4320,0,284160,240,264000,308400,0,2400,488640,446400,896880,4278000,0,344400,0,0,0,291840,0,4699680,0,944160,5656560,251520,0,0,8603280,0,0,304560,4650960,0,7020000,3208080,956400,132240,473520,0,238080,0,162720,197760,218400,0,2323440,6240,2666640,0,0,120960,101040,72000,202080,151440,192000,396240,3756720,0,0,0,0,0,158640,539280,0,141120,0,0,0,433680,0,0,0,35040,0,0,0,0,0,0,0
URYV,33600,171360,0,5280,0,167280,0,0,0,0,0,0,0,0,0,17760,0,206400,338160,0,0,0,1539360,1039440,0,2436960,0,257760,0,19200,0,609360,0,0,510480,0,635280,0,0,6000,955680,977520,372720,4902960,0,536640,2880,15840,931920,485760,354960,5076720,0,2314800,3616080,192960,708240,223440,0,0,9609360,16800,8744160,13920,5495280,463920,925920,2961360,392880,0,683760,0,508560,1006320,618000,104400,0,1687200,0,2579520,0,0,0,0,184560,120960,287520,837600,0,4059600,0,0,0,216480,257280,773520,0,0,114720,0,0,0,539520,0,0,0,231840,0,0,0,15840,0,0
ADA,987600,2946000,0,2490240,6000,1593120,3840,0,8068320,0,0,659040,0,0,328080,441120,0,0,2680080,990720,270480,0,144480,0,247920,630480,1920,1099200,1297680,1711920,3806880,8024160,284160,510480,93360,658320,884160,0,0,14160,9567360,12387120,2606400,518640,449040,960,9600,828240,685680,7920,348720,0,791280,0,82560,12327360,2129040,0,0,0,307680,1498320,102960,0,45600,0,0,387840,584160,129600,125760,850800,470880,2123520,1478640,839280,111840,1769280,314400,182400,3714000,194880,0,1439760,1125120,2580240,45600,0,114240,74880,796080,0,701280,6607680,239280,0,2161440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,2034720,2746560,90240,0,0,0,3474960,9611280,2764800,3182160,2591280,15393120,45120,0,4306320,1843200,10691760,30960,0,52080,0,0,0,0,11520,0,0,0,0,0,0,321120,240,0,658320,367440,20302800,2094960,995520,6751680,0,615840,125280,13680,42240,0,10800,0,0,0,0,0,2725680,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,130560,0,0,0,1850160,0,0,0,0,0,5016720,0,181440,234240,7680,0,0,0,49680,3437760,124080,5818080,0,0,608400,652320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIB,657600,8584560,1836720,0,8400,2189760,15709440,2280960,4340640,2713200,29760,3456240,1224000,0,169680,674640,14346240,2191920,2022960,1560720,102960,70320,275280,96240,4080,0,58800,3036000,1064880,4930800,0,218640,264000,635280,884160,20302800,1027920,2545440,3695040,12247920,8922000,6406560,1691280,3114720,0,5182800,151440,2361360,0,5113920,391920,4638000,1415040,7623840,0,12653040,0,998880,129600,0,381120,3683280,0,0,16800,780000,0,771840,11672400,1486560,3762480,276240,157440,2063520,1653600,11280,7343280,1894320,0,398160,18480,14880,0,0,0,50640,7386720,2605200,0,0,180240,0,141120,175680,315600,1235040,1203120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIN,15360,0,18193440,736800,20880,0,5262960,806640,0,1241280,293040,714720,12445440,0,25920,24720,2126160,8481360,0,0,250560,187200,0,143520,499920,0,0,13440,120960,122160,11040,1108320,308400,0,0,2094960,2545440,2925840,3361920,0,139200,0,694800,0,0,0,0,0,0,0,709440,10317840,0,1440,319200,267840,0,0,307920,64080,0,1076160,0,0,0,0,0,133200,81360,0,302640,0,438480,0,22320,0,189600,614400,38400,0,2519760,0,0,0,1555440,2445360,0,0,151680,680880,0,0,0,0,8455440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIY,1492800,156240,17007360,0,0,86640,17562960,279120,160560,1166160,0,0,10095840,88320,6075840,1951920,8634720,6618480,0,124320,0,4320,0,0,0,0,0,0,0,0,0,714960,0,0,0,995520,3695040,3361920,320880,11786160,0,639600,68880,344640,85680,0,72240,0,0,0,3148800,8369040,207600,0,1390560,1063680,0,1614480,0,0,0,71760,0,0,0,0,0,770880,0,0,0,257280,466320,0,248880,1704480,0,0,0,0,66240,1873680,0,0,558000,1339200,964080,0,0,0,0,47040,180960,0,0,2781600,46560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,13841760,21120,3195360,0,0,341520,3796080,1247520,1426800,152400,0,0,2406960,0,7121760,6006720,3277920,1541040,7142880,0,0,0,0,0,0,0,0,0,0,0,0,721680,2400,6000,14160,6751680,12247920,0,11786160,1207200,308880,1487040,574800,13686000,0,1167600,0,192240,0,0,11744880,6953040,85440,6018720,7182000,11597040,0,4427280,0,0,0,0,0,0,0,7440,0,5280,25920,0,1596000,0,1345200,948240,7035600,11531760,14880,240,0,0,135360,1049280,0,0,92640,0,1076880,7680,0,0,175200,0,0,930240,167040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVA,0,3576240,0,0,320160,5433840,0,0,5287200,0,0,0,2117040,0,8640,265440,2640,4555440,1646880,7132080,271440,720,480,480,0,337440,44400,3657840,15413520,3823920,154320,40560,488640,955680,9567360,0,8922000,139200,0,308880,1956240,6903600,3247440,1794000,571200,4264560,4077840,2897280,147360,1108560,3166080,2476560,1117440,2136240,86160,15439440,29280,1113600,0,126000,14160,2738880,0,524160,1367520,0,0,0,1243680,3083280,4362000,2894400,3095760,209040,2971200,1027440,7099920,6242160,112800,0,5905920,20160,91440,1810560,4097760,1909680,1641120,0,222000,0,914880,256080,256080,7954320,1496640,0,1830000,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,720
AVB,349200,230640,0,3062160,0,7215360,0,240,7523040,0,0,0,1160400,3398880,128160,26400,0,1474800,6193200,730560,84720,0,0,0,168240,115920,7200,0,424560,4395840,199920,135840,446400,977520,12387120,615840,6406560,0,639600,1487040,6903600,2813520,11302800,3986160,1638240,640800,22778160,12141120,4800960,3600,162960,1759920,5514960,2289840,0,11649120,1923840,51360,74880,0,0,2329920,0,0,32640,0,0,663840,557280,799440,716880,3336960,2714880,4734480,132720,1755360,0,534720,366000,10800,0,695040,0,1046400,10770480,16357680,1951200,42240,14160,390720,1629840,1673520,38160,2544960,3482880,2800320,1300560,0,0,0,0,0,0,0,0,0,0,36000,0,0,0,0,0
AVD,0,3186240,0,6349920,0,1821120,0,0,3174240,17760,246960,373440,173040,2323920,0,0,7200,4566240,3414720,1203120,216720,0,0,511920,180000,198960,0,85200,315840,228480,2596800,175200,896880,372720,2606400,125280,1691280,694800,68880,574800,3247440,11302800,198240,2678160,1729920,56400,5213520,813600,1426080,2880,0,0,398160,3240720,0,2254320,0,113760,150480,4080,0,1125600,0,0,133200,0,0,0,104400,0,1164720,207840,2309760,4489680,0,891360,1200,607200,2880,0,796800,734640,256800,540960,2931360,8186400,321360,0,130560,235920,97200,1503600,283920,2057520,5953200,0,582240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
