pre,post,PC1_loading,PC2_loading,separation_axis_loading
ADE,AVD,-0.012289407477942684,0.004937388545186577,0.011991918420581225
PVC,RIS,-0.012795877129186888,0.014219759428615855,0.011974951198126456
AVH,AVL,-0.014243208644162463,0.040183159988583586,0.01195814672008478
BWM04V,SMDD,-0.012670247221570521,0.012310375068182092,0.011957026318303815
OLL,RIC,-0.012131438367746878,0.0027814516832520247,0.011955587499776701
ALN,IL2L/R,-0.011284437170778535,-0.012217059815844925,0.011954404235771189
AIM,RIG,-0.013440931808281605,0.026033287098980975,0.011953835227754731
IL1V,SAAV,-0.013829884049956196,0.03313463959699647,0.011942336802687291
AVE,PVR,-0.011145336137148819,-0.013609439626582003,0.011893920239922072
AIM,SMDD,-0.011972023083430887,0.0013189720478318878,0.011878768369938994
AVB,DVC,-0.013163100707566901,0.02250527464176801,0.011875085628897058
ADL,SDQ,-0.011125613914428187,-0.013585357051044075,0.01187287336066185
AUA,RIF,-0.00962843268482287,-0.03987025467576965,0.011858008732293637
OLQV,RIP,-0.012157850015559388,0.005179515955102619,0.011846936939187402
ADE,URX,-0.011693311258061759,-0.003045702105084847,0.011846246739083997
PVR,SMBV,-0.01313552683294503,0.022832666077722205,0.011829122088811041
AVH,AVK,-0.012362574157877181,0.009313028077453473,0.01181860357331164
ADF,RIM,-0.012455293512870285,0.010966408055773614,0.011818084145958047
ASI,PVQ,-0.01315942867276645,0.023684249203658803,0.011805038582745337
ASJ,PVR,-0.01057736691350713,-0.021938185823482503,0.011795792682904281
ASG,PVR,-0.01057736691350713,-0.021938185823482503,0.011795792682904281
ADA,URB,-0.012082596076722175,0.004930419909240409,0.01178582744991515
ALA,IL1D,-0.011771819206679876,-0.0003970865372974214,0.011775502828973312
ALM,AWB,-0.0129347674509298,0.0202319487206753,0.011775111640715999
ADA,DVC,-0.013135035183519213,0.024005487812009754,0.011762596810957003
AVA,RMH,-0.011631693180675015,-0.0023960867632919413,0.011748150546758578
AVB,URX,-0.011841067424316107,0.0014405295379031568,0.011741176290857806
PVT,SIBV,-0.011334348562196906,-0.007360405146895193,0.0117307879742107
DVA,SDQ,-0.011632192623780896,-0.0020192322544890684,0.011727430828424703
IL1V,RIC,-0.011858644905398652,0.0023139008895293914,0.011709551696982672
DVA,FLP,-0.011916689532797294,0.003376410583122961,0.011707680833957627
BWM05D,RMDL/R,-0.010484278848192342,-0.021745114779287512,0.011691981637236223
ALN,SMBV,-0.011235444599092096,-0.008383443956170997,0.011689641953829962
AIZ,AUA,-0.011876107640697749,0.0031110304855407685,0.011682105245626843
PVC,SIAV,-0.012038245977608065,0.006017505043361364,0.011680340598789186
PVP,RIA,-0.012560960445866685,0.015297567560849957,0.011679722393795725
RMG,SMDD,-0.011749156912044034,0.0009286363589524729,0.011678233147764946
AIM,AIY,-0.012260634976824296,0.01001585654258068,0.011677254134503462
RMG,RMH,-0.011593810427855093,-0.0017116915599436177,0.011671793786169138
DVA,RMH,-0.012167129543745521,0.008520532720967151,0.011668089556651294
AVB,RIR,-0.011856093903783695,0.003038772691593094,0.011666191650730814
BWM05V,OLL,-0.013468574750575193,0.03226898856371316,0.011630340163556786
ADE,RIA,-0.011533384335876216,-0.00198321804412859,0.01162675154262061
AVM,SAAV,-0.010388235117356327,-0.02154591348169706,0.011584874457661352
AVE,SIBV,-0.011846936666663935,0.004482976027517898,0.011575734695809891
RIP,URB,-0.011692551982938624,0.0019606897335742446,0.011563609408055186
OLL,RMDL/R,-0.011838750542900634,0.004571925414593006,0.011562553362697186
CEPD,SIBV,-0.011930807238618982,0.006547298524987482,0.011543242866195406
DVC,FLP,-0.011476474081361293,-0.0014361349856882592,0.01153912866991383
ADE,BWM04D,-0.011694104835827949,0.0025929742711259234,0.01152955972804454
IL2V,RIA,-0.01161028765096405,0.0012104930455564239,0.011523714554307951
DVC,RMDL/R,-0.011855954639646504,0.005627632840543196,0.01152028974925347
ASK,RMDV,-0.013321836518752671,0.031917422461714265,0.011503629239594925
AIM,AIM,-0.011447914256382087,-0.001157556754086519,0.011494929116061552
AFD,ASI,-0.011788202632672141,0.005009966386246078,0.011487422233579925
IL2L/R,OLQD,-0.011644349559628413,0.002494680749369659,0.011485417685867088
OLQD,SAAV,-0.010289041856386462,-0.021340179842182744,0.011474254947956381
RIR,SIBD,-0.011391148257727754,-0.0016718932047795501,0.011467212301759946
ASJ,RMDV,-0.013271390994614728,0.031796561415044985,0.011460068683536228
CEPD,URB,-0.011522481963742805,0.0011918586723867906,0.011437097342543435
AVF,SIBV,-0.011406843472683817,-0.0008328091443140243,0.011435638934993443
ASI,AVA,-0.012149505655883856,0.012391043026623368,0.011432568897445736
PVQ,URX,-0.01131218259236479,-0.0024440307252281248,0.01143184623576586
AQR,RIM,-0.011874797096335436,0.007882071866112048,0.011412168662625937
URX,URYD,-0.01154183925071167,0.0020375885697653286,0.01140880605219569
PVT,SMDV,-0.011887013305997998,0.008466585266484439,0.01139145512401478
ALA,URX,-0.011182834267139683,-0.003870191326484582,0.011383001466798824
AIB,OLQD,-0.011960951775577676,0.009943379316071395,0.011382127075828604
IL2L/R,RMEV,-0.011431313215312527,0.0010407227801875216,0.011354582753432523
RIA,URB,-0.01155952822029608,0.00331857791000662,0.011354342297680974
AVK,URAD,-0.01250923085293202,0.020776126534333306,0.011319610760914861
AIM,SIBV,-0.011517993403251632,0.003278453292758756,0.01131513253963931
AIM,RIF,-0.011376249205277623,0.0007810344755401761,0.011314227550461653
SMBV,SMDV,-0.011452397544279918,0.0022897179709170435,0.011305310366764933
ASE,SMBV,-0.011671456432391456,0.0063190584446137016,0.011297154274655141
RIR,RMDV,-0.013061268166962528,0.03129313389965815,0.011278624098123123
ADE,SDQ,-0.011371727070681119,0.0014599676457450305,0.011271486021065176
RIV,RMH,-0.011296403323799992,0.000648758703824334,0.011241955968731008
ADE,AWC,-0.010080329905016377,-0.02090729691298308,0.011241501094474936
ASJ,AVB,-0.0130065108578416,0.031161942365696662,0.011231340243423486
BWM05D,OLQD,-0.0130065108578416,0.031161942365696662,0.011231340243423486
AVE,RIR,-0.011635683139904242,0.007069623020275885,0.011219178036047803
BWM06V,SIAV,-0.010904624066536495,-0.005724402849308042,0.011209631890817048
ASE,ASH,-0.011619814030163586,0.007005157817349974,0.011206963740543547
DVC,RID,-0.012812887412549519,0.02831441844026816,0.011198350578341653
AVJ,SMBD,-0.010144070340273856,-0.018385031164504535,0.011163127081460302
AVE,DVC,-0.011208927946314754,0.0005504642601341435,0.011160153713379379
ASK,AVE,-0.012894105479670846,0.030892633405404712,0.011134276314347895
RIF,SIAD,-0.012894105479670846,0.030892633405404712,0.011134276314347895
AVK,RID,-0.009742258863566439,-0.02485128495168214,0.011126028151937152
BWM01V,IL2V,-0.011572214268525076,0.007655602530190494,0.011122816929608594
AVB,AVL,-0.012943069755875935,0.03199362200300832,0.011121172993082424
BDU,BWM02D,-0.009970313292893317,-0.020679114899428867,0.011118811472483859
ADF,BWM06D,-0.009970313292893317,-0.020679114899428867,0.011118811472483859
AIA,AIY,-0.011556419866628042,0.007677896621560508,0.01110579233897488
ADE,DVA,-0.011335534160779766,0.0037866746856949386,0.011104347902376667
RIP,RMEV,-0.011204632740408052,0.001699534428150759,0.011091168217926146
ADE,DVC,-0.011529084993736179,0.007477336119300274,0.011089793161428475
BWM03D,RMDV,-0.012431522461841326,0.023511716662224427,0.01108800131565317
ALM,RIV,-0.01283638815994638,0.030754350063283642,0.011084436440853067
AWB,RMF,-0.01283638815994638,0.030754350063283642,0.011084436440853067
PVC,RIR,-0.011255182584732145,0.002777213069946115,0.01108096039039751
AQR,SMBD,-0.01112821128086951,0.0010416665639416262,0.01105190849738548
BDU,RMDV,-0.012777611747939106,0.030613529271031822,0.011033682023411179
ADE,AIZ,-0.012777611747939106,0.030613529271031822,0.011033682023411179
SAAD,SIAV,-0.011206184159804117,0.003012384687199499,0.01101879861937355
AVJ,RID,-0.010279635696741608,-0.013073757425093513,0.010999432094910578
AIA,RIA,-0.009856144142821963,-0.02044232023681998,0.010991490974288289
RMED,URX,-0.009856144142821963,-0.02044232023681998,0.010991490974288289
AIA,SAAV,-0.009856144142821963,-0.02044232023681998,0.010991490974288289
BWM06V,RIG,-0.012717736648018407,0.03047007616256467,0.01098197887053118
RMF,SMBD,-0.010395464582234991,-0.010438827338990358,0.010966720464325397
AWB,RIM,-0.011200708227382459,0.00405701160798652,0.01095451482995525
ADF,RIB,-0.011139744489952363,0.0031614590265900827,0.010944070881217478
AIB,URYV,-0.010896401833954458,-0.0010926131468124254,0.010940634992833204
BWM06D,RIF,-0.012656721001680032,0.03032389045024077,0.010929290836692687
SMBD,SMDD,-0.011021716922197429,0.0013946907862698928,0.010925706441300018
ASE,BAG,-0.01106415137303367,0.002407499342582968,0.010911048531090923
AVD,CEPV,-0.010507425558142882,-0.007400194282359342,0.010907417018306598
AIA,SIAV,-0.012212609874503944,0.02320470161066174,0.010886722131124042
RMDD,SMBV,-0.011500417462167798,0.010577484272875658,0.010886620751611365
SDQ,URX,-0.01276298211711037,0.03300692809360917,0.010884317971711119
BWM08V,RIM,-0.010558512994590815,-0.005971530463550363,0.010877984104569227
RMH,SMDV,-0.011315950988139088,0.007463469197898059,0.010877778016270444
ADL,RMF,-0.012594520511762325,0.03017486600370637,0.010875579670553751
BWM08V,RIV,-0.010751432375531621,-0.0024340089545725413,0.010871421284467296
BWM07D,RMDD,-0.011287340920616892,0.007158607991706826,0.01086637820076032
AIZ,SMDD,-0.01116010511136092,0.004925428634376519,0.010865080879809925
SIBD,URAD,-0.009737496644900446,-0.020196237173031237,0.01085917625936237
OLQD,URAV,-0.009737496644900446,-0.020196237173031237,0.01085917625936237
AIB,OLQV,-0.011281643134865255,0.0072188339194634524,0.01085729850041896
AVA,RIS,-0.009773028946628534,-0.0195129025696479,0.010856177809338268
BWM06D,RIA,-0.01071889701196489,-0.002727328431109681,0.010855452555589767
DVC,RIV,-0.011002109789847777,0.0023179054794959337,0.010854149847464165
IL2L/R,RMED,-0.011044536708997948,0.0033295737446777983,0.010839548620326005
AVL,IL1V,-0.011210878184785307,0.006303847640987772,0.010838163079355926
AWB,AWC,-0.010922255570996993,0.0013256727219407047,0.010830288852235106
ASI,BAG,-0.010455936184037578,-0.0068740983940051405,0.010826388085752403
SIAV,URX,-0.01065298150675489,-0.003347518591780788,0.01082456072284683
BWM07V,RIC,-0.011220753944284621,0.006767186335481418,0.010821935408782426
AVJ,URB,-0.011324188858475226,0.008613565523981173,0.010821247938897747
BWM07V,OLL,-0.012531088249254871,0.03002289038703347,0.010820804848126886
ADF,RIH,-0.011322068504504667,0.008617187610425524,0.010818927010987564
AQR,RIV,-0.011065050539724161,0.004685981562737997,0.010783658893266535
AVJ,OLQD,-0.010714167491248882,-0.0012495739047021703,0.010767527231255864
ADA,BWM01D,-0.01246637444058901,0.029867844349095153,0.010764923389100855
RIS,URB,-0.009753524415515689,-0.018226736840115988,0.01076428810419595
RMG,SMDV,-0.010888831633709028,0.0019460977358610211,0.010761985603613461
AVD,SIAV,-0.010680082543235936,-0.0016845754906928457,0.010757988627853592
IL2L/R,RMEL/R,-0.010864542383928236,0.001772274712425811,0.010747521794175095
BWM06D,SIBD,-0.009614005073213173,-0.019940107167382128,0.010721459473169681
ADA,ADE,-0.010965448813057714,0.004243926184620757,0.010709104597707672
AIZ,RIS,-0.012400326232995222,0.029709601261391546,0.010707889654222846
ALM,BDU,-0.010579250948749988,-0.0024929689677521617,0.010702832669976915
BWM06D,SIAD,-0.011583133841728299,0.01568196068799095,0.010681804114316882
SIBV,SMBV,-0.010840737143769026,0.0025256235088561532,0.01068133786030035
ADE,SIBV,-0.010757586393007182,0.0012269896252842139,0.01067143713322298
ASK,URB,-0.011317540340365709,0.011487217477800044,0.01065281222703018
AIB,AQR,-0.01066467151880128,-8.570680110995261e-05,0.010652579547392772
BWM05V,IL2V,-0.012332887435155931,0.02954802649668724,0.010649655121347806
AVE,SIBD,-0.01100338037114826,0.006693562579462965,0.010609051962749276
RMH,SAAV,-0.010736267962148592,0.0020419763611870577,0.010604265608929854
BWM05V,SAAD,-0.008395408452728013,-0.03933239686741493,0.010596656994081046
AIY,SMDV,-0.009485256986875225,-0.019673074789135624,0.010577880665023794
OLL,SDQ,-0.009485256986875225,-0.019673074789135624,0.010577880665023794
AVB,RMG,-0.010775781982648797,0.003238793367890837,0.010576331512333293
AVA,IL1V,-0.010636862316692332,0.000864446912603198,0.010571317123673696
OLL,RIH,-0.010584824387110307,0.00010820116418172945,0.010561941309071622
FLP,RIS,-0.010923395117937171,0.006463572577471765,0.010542142920182143
BWM03V,URAV,-0.010611419332324892,0.0009730744639445415,0.010539798347982384
BDU,IL2D,-0.010555833158555222,0.0007289175812790904,0.010498047330354171
SIAD,URB,-0.01081614778042507,0.00551381562134623,0.010488540708366667
IL2L/R,SMDV,-0.010808165980900676,0.0054338948907448215,0.010485071417368388
RIG,RIV,-0.010410735928212348,-0.001484386451943012,0.010477797864506526
ADF,SIAD,-0.011769818876461535,0.02261996038494813,0.010477556738796788
AVE,SMBD,-0.010652381513413575,0.00282356411459565,0.010476505811880659
PVC,RMF,-0.012121609251465892,0.02904183089548118,0.010467212866620843
AVK,BWM08V,-0.012121609251465892,0.02904183089548118,0.010467212866620843
ASE,RMG,-0.012121609251465892,0.02904183089548118,0.010467212866620843
AVK,SAAD,-0.010505152262511131,0.0010128322778210682,0.010431461332909937
ADA,RMH,-0.010439416465983812,5.053412155888183e-05,0.010420010929599353
AIB,SMBD,-0.010351053683606679,-0.001290450846457327,0.01040729096902917
RID,RMDD,-0.012047968661601818,0.02886539742748952,0.010403622982329072
RMDL/R,SDQ,-0.011651309893789234,0.022239914763132487,0.010380633790647967
AVM,SIAD,-0.009722656445896257,-0.011872222092017883,0.010375685296938676
IL2L/R,RIP,-0.011238973085501753,0.015254960834478382,0.010362231054039217
IL1L/R,OLQD,-0.011972595193913391,0.02868481220508199,0.010338536728975811
ASI,AVD,-0.011972595193913391,0.02868481220508199,0.010338536728975811
AQR,RIG,-0.010144096661017475,-0.0036834112421267684,0.010335395189823
ADE,SMDD,-0.01033414114489256,-0.00012110184379685954,0.010324566378942057
AIY,AVJ,-0.010185518107597323,-0.002636898769598276,0.01031782822122171
DVA,PVQ,-0.011599017009718233,0.022637252591366678,0.010306052200477284
DVA,PVC,-0.010391467087214345,0.0014152636855349493,0.010295298051155118
ASK,RMG,-0.010031782773757816,-0.004812993282104658,0.010286859314481932
AWB,RMG,-0.010512605121559972,0.0043750034328396085,0.010249599104837895
PVC,SIAD,-0.010835163092262677,0.01029344850588204,0.010238414003260041
RMDD,SIBD,-0.011220761374913188,0.017188156167631596,0.010235201844659038
RIC,URX,-0.010413326156832286,0.0030198822848546704,0.010226776200200747
ASI,RIA,-0.010454960377594564,0.003955101235658457,0.010215687924790821
ADF,SIBV,-0.010629219714779963,0.007061016612532481,0.010214795759477502
IL1V,RIB,-0.010577468882397332,0.00633805250339153,0.010203832701388051
RID,URYD,-0.009739378371114058,-0.00826000853380286,0.010188999075099743
RIB,RMDL/R,-0.010244339689973956,0.000745557141607658,0.01018611111879637
ALA,AVD,-0.009953989268764195,-0.0042464673254549055,0.010177291608332433
ALA,ASE,-0.010341242787921784,0.0029300848293195643,0.010159863123392504
RIV,URB,-0.01042113138853501,0.004796156733458244,0.01013455791575102
ADA,AVE,-0.009988880750519537,-0.0027376232448806576,0.010127173972454542
ADE,AVH,-0.01042493021186522,0.005091052715247391,0.010121746926425484
AVK,FLP,-0.01021055018051147,0.0015355667721108895,0.010107894606858606
AFD,PVP,-0.009062459861727159,-0.018796164498230624,0.010106380784575672
ALN,PVP,-0.009062459861727159,-0.018796164498230624,0.010106380784575672
IL2V,RIC,-0.010131880021031194,0.0006248945283605955,0.010080623619725929
AVJ,SMBV,-0.010033922428459551,-0.0010140478721246786,0.010075100227451306
RIM,SMBD,-0.01024239467155831,0.002698624828819884,0.010074203906848362
PVT,SMBV,-0.010673438868234707,0.01037171556642438,0.010072539587031517
AVA,CEPV,-0.011652005399393275,0.027916719915838755,0.010061702065154053
AVJ,RIM,-0.010094565357435612,0.00032481929450488024,0.010060263547641057
OLQD,URAD,-0.010320780274457726,0.004503721743655407,0.01005083121390724
AVF,RIC,-0.009792971372753747,-0.004726606121919558,0.010043562813238769
ALM,BWM08D,-0.009408390166443691,-0.011488475213121647,0.010040311108497008
RMEV,URYV,-0.01065728951954033,0.01076631101880766,0.010034198603361745
ALM,SMDD,-0.010172541458138796,0.0025398814351431736,0.010013399371271693
ASH,AVM,-0.009738903052062332,-0.005061602719096008,0.01000844186881825
AVH,RIC,-0.01050251989926201,0.008691336317144291,0.009996503613702598
DVA,RMDD,-0.011566581014829125,0.027712053977563066,0.009987936676525895
AWC,RIF,-0.011566581014829125,0.027712053977563066,0.009987936676525895
AIB,RMDL/R,-0.011566581014829125,0.027712053977563066,0.009987936676525895
IL2V,RMDD,-0.010030327862383752,0.0006463505223774463,0.009978024499833345
AIM,ALM,-0.009944517278469801,-0.0006848282376893902,0.00996730056161261
BWM03D,RMH,-0.011449991279970031,0.02606578758488697,0.009964223067670384
CEPV,OLQV,-0.010110257007016588,0.002789838166157168,0.009937140190763681
ASE,OLL,-0.010254789454352705,0.0053542760568450355,0.009937055572707637
AFD,ASH,-0.008907291315570177,-0.018474334270784834,0.009933338096698587
ASI,IL1L/R,-0.010217331216327038,0.004795509288441403,0.009931117489776495
RMDD,SIAV,-0.010806610092706108,0.015267325710931102,0.009929857737443993
AVA,RID,-0.009606752667519912,-0.005941588404393065,0.009926047721295985
RIB,RMEV,-0.009944984143010205,0.00018680007647016957,0.009918690633895827
ASJ,SMDD,-0.009826399065905232,-0.0018493189701975744,0.009914935063153116
AIN,PVQ,-0.011478815947237774,0.02750178006106883,0.009912150068850769
AWA,RMF,-0.011478815947237774,0.02750178006106883,0.009912150068850769
BDU,RMF,-0.011478815947237774,0.02750178006106883,0.009912150068850769
BWM07D,SMDD,-0.010251799898853263,0.005792858785767462,0.009909376852451005
ASE,ASI,-0.01020955716422964,0.0051035394095947295,0.009906012480381862
AVM,FLP,-0.009816286865779589,-0.0016778851318869463,0.009895186514821132
ADA,BWM08V,-0.009268066515251853,-0.011317127643557415,0.00989056252357211
PVR,SIBV,-0.01006366348980757,0.0029931652751133686,0.009879172481717284
BWM06V,URAV,-0.011826214122800684,0.03435887832902687,0.00987291595541613
BWM06D,CEPD,-0.009854781753155632,-0.0005414951693252203,0.009869637178513973
BWM07V,SIAV,-0.007360362417225111,-0.044678541233951624,0.0098642615184578
AVM,BWM05V,-0.011388578301692555,0.027285582162921457,0.00983422834864763
AQR,RIS,-0.011388578301692555,0.027285582162921457,0.00983422834864763
OLQV,RIH,-0.00987143757974296,0.0003955702484391034,0.009833506169444816
AVA,OLL,-0.009900879088042687,0.0010681284886783404,0.009825033338951763
AVL,SMDD,-0.00978281504336633,-0.0009009626438768705,0.009818024042814077
AIA,ASI,-0.010064414282355882,0.004286411711619236,0.00980710729754269
BDU,SDQ,-0.009362495499083415,-0.008098097485307208,0.009803597840988186
BWM07V,RMDV,-0.010238785170865737,0.007475355166379386,0.009801651704077539
SMBV,SMDD,-0.009852552232355632,0.0006603013016540555,0.009799745396154984
OLL,RIA,-0.010251768088979022,0.007802145067973505,0.00979621448933474
CEPV,URX,-0.010163879176924573,0.006292178808076826,0.009793481948914533
ALM,IL2L/R,-0.007448177250955328,-0.04185278789105159,0.009792836186598016
AVD,RMF,-0.011683249970541086,0.03341823698691987,0.009783140342807582
RMED,URYD,-0.010142111273695886,0.006141777908305214,0.009780216730038992
ADA,IL1V,-0.010178452685614878,0.006942380278025398,0.009771423477037881
PVQ,RMDV,-0.011295724711060997,0.02706311679374337,0.009754047715993343
RMEL/R,SMBV,-0.008743731298234005,-0.018135099555476743,0.009750937309103142
ASE,RIG,-0.008743731298234005,-0.018135099555476743,0.009750937309103142
AQR,URAD,-0.008743731298234005,-0.018135099555476743,0.009750937309103142
AVL,DVA,-0.008743731298234005,-0.018135099555476743,0.009750937309103142
AVK,RIB,-0.010110818365685621,0.0063546541540480134,0.009736987705103737
BWM06V,URX,-0.009117590439326934,-0.011133383066871274,0.009729979619382977
RIG,SAAD,-0.009720906365706664,9.579921804962426e-05,0.009700092016919664
ASH,RIM,-0.009771661729377117,0.0012532494465506447,0.00968559793327003
IL1V,SDQ,-0.011200098965708444,0.026834009695158475,0.009671473281248765
AVL,FLP,-0.010679920724989668,0.017743992567735994,0.009663923398620641
AVE,RIA,-0.009941590666918602,0.004681396606442094,0.009662239339681453
ADA,ALN,-0.009478936366128442,-0.003489215012583924,0.009660356052693386
AIB,AVH,-0.00900845649092854,-0.011538958101002243,0.00964385423853098
AWB,IL2L/R,-0.010454478290409453,0.014390145834550875,0.009627673155478807
PVP,RIR,-0.009658067454115963,0.0002780145699760306,0.009627093357637147
RMG,SAAV,-0.009740493909938232,0.0017907899870464826,0.009624213940601865
BDU,OLQD,-0.009725563197258938,0.0016067799617349092,0.009619667390297945
SIBV,SMDV,-0.010028993018560988,0.007034959011884423,0.009616988359588833
AWC,RID,-0.01160244994170562,0.03516997563060348,0.009603838815132323
BDU,URAD,-0.0097599325555105,0.002690450813874888,0.009592967359485442
AWC,OLL,-0.009877187123254054,0.005010762467939249,0.00957939338643513
ASI,RIM,-0.009483363189412154,-0.0018815412913166794,0.009574257593345533
AVD,RIF,-0.00948813280250537,-0.0016798269226982535,0.009567662339700108
CEPV,URB,-0.009558079638863196,-0.00035473192494551265,0.009562890234759565
ASG,AVB,-0.009825962840957476,0.004467017863859983,0.009558865290540829
AWA,RMDD,-0.008570820041858617,-0.017776469727812258,0.009558108096556868
AVJ,RIG,-0.008570820041858617,-0.017776469727812258,0.009558108096556868
AIM,PVQ,-0.009624077778081533,0.0009035710620410573,0.009557936345608404
IL1V,RIP,-0.009762171949013528,0.0035138303057243993,0.009548843744591662
AVJ,BDU,-0.009521986395001757,-0.0005891774009862887,0.009540054435163323
AVD,URB,-0.00964841885228503,0.0018173546842992906,0.009530789248187121
RIP,URYD,-0.009549267623730439,0.00015425933169955575,0.009525434018216926
BWM03V,BWM04V,-0.010999832221463604,0.026354196099480653,0.009498539589143293
CEPV,SMBD,-0.010999832221463604,0.026354196099480653,0.009498539589143293
ASE,IL2D,-0.009991625008167738,0.00850725142601107,0.009496783858798808
DVA,SAAV,-0.009821752255045346,0.005503679193268561,0.009496293334047232
AIB,RIR,-0.009676968278648581,0.003197620531480794,0.009481579070238088
BWM07V,RMH,-0.0071397259697069245,-0.04170427778560593,0.009476512513795839
AIZ,SIBD,-0.009566900838581655,0.0013374217571801537,0.009476422631795732
RIF,SIBV,-0.009903702212274752,0.007350341094854039,0.009474139071405655
ALA,ASJ,-0.009482935682257398,-0.0001087699885726792,0.009474016870494619
RMF,SMBV,-0.008548486943008552,-0.01607354848831134,0.009439929360549692
AIZ,BAG,-0.009631932180924495,0.0032340981787532365,0.009434560581345763
AFD,RIM,-0.010639832580485202,0.021299190973706077,0.009423727400093522
OLQD,RMEV,-0.009621842449249648,0.003347182451100731,0.00941811977249156
ASH,PVQ,-0.009530035307920634,0.0017429704687438765,0.00941678161774575
AVA,AVL,-0.010122563802105652,0.01237036878324143,0.009410006464878789
IL2L/R,RID,-0.010894799055016937,0.02610255001890829,0.009407841688522588
AIA,RIM,-0.009479075702637134,0.001263041394498655,0.009392924717385929
RMDV,RMF,-0.00946947536778281,0.0011635318143425693,0.00938894238671193
IL2L/R,OLQV,-0.009519052453359282,0.0020526650610573393,0.009388379179902944
AVD,PVR,-0.009373287025552643,-0.00037594513876834326,0.009379585148061864
ADF,PVP,-0.00971745782280431,0.00573732488324762,0.009379009188567352
SDQ,SMBD,-0.009205156076814155,-0.0032329812932245477,0.009372583115595638
IL2D,RMEV,-0.009397545251174656,0.00026728265707732455,0.00936758867491849
AVB,DVA,-0.009313043033566188,-0.0010744552720382944,0.009358765549648181
AVK,RMH,-0.009267185422645442,-0.001882825380119854,0.009358495053167305
BWM01D,IL1L/R,-0.009552806046116767,0.003258879458798134,0.009354164683922927
AQR,ASE,-0.008387423078553873,-0.017396091823430018,0.009353585309788977
AVM,DVC,-0.008387423078553873,-0.017396091823430018,0.009353585309788977
OLQD,RIH,-0.009531401839142743,0.002960586812565948,0.009349589462771372
RIP,RMED,-0.009486463610225671,0.0027026029171916895,0.009319248013328587
AFD,AWB,-0.009572928005810718,0.004320968455554895,0.009314454997593823
ADA,BWM05D,-0.010786204771382821,0.025842371955410958,0.009314068703490996
ASJ,AVM,-0.010786204771382821,0.025842371955410958,0.009314068703490996
AIM,RMDV,-0.010786204771382821,0.025842371955410958,0.009314068703490996
CEPD,SAAV,-0.010786204771382821,0.025842371955410958,0.009314068703490996
RIV,RMF,-0.009254198492130649,-0.0012115774357622743,0.009307734863734839
ASE,IL1L/R,-0.010021637728286015,0.01243707819402465,0.009305484493920647
BWM08D,CEPD,-0.009206399594682411,-0.0018240808485001205,0.009294498106296557
AVB,AVE,-0.009624788176163112,0.005703313739563219,0.009288401504950895
RIC,RMDV,-0.009598296403188324,0.005329702221720288,0.00928298753264673
SMDD,URX,-0.009558255890717592,0.004625827154655789,0.009282641431099123
RMH,SMBD,-0.009414742655583501,0.002203972737561278,0.009275715642482684
AIM,ASJ,-0.009285086948384022,0.0001449192235465357,0.0092621983026057
BAG,SMBD,-0.009712446149494857,0.00798942456905295,0.009247203526151482
IL1L/R,SMDD,-0.009436174429928895,0.0033262277126928754,0.009233926115291467
ADE,SMDV,-0.009362850329976401,0.002296930939802536,0.009218671727780467
ADA,BWM02V,-0.010673799393212063,0.025573062995118995,0.009217004774415404
IL2L/R,SIBV,-0.009014890816747728,-0.0038413263737908606,0.009216871862761064
BWM01D,IL1D,-0.00956095328327873,0.005980488105975063,0.00920906188383798
ALM,ALN,-0.009548340990280338,0.005790939305563047,0.009207141929957247
AIY,AWB,-0.009324963289288047,0.0018859774013856574,0.00920398306477873
RIP,RMEL/R,-0.009521312373202787,0.005606654632846809,0.009190532130132597
AVA,SMBD,-0.009524226771930511,0.00602970369778732,0.009169622604009687
AVB,SMBD,-0.009151506589919521,-0.0005372588260144551,0.009167239113160062
AIM,URX,-0.009403890850340782,0.004102448001427039,0.009157989537714828
ALA,ALM,-0.009031928137647064,-0.0024513722806599374,0.009155622355457776
DVA,RIB,-0.008980548180411782,-0.0032435826298768547,0.009148928415834997
AVM,PVP,-0.008939212370805319,-0.003921369124329663,0.009145820184177549
CEPV,URYV,-0.009447731218983568,0.005148399675713543,0.009142869229102821
AVL,SAAV,-0.008192186086747991,-0.016991156886325236,0.009135858620509134
OLQV,RIF,-0.008192186086747991,-0.016991156886325236,0.009135858620509134
OLQD,RIM,-0.008192186086747991,-0.016991156886325236,0.009135858620509134
ALM,OLQD,-0.008192186086747991,-0.016991156886325236,0.009135858620509134
IL2D,PVR,-0.009148213879028654,6.764636097746112e-05,0.009129893119522548
AIZ,SDQ,-0.010760616611619511,0.028721442150089156,0.009126418326371953
AQR,AVJ,-0.008891801353497125,-0.004414873744407386,0.009126270598427879
ASH,AVF,-0.00886933079637186,-0.004796267938893668,0.00912530965788558
DVC,SMDV,-0.010557305661480327,0.025293958860746115,0.009116410483478691
AWA,SMBV,-0.009279763079718532,0.0027725048221167747,0.009108939628173747
RIF,URB,-0.00798550366509039,-0.020154633347131995,0.009107620046857787
AVE,AVH,-0.009374424367143051,0.004546246885199413,0.009103582200945625
DVC,SIAD,-0.008871005885842902,-0.004359911190343025,0.00910241351429403
DVC,RIM,-0.009452853785204742,0.005992219902944011,0.009100473320678561
AUA,OLQD,-0.008916577876430354,-0.0035081506845973105,0.009099955796000316
BAG,IL1D,-0.009304945712002615,0.003522957626278302,0.009091828911819694
