pre,post,PC1_loading,PC2_loading,separation_axis_loading
ALM,PVC,0.04135011799900648,0.04152003882818017,0.03522124814206264
ADE,OLL,0.038348541457182486,0.02072438976871323,0.0351197491229978
URX,RIR,0.03655827240329565,0.010271496283781434,0.03478989504659795
IL2D,RMED,0.034924623656267875,0.0012535121905013328,0.03441703818104611
OLQV,IL2L/R,0.034725391838140766,-3.024036133621175e-05,0.03439696683645504
ADE,ADA,0.03362305574118266,-0.007091559768266788,0.03428017012757603
FLP,AVA,0.040018637817199214,0.03999409644958502,0.03411321312869447
IL2V,OLQV,0.0427002777603427,0.06040934823418512,0.03395036269627682
RIC,SMBD,0.0337307195880095,-0.0025941149451664015,0.033765824751020024
URB,CEPD,0.03174955536426504,-0.01655711212742952,0.033731556259001934
RMDV,BWM05V,0.03991740627048319,0.04231713367897788,0.033692201262697084
URB,RIC,0.03624320118991744,0.016379021440601247,0.03363455412162849
PVQ,AIA,0.035315322805683245,0.010579434988504666,0.03351633226190787
SMDD,BWM05D,0.034750188473456456,0.00671169498488624,0.03349064325505209
IL2V,RMED,0.03385793857104184,0.0015862990141582082,0.0333146207771063
IL2V,IL1V,0.03988239987256814,0.04502804215371602,0.033283225493514146
PVC,RID,0.03549034646227896,0.013688868687727614,0.03326034909705886
ADL,AVA,0.044427156701706015,0.07966511184808316,0.03300199058706155
SMBD,ALN,0.03807225764856888,0.03453807190677561,0.03293880791143547
ADE,CEPV,0.03174591978637141,-0.006252206151478393,0.03230512090835559
URYV,RMDV,0.03534046766189337,0.01959449586911422,0.03229649513256411
RIH,RIP,0.03267088839892518,0.0008680455963262003,0.03223811196614032
CEPD,RIP,0.03030618437600721,-0.015887039236980045,0.032209490583076573
RIR,DVA,0.031127634811107807,-0.0074248033585395026,0.03185466249569374
RIM,AIB,0.03464423958260526,0.018641865362120605,0.03173846858069803
RMG,ASH,0.030319381538717168,-0.012047221042933574,0.031692384146434216
AQR,BAG,0.03317217194552308,0.00982896571961981,0.03149732846738646
RIV,BWM08V,0.03266468227615284,0.007896556695230886,0.031261514049981794
RIG,BAG,0.038755451620658236,0.051812268848987424,0.0312303491418032
RIV,RMDD,0.029505134011824596,-0.014177038965573386,0.03118000694405383
SMBV,BWM02V,0.03074199608312052,-0.003847032764443545,0.030978722058648506
AIB,RIM,0.0352308641163906,0.030099657319200043,0.03073745680000798
IL2D,OLQD,0.03707755348316944,0.045840172729240486,0.030393110247063523
URYD,AVE,0.03431531396886697,0.026205694349134247,0.030368328963667382
ADL,SMBV,0.03691238295982683,0.04500311867723762,0.030345096725381146
AWB,AIZ,0.029263755147423052,-0.00972986231414632,0.030326902696482323
RIG,RMG,0.028935938797934373,-0.011978518751436296,0.030312706076888178
AIM,AIA,0.03367032951718573,0.022275449762244267,0.03027218487070521
RIC,RMH,0.030868315149215085,0.0031454775287757695,0.030138350760639584
IL2V,URX,0.030328866409961148,0.0011780668544120578,0.029875716178725316
URB,RMH,0.029679540193203447,-0.0028173448182410906,0.02978426975480887
FLP,AIB,0.032920804534850544,0.020462416397821415,0.029780170741657515
PVT,URAV,0.028486486494434676,-0.010204263216088558,0.02962258093615466
ASI,AIY,0.028486486494434676,-0.010204263216088558,0.02962258093615466
RIR,URX,0.030810313862055762,0.006522167179797961,0.029614673600129923
RMEL/R,BWM04V,0.035515308302849644,0.04287215022584148,0.02925563357864842
RIR,ADF,0.03209316136704389,0.018750756903470854,0.029196789597835136
PVP,PVC,0.02970252055659323,0.0021537963157723357,0.029120647079764223
RIA,CEPV,0.02623935504470493,-0.022615821988712623,0.029110680101565645
CEPV,URYV,0.028521415066006625,-0.004720908159389926,0.028900068852188102
ASH,RIA,0.025314187610123925,-0.025735223201737125,0.02862508062798678
ASH,ADL,0.03130893844757379,0.017507147242521174,0.028591787536572114
RIG,OLQV,0.02826029116759809,-0.003975626107233421,0.028538542289991913
RMDV,BWM03V,0.03282883656916065,0.029240168764340123,0.028477108519801685
DVC,AVA,0.032013423111533074,0.023521966071584622,0.028459037453952486
ADE,RIG,0.03760639931425157,0.06471299535227766,0.028311053817923947
OLL,CEPD,0.03291872424900277,0.03207007690435056,0.028175399888650834
PVC,AVD,0.032935850288069946,0.03322602066168477,0.028032756675997802
FLP,AVD,0.02692025447970221,-0.008902183585310912,0.027891567606340588
RMDV,BWM04V,0.028970160938942092,0.006839238231879481,0.027748366578261515
SMBD,ADA,0.025985376430523233,-0.014201183527352801,0.027697295385360123
RIC,SMDV,0.025957218224863018,-0.013715811005773744,0.027602389789121017
IL2L/R,OLQV,0.029468875093230453,0.011824804537283828,0.027553929373635804
ADL,AVJ,0.02621975090255891,-0.01132678042591141,0.02753254607370126
AVF,AVB,0.02637721462720098,-0.009812972515832305,0.02747948482826009
IL2V,RIA,0.03127879879691194,0.026419852213210117,0.02733132805661396
URAD,RIP,0.025616925890836174,-0.013921072684601387,0.02729369798244833
URB,SIAV,0.02706943311802441,-0.0027739902101981085,0.027193176206524377
RIB,DVA,0.025629697707660208,-0.012408823295699764,0.027097545881245355
ASI,AFD,0.025182812291969177,-0.01515992449075534,0.027034794955012837
ADL,AVD,0.03085905312408048,0.026303786705287324,0.026931628287688827
AIA,ASG,0.026467249351277502,-0.00500232700804263,0.02690443446141852
ADE,AVD,0.02370041137030465,-0.023611620021243784,0.026733547807957735
RIH,RIB,0.028782722731984692,0.013158675193595275,0.026690176780737478
URYD,SMDD,0.02506985928548395,-0.013143696555811277,0.02664453613544189
AIN,CEPV,0.02770265567293564,0.0065425184349525226,0.02653397064475126
IL1L/R,RMDD,0.027028990893630714,0.002751628765211786,0.026390179701527378
RMDD,BWM07D,0.03220504474772358,0.04020840530980708,0.02634486840904694
IL1D,BWM04D,0.026725562675765372,0.0009863394254840043,0.02633339742920784
CEPV,PVR,0.027245973475047133,0.005044313894913021,0.026288524924426807
PVQ,ASJ,0.025311854844471526,-0.007747629623695572,0.02613915992597479
SMBD,SAAV,0.02686867824914664,0.0036652147433109137,0.02610526050663064
AVH,SMBD,0.02836391847367851,0.016277199540137503,0.025844798217240256
URYD,CEPD,0.026521538558152043,0.004894869469636891,0.025591662974669603
AIN,AFD,0.02802836665387313,0.01624322889115353,0.02551715076540917
DVA,RIR,0.02273914810402076,-0.020955851922574747,0.02541480030003948
ASH,AVE,0.02563717911619732,0.0010101257023264621,0.025252154171054548
URAV,RIP,0.023073182053571038,-0.017075088973494055,0.025209804283760198
BDU,ALM,0.02708890285695716,0.013497739077077162,0.024965764598981453
ADE,SDQ,0.020265126324152744,-0.03508165507171576,0.024914874042149256
URYV,RMDD,0.03106330458343166,0.04329588184114401,0.024787765112981162
AVH,ADL,0.023765758915558904,-0.007729651484864888,0.024605390225382547
BAG,RIB,0.025133310448723044,0.0029074907059472785,0.024491135710139326
RIG,RIB,0.02521440414353348,0.0042999236904073075,0.024379194570979968
ADL,ASE,0.024870377207430766,0.0020252841718454203,0.024352530205419762
SAAV,RIM,0.03008176952170453,0.039563563087746896,0.024330965581823554
RIC,CEPV,0.025412987252067587,0.007045101710501001,0.02419683926737369
OLL,CEPV,0.026002546304017795,0.012033590222354831,0.024091973367114865
ASH,AVH,0.02686909837616989,0.018642004767545264,0.02403777856101519
URX,IL2L/R,0.02792887833409445,0.02640991411161862,0.02401486537768946
AIZ,BAG,0.026907796930024895,0.019116332717367474,0.024010614331958544
RMDD,BWM05D,0.026726912167626325,0.01803366155565392,0.023980950300259634
AUA,AVE,0.029967794887524882,0.04137431088171688,0.02396806628514308
BDU,URAD,0.025468061519660686,0.009481499631865823,0.023914984006679515
ADE,SMBD,0.025828920098636868,0.012474586900803471,0.023859120194796524
AVK,SAAD,0.022876523290567892,-0.008074526839226482,0.023772289866924038
AIA,AWC,0.027577865461194104,0.025802868702013565,0.02375103140580235
AWC,BAG,0.0295810026119096,0.04045373619262807,0.023712085696081592
RIH,CEPD,0.027818708670343462,0.028566687980385697,0.02360795757078486
AIA,ASK,0.02295651454803805,-0.006263760890360067,0.023601496146567945
AUA,AVA,0.027967481258418157,0.030032493714282925,0.02355291626184465
IL2L/R,RMEV,0.026105173857979547,0.01719319148640898,0.02348121366781882
RIV,BWM07V,0.03450738957761657,0.0775053103502841,0.023475446546955533
RIR,AVE,0.022972981035868697,-0.0049831596094977665,0.023440987797371783
URAV,BWM02V,0.0265504068575507,0.020697295958039468,0.023438358195266563
AVK,AVL,0.025026297026591524,0.01055144566984497,0.023329719530656802
RMDL/R,IL2L/R,0.019070976018816133,-0.0318031209614179,0.023279482598684068
ALM,RIF,0.021064403851081673,-0.01699427178568724,0.02320910747989175
RIA,RMDD,0.029940495783943973,0.04745581502107824,0.023101333997155984
ADA,RIM,0.02409756717850148,0.005663210398010357,0.023084820901156357
BAG,RIA,0.029319752432139162,0.04312681810968203,0.023084255957637103
ADA,AVJ,0.02622808322926001,0.02177835217842088,0.022969856555442956
SAAD,RMF,0.02734286522485675,0.033097308038461275,0.022511113123384406
PVQ,ASK,0.025072921443127415,0.017132174513555337,0.022467273012127274
URYV,SMDV,0.021818479147630687,-0.0052363784353494,0.022332506561350902
OLL,RMDL/R,0.027038199553097844,0.03359867564102846,0.02214013995720631
RIA,RMDV,0.02781563694545679,0.03945728462782634,0.02210121230257871
DVA,SMBD,0.027443900124162427,0.03724798544680121,0.0220380816874756
CEPV,RMDD,0.02591078334436282,0.026841544001121424,0.021956503079941472
SAAV,AVA,0.028049888948693508,0.042231355121853616,0.021950194970948075
IL1V,RIP,0.021479956782628852,-0.0038974317107440958,0.02181235348807554
URYV,AVE,0.023249403431030883,0.009553316396883544,0.021707660269810993
RIS,RIM,0.024066933346512696,0.016062248747346332,0.021618648698442613
AVK,SAAV,0.023403063115496246,0.012015329649315093,0.02151990937437702
RMDD,BWM04D,0.02493963716744751,0.023335567671063286,0.021478741034596297
SAAD,RIM,0.026029210469436053,0.03148599560944226,0.021432520147140484
AIB,DVA,0.023604122727559386,0.014160671442700693,0.021422828350816714
RIR,AVH,0.023604122727559386,0.014160671442700693,0.021422828350816714
ADL,AVE,0.023604122727559386,0.014160671442700693,0.021422828350816714
ADL,AVB,0.023604122727559386,0.014160671442700693,0.021422828350816714
SMBV,BWM08V,0.023604122727559386,0.014160671442700693,0.021422828350816714
FLP,SDQ,0.02364836363808816,0.015164275652757315,0.02132807435975761
ADL,AIB,0.026501837934129982,0.035959433172192655,0.021282957527533918
RIV,RMDV,0.024362854883312395,0.02128762008488144,0.02119025050366724
OLL,RMDV,0.026879543479196515,0.03940343980813217,0.021181519299031032
URYV,BWM01V,0.02256948680670013,0.00852252983619331,0.021176580222595588
URB,IL1L/R,0.02099431230442014,-0.0026162227549287615,0.0211544594964108
RIS,SMDD,0.020227127108043624,-0.007358410656511594,0.021049392967365885
IL2D,RIC,0.019049417142241308,-0.015741619080082415,0.021040462185391923
ADA,AIA,0.019049417142240725,-0.015741619080082477,0.021040462185391354
RMEL/R,IL1L/R,0.020682865980644897,-0.003863404444363927,0.02101819897108405
ASH,AIA,0.023535653011450993,0.01666237980662372,0.021009594770402942
RIR,AUA,0.02234506996125502,0.010005527496976691,0.020749550145105936
IL1D,BWM01D,0.025126316178716274,0.03011694865220742,0.02072730291950895
RIC,SAAD,0.019200465058980366,-0.012315099974852365,0.020716951824028943
ADE,PVR,0.019200465058980366,-0.012315099974852365,0.020716951824028943
AIY,AWB,0.019200465058980366,-0.012315099974852365,0.020716951824028943
ADE,CEPD,0.02368329220966011,0.020647630709455946,0.020605562275791054
RIS,AVL,0.01657090621534644,-0.030122378544053294,0.02057129249227378
ADA,OLQV,0.01731384423292513,-0.0247010342554096,0.0205585705725174
BDU,AVD,0.01731384423292513,-0.0247010342554096,0.0205585705725174
URYD,RIB,0.01951074655632549,-0.008648372186369647,0.02051798344398799
DVC,RIG,0.024079956113269827,0.024376444240223456,0.020483576533159718
RIM,SAAV,0.023394954754632966,0.019499626405902203,0.02047849551175299
RIF,AVB,0.023957862435698703,0.023848555969348855,0.0204355396602319
SMBV,BWM04V,0.021869143354185275,0.008896506499222379,0.020431308399044508
URAD,BWM01D,0.022277886944109003,0.013064583737638582,0.020260635958965524
BDU,PVC,0.021655380890109117,0.008803716957383674,0.020232405133729148
RIR,RIA,0.02160841625506479,0.009506699649475838,0.020088827035168726
ALA,AVE,0.02121893230645119,0.006857072817410708,0.020068916861758816
IL2L/R,RIC,0.024908901749120773,0.03344537280746718,0.020052403665031856
CEPV,URX,0.024908901749120773,0.03344537280746718,0.020052403665031856
IL1L/R,AVE,0.024908901749120773,0.03344537280746718,0.020052403665031856
RIH,OLQV,0.02431822909592771,0.0292144145838645,0.02005157176018828
RMDV,BWM07V,0.027806277381595128,0.05441357231936927,0.020026875165273697
RMH,AVK,0.024942848993742266,0.03421546540309293,0.019979696370473494
URYV,BWM03V,0.024942848993742266,0.03421546540309293,0.019979696370473494
RMF,BAG,0.024942848993742266,0.03421546540309293,0.019979696370473494
PVT,RIG,0.021329893841009192,0.009058562255266325,0.019874848218959164
ASE,AWC,0.02218023397155054,0.015300226548463936,0.01985523524608291
RIR,RIG,0.019913703441691608,0.00023467882267802595,0.01969056672078708
ADA,AIB,0.016930837895705316,-0.02079496336448018,0.01963990773705217
PVT,AVL,0.025249724421189574,0.039597454204952,0.01954052242591594
ASH,RIM,0.013434822637446383,-0.043975944574513585,0.019378056939523856
BDU,ADE,0.019073584910265652,-0.002646460734575787,0.019256303926112914
IL2L/R,ADE,0.021723650017791925,0.01636751390243825,0.019255660344264718
RMF,AIB,0.023713711183342416,0.031046244189136197,0.019199916777182427
RIS,CEPV,0.020379382528485278,0.007627897376095157,0.01913097784926551
AWB,AVH,0.018652570499108,-0.004646240295017366,0.019115438592174173
ADA,RMF,0.023820518189552713,0.03346915908430963,0.01897116040687856
ADE,AVK,0.023940705885317354,0.03460940339278199,0.018932759402713988
RIH,AVE,0.020344689435622655,0.01020861437809053,0.018740288378615782
IL1L/R,BWM01V,0.020344689435622655,0.01020861437809053,0.018740288378615782
ADE,ALM,0.020344689435622655,0.01020861437809053,0.018740288378615782
IL1L/R,IL1V,0.020344689435622655,0.01020861437809053,0.018740288378615782
PVC,RIS,0.020344689435622655,0.01020861437809053,0.018740288378615782
AIM,SMBD,0.020344689435622655,0.01020861437809053,0.018740288378615782
URAD,BWM03D,0.023513211515694712,0.033978486108813606,0.01859647254879679
URYV,OLL,0.01926581260423463,0.0035668685615265227,0.018588794241453765
ASJ,AIA,0.01926581260423463,0.0035668685615265227,0.018588794241453765
PVC,ADA,0.01926581260423463,0.0035668685615265227,0.018588794241453765
PVC,AVE,0.021583246390242276,0.020342974988787017,0.018567695617364297
AIN,RIM,0.022454658417038052,0.026891100243412198,0.018526638571471653
ASH,RMG,0.02045149644183295,0.01263152927326396,0.018511532008311914
IL2V,RMEV,0.019344068668795743,0.0052460180948061775,0.018434454689085573
AVH,SMBV,0.0222734024082678,0.02626503398337792,0.01843356180526307
URX,ADA,0.0175067622355828,-0.007525746149488592,0.01837818839577683
ADA,AVE,0.020568037590982812,0.014505165962854965,0.018368257319960106
URAV,BWM02D,0.015789983850304577,-0.01969367614469258,0.018357922213190995
ALM,AVB,0.015789983850304577,-0.01969367614469258,0.018357922213190995
AVH,ADF,0.017163160073293975,-0.009617709033123355,0.018326721930366524
PVQ,AIM,0.01640987354146646,-0.013890877948774711,0.018170661844029025
ADF,OLQV,0.01908563666931828,0.0060534704323665246,0.018067010172904997
URAD,BWM02D,0.018760999547166313,0.003955297595612483,0.01803518453021188
AIB,SMDV,0.0230434245795998,0.0349645498924877,0.017995035946920018
ADE,ALN,0.022407850618700615,0.03041285276375889,0.017994018348029755
SMDD,BWM07D,0.022407850618700615,0.03041285276375889,0.017994018348029755
BAG,AIY,0.022407850618700615,0.03041285276375889,0.017994018348029755
CEPD,URX,0.025563301174599606,0.05409007997677395,0.017850047947565142
SAAD,AVA,0.023523218118616778,0.04082043982791082,0.01766169070583105
DVC,AVE,0.01900013031712585,0.009100895002891006,0.017561554178519755
RMH,BWM04V,0.01705745437820475,-0.004495018790510114,0.01751472083591736
BDU,RID,0.02160522754665527,0.028489711532800395,0.017464617683890033
ASI,AWA,0.02160522754665527,0.028489711532800395,0.017464617683890033
RIA,SMBD,0.02160522754665527,0.028489711532800395,0.017464617683890033
AVF,DVA,0.02160522754665527,0.028489711532800395,0.017464617683890033
BDU,AVM,0.015193417911129568,-0.017061258080783938,0.017403602976553804
RIS,AVK,0.022326904718434886,0.0341678966918569,0.017395375633191282
IL2L/R,IL1D,0.021683415701805528,0.030263408338482765,0.017297156398272555
RMH,RIG,0.021683415701805528,0.030263408338482765,0.017297156398272555
URX,AVB,0.018129398792725206,0.005229166826581294,0.017233745655627252
IL1V,BWM02V,0.021010318577756638,0.026064704144060986,0.01721023605836326
RIF,ALM,0.018741766227059246,0.00981380006804864,0.017207231395588465
RMEL/R,BWM02D,0.01833529787645899,0.007294221574860584,0.0171525432657576
ADL,OLQV,0.016117572124066358,-0.008448852934351398,0.01712976056973044
DVA,OLQV,0.016117572124066358,-0.008448852934351398,0.01712976056973044
ASE,AIB,0.021574292001770218,0.03098670602173536,0.017089209633059058
ALM,CEPV,0.019925313807937113,0.019267581835393906,0.017074126054749877
RMG,BWM08V,0.01933575291040259,0.015724966983300094,0.01697935326801605
ADE,IL2L/R,0.02186993356472309,0.033921075699376566,0.016976860799091886
AQR,ADE,0.01566310370158985,-0.010025036904416,0.016897274315274956
BDU,SDQ,0.01274371808312654,-0.030875629538461652,0.016884765245999394
RMED,BWM05V,0.02073260038076164,0.026564170676662995,0.016866214750989837
RIG,RIV,0.01831439395408577,0.009425778527437092,0.016837527999705917
RIH,AUA,0.015963957319518628,-0.007350015309178135,0.016825896716592414
PVP,AQR,0.01638347312777813,-0.0037081331555525988,0.016738546923522817
AFD,BAG,0.01723551712269774,0.0027840327108730844,0.016686033862543893
RIM,SIAD,0.015755957867084114,-0.007355181739560592,0.016620602833662436
RMDD,BWM02D,0.01934598960788498,0.020849384166369996,0.016281945623187195
RIM,BWM06D,0.017379065885115955,0.007388358647104661,0.01619247224422213
RMDL/R,BWM04V,0.02073593041766437,0.031582809148303026,0.016176571836239884
AVH,AIZ,0.010425412466797103,-0.04236650792070858,0.016175250374094886
RMDL/R,RIA,0.02087966803509361,0.03291730919578761,0.01613467361940912
RIM,AVA,0.018608180716214107,0.01810970672199963,0.01592948037356796
SMDD,RIM,0.014281801850057235,-0.012879343545029311,0.015923306748424834
AVH,RIR,0.019356607354857606,0.023726510143956873,0.01589520677510883
RMDL/R,BWM06V,0.022570609365930545,0.049117997080348134,0.015572533156598893
IL1D,PVR,0.018583765616953355,0.02139921701966309,0.01545110487166897
AVH,SMDV,0.019104176416235113,0.025457191489092108,0.01540623236688793
RIA,SMBV,0.019104176416235113,0.025457191489092108,0.01540623236688793
URB,AVD,0.019104176416235113,0.025457191489092108,0.01540623236688793
URYV,BWM05V,0.019104176416235113,0.025457191489092108,0.01540623236688793
RMF,RIM,0.019104176416235113,0.025457191489092108,0.01540623236688793
IL2L/R,SMBV,0.019104176416235113,0.025457191489092108,0.01540623236688793
AIM,AIM,0.019104176416235113,0.025457191489092108,0.01540623236688793
RMDL/R,RIM,0.019104176416235113,0.025457191489092108,0.01540623236688793
URB,SMBD,0.019104176416235113,0.025457191489092108,0.01540623236688793
IL2D,RMH,0.019104176416235113,0.025457191489092108,0.01540623236688793
FLP,AVE,0.02129943839397046,0.04120978429417227,0.015405452222102696
AVK,AVE,0.016832595843284386,0.009237035249409574,0.015395983024369906
ADL,AWB,0.019148417326763884,0.02646079569914873,0.015311478375828825
AIY,AIB,0.019148417326763884,0.02646079569914873,0.015311478375828825
RIR,SMBV,0.019148417326763884,0.02646079569914873,0.015311478375828825
PVP,RIR,0.019148417326763884,0.02646079569914873,0.015311478375828825
ADA,SMDV,0.019148417326763884,0.02646079569914873,0.015311478375828825
RIH,IL2L/R,0.01661951411047008,0.00850430544535687,0.015286112771936346
ADE,BWM04D,0.015628347662305052,0.0021966467828730078,0.015175360338625151
DVA,SIAV,0.015628347662305052,0.0021966467828730078,0.015175360338625151
AQR,PVC,0.019479444074754524,0.029923482357423387,0.015161229224211446
RIV,BWM05V,0.017571580517017286,0.016463650232378182,0.015130085554875937
ADL,PVQ,0.014549470830917025,-0.0044450990336910015,0.015023866201463131
AWA,AUA,0.014549470830917025,-0.0044450990336910015,0.015023866201463131
PVP,AVF,0.014549470830917025,-0.0044450990336910015,0.015023866201463131
ALM,PVR,0.014549470830917025,-0.0044450990336910015,0.015023866201463131
ASI,BAG,0.01423285316246962,-0.006434582092572025,0.014984976022287022
ALM,CEPD,0.014929996378522182,-0.0008189329402520074,0.014900069568798883
AIM,AWB,0.018924000481318766,0.027943793359932113,0.014884448298339166
CEPD,RIS,0.018924000481318766,0.027943793359932113,0.014884448298339166
URB,RMDD,0.01577939557904412,0.005623165888103057,0.01485184997726218
ADE,AIN,0.01577939557904412,0.005623165888103057,0.01485184997726218
RMDD,URYD,0.01577939557904412,0.005623165888103057,0.01485184997726218
ASI,ASK,0.017484265070954564,0.018308960274430457,0.014788817973060144
IL2V,BAG,0.01270709091539056,-0.015827429104191614,0.014770730958892484
CEPD,RIB,0.016869644018106845,0.014153310605721494,0.014753868929824948
IL1L/R,BWM01D,0.01784512364993074,0.0213020475433681,0.014732954161177146
RIM,BWM06V,0.01866119809409755,0.027259672289073916,0.014718622038100499
RMDL/R,SMDV,0.01470051874765609,-0.0010185799284609521,0.014700355840100158
ASH,URX,0.01470051874765609,-0.0010185799284609521,0.014700355840100158
RIG,URYD,0.01470051874765609,-0.0010185799284609521,0.014700355840100158
