pre,post,PC1_loading,PC2_loading,separation_axis_loading
AQR,PVP,0.03115911730655394,-0.00182021386617497,0.02851863154585722
RIG,SAAD,0.02584061548311375,0.011778119218736066,0.028333561127258825
PVR,SDQ,0.02120267819291964,0.02333145917250467,0.028064712453153003
AVH,AWA,0.0232419705610332,0.01788523698559116,0.02805385711708532
SIBV,SMBD,0.029199124094980735,0.0019336800088875774,0.028007301027705187
AVF,RMG,0.024570938142542176,0.01394508296384019,0.02790900519403593
SMDD,SMDV,0.03046534169238962,-0.001799765092055143,0.02787657165502666
BWM04D,CEPD,0.031109594598898293,-0.0038205039204174474,0.02776735887097783
AVH,RIR,0.027585428383598634,0.005132875754614593,0.02762456869706194
RMF,SAAV,0.022053464245517126,0.019803858202713697,0.02761774566741708
AQR,PVC,0.029269303013387236,0.0001451828271313215,0.027442688939660558
ASH,AWB,0.028097272840972496,0.002945325522089873,0.02733265574121263
AVD,BDU,0.023552774649997943,0.014923047346571638,0.02730080901350795
AIY,AWA,0.03232450190910951,-0.008400782228066374,0.027290176473256225
BWM01D,RIP,0.026568371682851553,0.006791717910824937,0.02725735810217364
IL1V,RMDV,0.041543317462403,-0.03301944782834005,0.02724163285482908
AVB,AVD,0.02435290141347958,0.011118127078111693,0.026708702224187482
ASH,AVB,0.022256679948318342,0.01584450344488624,0.02641259813656672
BWM08V,RIV,0.028741963579407802,-0.0014941215183409485,0.026371469827244705
ALM,AVD,0.029005281139356933,-0.002318923889872976,0.02632722357391928
AIM,RIF,0.025601931844556385,0.006637695590092982,0.026298641033058883
AVJ,RID,0.014538252253449766,0.03593276175979683,0.026268700009552972
URAD,URYD,0.030734359597556604,-0.007100603141975869,0.026260249366646757
ADA,AVB,0.02364237636723576,0.01151536090853277,0.026183751207227293
BWM08D,URB,0.014287527054837592,0.03526075954614666,0.02579723819637245
ASH,RIF,0.031187278274737443,-0.009630049961804658,0.025792702414491442
CEPD,OLQD,0.029785537557028265,-0.006020191672764226,0.025753049650794422
AVJ,PVR,0.019484065426338525,0.020959008728504598,0.02562027659158254
AIA,AIB,0.026514187174849636,0.0020064033573185566,0.025520245414992187
RIV,RMH,0.023895093696305457,0.008918455475717199,0.02550507361199783
RMDV,URYV,0.0317087298759096,-0.012097245342295466,0.025411229824020484
AIA,AWC,0.030867909927576234,-0.009926724118746719,0.02538927154625024
ASE,AWB,0.027095396624951466,-0.00046798254606666723,0.02519216286630015
SIAV,SIBV,0.024864583958332014,0.005287623349653972,0.025132815598004437
AIA,PVQ,0.03088450792744799,-0.011020163718755907,0.025019462975994215
ALN,SMBD,0.02505016268303782,0.0044189364723176685,0.025000352414858592
PVC,PVC,0.030782062858747215,-0.010963042698227943,0.02494372045074028
ASK,RIF,0.025510978944129632,0.003018117647672217,0.024937938925745768
AQR,AVB,0.020903623852441107,0.014514069199301559,0.024677486055687148
BWM01V,RIP,0.026626808904459905,-0.0011141802843863946,0.024525909365506405
AIA,ASJ,0.026076045738778177,0.00030998676434798735,0.024512374717383247
RIM,SAAV,0.025393350677979185,0.001886642521647367,0.024429111211190072
ADF,AFD,0.02366577853655617,0.00573912927607146,0.024170036097996866
BWM03V,URAV,0.023175145616287876,0.006926297700439317,0.024129252762241357
RIV,SMDD,0.02401823296782601,0.004659424862524604,0.024119377469571164
BWM04D,RMH,0.01453109084138565,0.029304251294888783,0.02392602846552799
AIN,BAG,0.021741684488551433,0.01003132323374782,0.02388200527279018
AVE,OLL,0.024396891151279302,0.0029397546740687684,0.02386770958318678
SAAD,SAAD,0.023616848123040608,0.005000913495188695,0.0238640883978471
ADA,FLP,0.01583397496591214,0.025535722366698092,0.023817249293875856
BWM07V,RMDD,0.03363985526202412,-0.022500184822368263,0.02355233812536897
ADF,AVH,0.022159529353206576,0.007609306745869774,0.023419494461806155
PVQ,RIF,0.021185865550061175,0.00995325830289879,0.02333433396245809
ADL,AWB,0.02875589796990448,-0.010703652420462449,0.023138956959496214
DVC,RIG,0.022037492712923455,0.006935561567846696,0.02306785092301576
ADL,ASE,0.030513576389767812,-0.015945869763510277,0.022936448523070467
URX,URYD,0.02296980119841404,0.003980532524953708,0.022898957953491783
DVA,PVC,0.023293263010192248,0.002942010046298859,0.022835679759522616
AIY,AIZ,0.02693279540016999,-0.006940441398668614,0.02275901831363287
IL1D,RMDD,0.036190898585074766,-0.03160348924663616,0.022731600964138267
AIN,AIY,0.02423043259756475,0.0001473325058333155,0.02272784589175392
ASH,PVP,0.017048421706246677,0.019110606671630198,0.022689492221517202
ADA,RIP,0.029232847771188394,-0.013268367477392667,0.02268147044397121
RID,SIBV,0.014368624615666101,0.025937757755863745,0.022587591078561963
AVK,PVT,0.0226776688167973,0.0037742952939178015,0.02255288681977855
RMH,URB,0.026401056837056677,-0.006421822007489786,0.022444161477414425
RIP,RMEL/R,0.02762730598393819,-0.009690035754780427,0.022439981157008
AIB,ASG,0.019797254889366112,0.010644654951964046,0.02227846669456212
RIR,URX,0.027330398055435405,-0.00939244870658298,0.022266994798281876
IL1L/R,URAD,0.02153915641045849,0.005922492915527587,0.02224446749131828
AVA,RMH,0.019141184564723517,0.01227602277567261,0.022239401022007714
AIM,URX,0.02495581789207745,-0.003505825994473207,0.02211927542381169
ADL,PVQ,0.02447940961393947,-0.002344848405539613,0.022082574168941056
ADF,URX,0.020645011439575495,0.007618995540511227,0.0220055552161859
ASH,PVQ,0.022047294754086656,0.0036039853674735534,0.021902935200590324
AIY,AWB,0.021885152854436832,0.003571270544379643,0.021739666437947863
ADF,SMBV,0.023475426861405833,-0.0007257188730722099,0.02171360353756488
BDU,PVC,0.016671859415595555,0.01732761154065339,0.021708738692077335
AVK,DVC,0.02161858899214217,0.004136435574766813,0.021689375226159883
ADF,RIR,0.021543965646361737,0.004317555802982244,0.02168336837917482
SIBD,SMBV,0.021707647249568595,0.0038785315764636456,0.021681831353903547
ADL,ASK,0.02785579732695891,-0.012797763407116665,0.02155861169207872
AIM,ALM,0.01949427204721421,0.009087690419452439,0.02144622810423539
AIY,BAG,0.02183980089579031,0.002826880080927542,0.02143489158116423
AIA,ASH,0.024763740494378378,-0.005319874777674563,0.021300227426623075
AWB,PVP,0.022466117363531213,0.000704363436906533,0.02127302530558593
ALN,SAAV,0.02322126807718816,-0.001524264603013679,0.02119433291132294
RMDD,URYD,0.026013361970462372,-0.010089830288589525,0.02078868749334209
RMDL/R,RMG,0.01918024292696136,0.007768880055703568,0.020687580404802106
AIM,ASK,0.02571918548919554,-0.009718421656902655,0.020644272989945204
ADA,ALM,0.017355406986597748,0.012382188271322245,0.020605604422889646
BWM02V,RIP,0.021244606643608208,0.001770680797921586,0.020505664370967135
BWM04V,RMH,0.013881029413710753,0.021261642941940016,0.020483356599042612
RIG,RMF,0.028750205591909096,-0.01841221173844545,0.020417037547260257
AUA,RIB,0.02329946496111304,-0.004313295606726829,0.02028462382489963
SIAV,URB,0.019604543439459336,0.0051935219583902955,0.02017707158684435
RMED,RMEL/R,0.019113044512724595,0.006128492901909979,0.020046600272821433
AFD,ASE,0.02948653287740418,-0.021493979278339015,0.020020072369472355
RIA,RMDV,0.023587981089865418,-0.005870063588755492,0.020006005731068338
AVD,URB,0.020252683607449945,0.0029179842330223815,0.019981702374142412
ASK,AVF,0.02133473102698055,-5.951408371618665e-05,0.019945023354046573
CEPV,RIC,0.019895243599237156,0.0036880837720040674,0.01991858666580629
AIB,ASE,0.023259786545254155,-0.005435573212625484,0.019851986392095438
CEPD,URAD,0.020723206427682758,0.0009676509772565246,0.01973471699406704
BWM02D,URAD,0.02327723359704924,-0.005857863045463855,0.019719493932481725
ADE,AVA,0.01613633440514455,0.012996673501802706,0.01968129394199585
SIBV,SIBV,0.016870943755165933,0.01090668865626265,0.01963223760660733
RIC,SDQ,0.013819104116353165,0.01895368545759619,0.019612051194199304
ADA,AVJ,0.02181369709857183,-0.0023235519889644187,0.019595386124499584
AFD,AWA,0.03148731121791988,-0.028078905996147513,0.01957188023449956
ALN,RMH,0.017945821627547053,0.007633468503809649,0.019484632948265704
RIA,RMDL/R,0.022214583795713096,-0.0037636627898102303,0.019463040883885212
AVA,PVC,0.0184100145565354,0.006310861431415764,0.019452942290978728
BWM08V,OLQV,0.024880058029999524,-0.010959430544696523,0.01942163295456217
AVB,RID,0.011241712058585282,0.025071310634268804,0.0193559395083208
IL1D,RMEL/R,0.02007577823770385,0.001187435257139051,0.019206279411434286
IL2L/R,RMEV,0.019267631050752115,0.003160920827668278,0.019145459951086626
RMDL/R,RMH,0.02034555223426955,0.00029092712115547813,0.01914280537696403
ADE,AVM,0.009406941539246531,0.029221082673929057,0.019101310385731898
RIC,SIBV,0.017406579053043287,0.007927087798565989,0.01908346068818125
ALM,URB,0.016730015862325955,0.009715427800581761,0.019080535822715003
AVH,PVC,0.02147551981655142,-0.0031664383962645266,0.01898186101842148
AVK,AVL,0.018569657129927662,0.004399284165269641,0.01892867934490018
RIA,RMDD,0.021441335055057777,-0.0034029100909647777,0.018866533819615883
AIM,RMG,0.020032790924104274,0.00021232664384850233,0.018822409548306707
SIAV,SMBD,0.01746323975223701,0.006998873616531016,0.01880937207970192
IL1D,IL1L/R,0.02008490252523712,-3.200135674524993e-05,0.018785073690818818
BWM07D,RIC,0.015589428507135133,0.011899097207040023,0.018782675362580013
IL1V,RMEL/R,0.023587733407799242,-0.009390575606763268,0.01876510169425129
AVJ,FLP,0.020112716978857196,-0.00021043246508628915,0.018748222359301087
ASG,AWA,0.018260791845878335,0.004609934218217874,0.018713865078313928
SAAV,SMDV,0.019920152249609857,0.0001538488322999262,0.01869638892323862
SDQ,SIBV,0.012377424533205363,0.020053115550679863,0.018650315715056785
PVC,RID,0.009967259837717225,0.026430642530900036,0.018642295514578543
RMH,SAAV,0.01787452668344099,0.00539088054637586,0.018627596043087252
RMDD,RMDV,0.02433260718719465,-0.011783073436026425,0.018619041931631063
AVA,RIC,0.01719897240614658,0.006966734885372746,0.018550732772143946
AIY,ASI,0.020445056803512197,-0.0016795712280769804,0.018541498070176077
ASE,ASH,0.02260246695911959,-0.007489417770569223,0.01851303690213688
AVK,SAAD,0.01778525823224709,0.0052872445672820755,0.01850753201951737
AVB,BDU,0.016537385703152843,0.00839933305390783,0.018436455725657053
IL2L/R,RMED,0.01977967193531954,-0.0008344190778443685,0.018216643243476865
ADA,AVA,0.01973611805735821,-0.000913423096148431,0.018148041574556663
ADL,ALA,0.018161990252237838,0.003265687843500644,0.01814767297133042
ALN,SAAD,0.021137210459722302,-0.0050268205562179185,0.01800963414574007
RMDV,URYD,0.013257389974203658,0.015883358068910874,0.018004352362005416
RIV,SAAV,0.018042740814790532,0.0031722158862131276,0.018003133325771102
AVD,FLP,0.016826050461757325,0.0063850080253425945,0.01799672792920068
SIAD,SIBV,0.023233449425548905,-0.010663738696181375,0.017984868359497704
ALM,AVF,0.01603857154625811,0.008188289567382507,0.01789526874531063
SIBD,URB,0.019933322106228543,-0.00217622001214332,0.017887568608472584
SIAD,SIAV,0.020359288662054675,-0.0033497089504324687,0.017872655085160383
AIB,AWC,0.022004041204703836,-0.007902426513530613,0.0178074538576703
ADA,RIM,0.018718242176249754,0.0008209684821486834,0.01780668891048588
OLQV,URAV,0.0220511806538454,-0.008512574395449668,0.01763654535916267
AVF,AWA,0.008423315346439926,0.027591131323779744,0.017606373799688966
RIC,URX,0.018337038274924774,0.001241966505546834,0.017598306168257385
AVF,BDU,0.024501749402216118,-0.015220488202832066,0.017565945052720522
BWM08D,SIBV,0.018014753058966416,0.0018956870821002316,0.01752707649446894
AFD,ASI,0.02058776411479565,-0.004956727761195492,0.017520139220178046
ASE,ASG,0.019850152973474613,-0.003046637466413333,0.01750298926650312
ALM,PVC,0.02173172637245093,-0.008873738632116927,0.01721030696319914
ADF,ASH,0.018581621934295627,-0.0005403974034262173,0.017199071289884876
OLQD,RIP,0.018419900969658756,-0.0004611216874032636,0.01707566331669015
SAAD,SAAV,0.01539351276700562,0.007498113253735699,0.01704836712653405
AUA,AWB,0.021293379080883454,-0.008207743830965734,0.017034786790233864
AIZ,AVE,0.020096081558849975,-0.00508723340622921,0.017014008848982312
IL1L/R,RMDD,0.017817196277208434,0.0008803701775029102,0.01698438369780283
ADA,AVD,0.017077213051721572,0.0028050883367314343,0.016970168882984
BWM06V,RMDD,0.026426639327406527,-0.022069885114973677,0.016953530552131203
RIC,SIAV,0.015146599095742199,0.007742386879400175,0.016903379319389022
AVK,RIM,0.01646553425622235,0.004186232174637017,0.016884464745241013
ALM,AVJ,0.014138433337069371,0.009916635543187613,0.01672612493336523
ADA,SDQ,0.015413500517756565,0.006438751299080634,0.016693740223263902
AVB,RIF,0.015543998858211424,0.0058004034271459445,0.01659090468140845
ADA,RIC,0.01807483289283995,-0.0009326655128719667,0.01658655524307923
SAAV,SAAV,0.014433886479286338,0.008721859837677768,0.016581569390359707
AIB,ASK,0.01607371434404318,0.004215266328932121,0.016528014119453698
AIA,AWA,0.022119898346603092,-0.011869357118869266,0.016517882449881678
IL1L/R,IL1V,0.02000727378168169,-0.006461519613980172,0.016446582992086616
BWM03D,RMDV,0.025145298061508885,-0.020240041626472863,0.016399253621577403
AVM,SDQ,0.00956282764801897,0.020924356870329196,0.016323326169612885
AIN,RIB,0.01807085299545614,-0.0017119112795838322,0.016308214771628693
BWM04V,BWM06V,-0.003693987941651522,0.05605853322663749,0.016298725342525976
BWM08V,SIBD,0.010588079864976462,0.018100279118776406,0.016287562971501513
ADF,AIY,0.016896883420435563,0.0013297713600123248,0.016281488275602333
CEPD,IL1D,0.019614088270341935,-0.006161755826890512,0.01618426286903176
BWM03D,RMEV,0.017761620821859687,-0.0012916124779908634,0.01616693998128975
RMF,SAAD,0.029997158021829427,-0.0339694454322005,0.01610142873113817
PVC,SIAV,0.019249628632492213,-0.005458064956782068,0.016091174635569867
AFD,AIZ,0.016887579561361884,0.0006923019981085536,0.01604812917168516
AFD,AWB,0.01786483200074371,-0.0019117095295849082,0.01604499970767338
AIA,ASE,0.01867703679690419,-0.004153056944049118,0.016015218613345504
BWM02V,BWM07V,0.007094267641543981,0.02657398977082279,0.016004138089939324
AVK,RIG,0.01706469110748311,-0.000203067428517147,0.015898338761172207
ADL,SMBV,0.013678723107925854,0.008669844294092533,0.01585652275953013
BWM01V,IL1V,0.020152935612741934,-0.008676914354188815,0.01580216718254637
RIV,RMF,0.013306313734579292,0.009466715602830075,0.0157888327536512
AVJ,PVP,0.012069673085301675,0.012519885606156736,0.01570750414928499
AVA,SMDD,0.013667630187588042,0.008149602611784988,0.01566280186503749
URAV,URYV,0.022217028170278458,-0.014668334932120773,0.015622386277004898
RMEL/R,RMEL/R,0.013157281637824345,0.009326043696048019,0.015599787312010203
RMH,SMDD,0.019779327934447668,-0.00830147814876301,0.015584836774427235
AIM,BDU,0.019730099613859603,-0.008210258629426924,0.015570913600891727
AVD,AVE,0.012095400514018851,0.011949596828087819,0.015530604167248352
BWM08V,RMH,0.012116442654464838,0.011842548826135129,0.015512571296728445
AIB,ASI,0.019292875371257047,-0.007297289298564378,0.015483481325100938
ALM,AVB,0.015035447043841393,0.004005501988243475,0.015482433512908175
ASI,AWB,0.015807964799457813,0.0018424166349386684,0.015443092032749283
AWB,URX,0.01263884241285092,0.009960813188343689,0.015338309333108247
