pre,post,PC1_loading,PC2_loading,separation_axis_loading
AIZ,AVE,0.0720727307699601,-0.0002908088734435449,0.062062011734573694
RIM,AIB,0.06165714861532636,-0.014629341141004183,0.06045472938539875
CEPD,OLQD,0.04155792627597872,-0.04801477202812384,0.060279206192473574
ADE,RIG,0.10897582659978036,0.06581422354911054,0.059923078545957804
IL1L/R,BWM02D,0.029875366522643727,-0.0651377432640568,0.059008935081955316
URYD,RMDD,0.046241788108109194,-0.03652844969298682,0.05842281343586479
RMG,RMDL/R,0.04235887330862999,-0.042904740012309324,0.058351354990881656
SAAV,AVA,0.09474913782907506,0.045640392185356836,0.05802908293156937
AUA,AVE,0.0812723372076927,0.024024711630784325,0.05751737104312565
RMDV,BWM03V,0.0660967327309221,-0.0008568482908605219,0.05721817149574928
IL2V,URAV,0.04936060554997781,-0.02863100028453133,0.057059182112061145
OLL,CEPD,0.0717913067598655,0.012532855704388583,0.05525565116196104
IL2D,URAD,0.05546538995856374,-0.013855912228646516,0.05473985087965403
BAG,RIA,0.09013190152399853,0.0447115075959846,0.05453821464213244
RIR,URX,0.04653453660156776,-0.02668737951145374,0.05363651860799476
RIF,AVB,0.07009082056627544,0.012932395277998526,0.053590340897058636
RIH,OLQD,0.056375407067916064,-0.009785134066695286,0.05343770298103681
ASH,AIB,0.03585615440675046,-0.044193032332303615,0.05342477304639893
DVC,AIB,0.050027581325003366,-0.018928790825741837,0.05266544704485286
RMDV,BWM05V,0.06979928841301007,0.014414024564718311,0.052581437965105206
IL2D,IL1D,0.062390052719930124,0.0027039265008197,0.05221118753908536
RMEL/R,BWM04D,0.06565591391778725,0.011148461184946999,0.05069381190822783
IL2L/R,OLQD,0.05312240335415002,-0.009388358377398771,0.050440137585811916
SMBD,SAAV,0.05158550947922783,-0.01159511172098695,0.05024955568872334
ASI,AIB,0.0596179668287546,0.0026616269914612255,0.049851516868467796
AQR,RIA,0.06503539596747848,0.011983710032323803,0.04973318887151041
AWB,AIZ,0.031188762754824188,-0.04479895911872588,0.04972549300087046
RMF,AVK,0.09125142959200325,0.05629456992780276,0.049570404776013065
URB,RIC,0.04699449333157963,-0.01684638084323907,0.04899389845141724
CEPD,IL1D,0.0395985208972988,-0.02906087717283156,0.04889324993383157
ASH,AIA,0.05284283973701542,-0.005700053083041077,0.0483118888451112
URYV,RMDD,0.07126251371156458,0.025215145968651428,0.048309162850512184
ADL,ASH,0.04988703301607249,-0.010172925985592296,0.04806246548730235
SAAD,AVA,0.07186410034174415,0.027705178463507722,0.04755126679379924
ADF,SMBV,0.03617614442557363,-0.03162703824704179,0.04726695438169721
ASK,AIB,0.06028768872292812,0.009295975303973445,0.047030620336302745
RIG,BAG,0.07371539777840694,0.03183217145590096,0.04702893639772846
DVC,RIG,0.06477854896784799,0.01713352214716597,0.04687628948356133
ADA,RIP,0.04922962619948546,-0.008951981372370667,0.04687271068246116
ADL,AIB,0.0746470307648037,0.03499900595591655,0.046208098295319404
RMEL/R,BWM04V,0.05738911439363471,0.007772225291191221,0.045320665919407324
DVC,AVA,0.05214196700284501,7.027469319997802e-05,0.044755904580212134
URX,RIC,0.0423468995767477,-0.015670642650326187,0.04439956718822104
URX,RIR,0.04704095115629641,-0.006308922537072791,0.043639540347491526
AIM,AVF,0.031948950797802474,-0.031190518215376845,0.04341217813576142
RMDV,BWM04V,0.03833873272135854,-0.020183122691240857,0.04326640296140964
OLL,RMDV,0.07698067415674956,0.04574043933454193,0.04271409963791106
RIS,RIM,0.04706765349692876,-0.004002879852445262,0.04248198427926958
URYV,RMDV,0.04710417577973656,-0.002059753849964748,0.04151864585137922
PVQ,AIA,0.03214794461680371,-0.02624169692609327,0.041049752794868305
ALM,PVC,0.05606082248738986,0.014420560438105407,0.040776241547878615
DVC,RMF,0.05821256625129073,0.018612948010855966,0.040478529296688444
ADF,RIG,0.033726794672369255,-0.022171204817415677,0.04032230358142116
RIS,AVK,0.060094393738970665,0.02338302120839067,0.03965322390975301
AIN,AFD,0.04408218652370614,-0.003444750409980987,0.03963164368076084
ASE,AIB,0.06485134254972666,0.03230584490628513,0.039171905115399544
RIH,RIP,0.033783114852271395,-0.018446413835600032,0.03846391393586308
URYD,AVE,0.045021282287596005,0.0016258948300571336,0.037842629973417224
RIV,SIAV,0.053348345301769025,0.01602120821197527,0.03762673007767002
URYV,AVE,0.0410056718039366,-0.003829844135251139,0.0371859383657698
ADE,AVA,0.03780686616167678,-0.009121036383167743,0.0371466786574059
IL2L/R,OLQV,0.03594483657109117,-0.01210944460136731,0.0370769328266736
URYD,SMDD,0.02312507296105301,-0.033184384229424824,0.03685282746752334
IL1L/R,RMDV,0.03255573626953115,-0.017100386616713332,0.036720500818717854
AIM,AIA,0.04390059102410697,0.0021045713444437317,0.03663487374068402
RIC,RIM,0.034173854727052484,-0.01415462965183247,0.036602551712423596
RIR,RIA,0.03461405275120759,-0.013112182833745276,0.036447055512016276
OLQD,IL2L/R,0.041202501101532014,-0.0018440311227927056,0.03633845753925973
ASE,AIY,0.061051450270781946,0.03196038825340581,0.03608450095663637
CEPV,IL1V,0.03035691067016142,-0.019349612430324174,0.0359830373063714
AQR,BAG,0.04072158327894148,-0.0014049559241377343,0.03570056281465239
CEPV,URAV,0.02287787652410852,-0.03057805555556751,0.03530626176406329
PVT,AIB,0.029906522898588053,-0.018267457026527746,0.03504216759089943
URYD,IL1D,0.04644253225628435,0.009602725653271907,0.03498008895513056
ADL,AVD,0.05217129144536794,0.019224844386749824,0.034975612672458876
RIM,SAAV,0.04413102388410044,0.006353668518233381,0.03465765391586424
RIA,SMDD,0.09882005489237189,0.098263796463347,0.034587520605533786
URAD,RIP,0.017387360406759124,-0.03733663995918752,0.03404951579876536
AUA,RIA,0.09045335367100026,0.08675490376496224,0.033291772118580365
URAV,BWM02V,0.04025172500250669,0.0025835996027905703,0.03325514177435983
RMDL/R,RIA,0.06835341382509617,0.05000157021631817,0.033121633369284344
IL1L/R,BWM04D,0.027804740499328226,-0.01770627764647638,0.032949383437543125
AIM,ASK,0.028251839745249002,-0.01670658935168551,0.032821704307048005
CEPV,RMDD,0.04400395384824038,0.01090308743791199,0.032219587120160084
ADL,AVA,0.08278800736700309,0.07610411050784383,0.03215924077617328
IL1D,RIP,0.0184843836497591,-0.031484268331219555,0.03199599135377293
IL1L/R,RMDD,0.02095291051107807,-0.026110680487615792,0.03136573514845248
RMDD,BWM05D,0.04059484063531434,0.0078325280980079,0.03086289347645991
IL2D,RIH,0.038346229494337684,0.0041445745476104134,0.03081916648356963
ASG,AIB,0.022083209924243195,-0.02268308980078363,0.030582074247638667
AUA,RIB,0.08679306151977381,0.08601327346336111,0.030527096271927293
AVH,AWB,0.014461502139091198,-0.035135563233494885,0.030409334400665584
RMDD,BWM04D,0.03695492797892436,0.002841693352639492,0.030290949461565384
ADA,RIM,0.02469585859936857,-0.017009394751246125,0.029921995085311404
IL2L/R,RIH,0.0414512412709026,0.011560404774069838,0.029690222940407983
OLL,CEPV,0.029946079501539154,-0.007687240197065139,0.029659992417061506
ADA,AVJ,0.04152556463173604,0.012342166918658873,0.029353874867112897
ADL,AVJ,0.014914596838574958,-0.032268692912776224,0.029330969912678313
RIV,BWM05V,0.03243769278560502,-0.0026138310727135527,0.02920323384004039
PVC,AVD,0.03411578975392386,0.0002131876356590448,0.029197592209702805
URAD,BWM01D,0.03353200910069459,-0.0007104851692606859,0.02916894359850719
IL2L/R,RMDL/R,0.017519801885430064,-0.027538256787632345,0.02914736336951501
PVP,PVC,0.020976324326057862,-0.021722794104400967,0.029139630234263473
URAV,RIP,0.012592898718972798,-0.033393147825931134,0.027912168957532724
RMDD,BWM02D,0.03618064087389551,0.006487454663656109,0.027759493776899312
URYV,SMDV,0.021262749973720567,-0.018436971051262678,0.027703623306373944
RIC,SMDV,0.011527661058420756,-0.03429662665129711,0.02745959339033952
ADL,AWC,0.028731594372355215,-0.005083925704135711,0.027284032932802765
CEPD,URYD,0.017522508813340474,-0.023589231063117267,0.027128129166055795
RIV,BWM06V,0.02969559453894208,-0.0029990678246205266,0.027044877867634383
AIB,SMDV,0.04190158985123838,0.017495136241065763,0.027039019917377467
RIG,AIB,0.03075992320951907,-0.000752784678619165,0.026809272927889635
IL2V,OLQV,0.040780898587749345,0.017973812755452352,0.02583126368464427
AVF,AVB,0.0241612851117764,-0.0098963341676881,0.02582150498476689
IL2V,IL1V,0.03736126823517216,0.012339790534964869,0.02577780666755316
PVC,RID,0.024198177199827014,-0.009714893704944199,0.02576031483242424
OLL,AVE,0.0848111905073267,0.09221959074401079,0.025647498172914715
AIB,RIB,0.04556783504301791,0.026553699210798296,0.025551259588502354
AWA,AWB,0.015057228064664153,-0.0245949119631047,0.025525183399307264
AIN,AUA,0.010687403210803794,-0.03183217288111129,0.025476193666742523
RIC,AIB,0.024151095364358152,-0.007771731945804471,0.02472513906888761
IL1D,BWM01D,0.034622458514161784,0.009872710084470602,0.024687999541114215
SMDD,BWM05D,0.026542919329166158,-0.0024408668688378453,0.024050862597833123
PVT,RIG,0.02481811033062127,-0.005086409357807335,0.02392347674018179
OLQV,IL2L/R,0.022696896617737564,-0.008635716725416447,0.02391821400050733
RIG,RIB,0.024254497379729137,-0.00599010272312855,0.02390192518686614
ADE,IL1L/R,0.027560535969517092,-1.3107503433373267e-05,0.02368223017009945
AIB,AVB,0.024748311877648324,-0.004604754419152066,0.023616951623893538
CEPD,RMDV,0.030022158387298045,0.004836102634877987,0.02331447881533321
URYD,RIB,0.016168056972967835,-0.018260921153140663,0.02323697117367284
FLP,AVD,0.018553888705985202,-0.014230101873513097,0.02322305813964408
ADL,ASE,0.016305277565008557,-0.01791805542391058,0.023179331146753808
RMDD,RMDV,0.03198996952893217,0.008867100697801576,0.022941379103073173
AVM,BDU,0.025415326843911432,-0.0019194318311549258,0.022815289295187703
RIH,CEPV,0.029191551102367083,0.004757072964078953,0.022641412776225247
AUA,AVA,0.03681379807225133,0.017628427615891434,0.022600184854588586
RIH,RIB,0.024137617091287342,-0.0035652860253335447,0.022560224307041268
URB,CEPD,0.01298904922780235,-0.021770448421722127,0.022302660247641215
ADL,SMBV,0.03672091319653147,0.018410261273798873,0.02212016211000099
URAD,BWM02D,0.019911005061258334,-0.009159635416770992,0.021793231110531764
URAD,BWM03D,0.032160793683370915,0.011473250588362858,0.021754000077844407
RIG,RMH,0.026332245175029457,0.0021085878074999826,0.021540958466482713
PVT,DVC,0.02971206471914628,0.007881327724094242,0.021489205065497122
AQR,RIR,0.03132328195490193,0.010869843212271432,0.021343438889290647
RMEL/R,BWM02D,0.01475728495269306,-0.016657402224979724,0.02120420282684798
PVC,AVE,0.025752450244928452,0.0020294508667233475,0.021083404434313516
AIA,AIB,0.04554778294041431,0.03549096875703256,0.020958925214255453
RIV,RMDV,0.03201338334391194,0.01325498708101641,0.020715274188884147
ASE,AWC,0.02670227494096881,0.005394375103979072,0.020176788874239435
AVH,RIR,0.032360696492347206,0.015079267557011044,0.020079755243889247
CEPD,AVE,0.033327615379343846,0.016843967277675554,0.020007000749140233
IL1V,RIP,0.013979381929778776,-0.015617862317842792,0.020003800838703192
RMDL/R,RMDL/R,0.016144388952478765,-0.011929873010786114,0.019975690495947208
ALM,CEPD,0.018279408330666193,-0.007898946461180927,0.01974626545497968
ADA,AVB,0.06536981797653255,0.0712585293319693,0.01967688992597546
URB,CEPV,0.009943064559049974,-0.02151246194185082,0.019553979941785548
URX,RIG,0.03638682411565775,0.023098469402902694,0.019433210224927607
CEPD,URAD,0.010383262583205082,-0.02047001512376362,0.019398483741378224
AIA,ASK,0.014075882723384083,-0.013793474571870537,0.01915276988676951
RMDV,BWM06V,0.02460776356871746,0.004151110420997495,0.01901397006634303
RIM,RMF,0.02832347013164336,0.010527472253638414,0.01894175384003365
IL2D,OLQD,0.028300383708896457,0.010827650972890578,0.018768256211734315
RIA,CEPV,0.008488865812429377,-0.022376446721462794,0.018747054873405257
ASH,RIA,0.004461829199143774,-0.029052844246719056,0.01870541938542894
ASH,ADL,0.025024875170125666,0.005493735958336859,0.018684976237636375
RMDL/R,BWM04V,0.03480522794094423,0.022095838440502353,0.01858782090333152
ADE,OLL,0.017068211727134817,-0.0073774756668388,0.018438854816688006
SMBV,BWM02V,0.00867825148175453,-0.021333892633397984,0.018376046666059163
SMBV,SAAD,0.006657366272860942,-0.024721774734520915,0.018374334051808335
RIG,OLQV,0.01423290121251914,-0.011668943863305326,0.01820007864218275
AIA,AWC,0.03221144902371531,0.01858606087530644,0.01815637132682371
RIS,SMDD,0.014756703354950901,-0.010626532801877333,0.018116419777421688
RIB,AVE,0.0502612658335869,0.04896317561794643,0.01811137695984409
ASJ,PVQ,0.04130079141554881,0.034145823809362374,0.01799920018598738
RIG,AVE,0.04584472894950049,0.04190739091934294,0.017929359739290437
DVA,RIR,0.007977960345326272,-0.021594434280259325,0.017907845450586376
AIB,SMDD,0.013478993602326803,-0.012272386996055958,0.01786135478927525
IL1V,BWM02V,0.027303107372144433,0.011167574034511189,0.01773754773272407
PVR,AVB,0.0442040632539645,0.03968069389281548,0.017659843448675598
IL2D,RMEV,0.02167865918840688,0.001984280203073805,0.017606990640312233
ASJ,ASK,0.016580931867510855,-0.006476760725786263,0.017559175253558698
FLP,AIB,0.01892005157030218,-0.002264465226755596,0.017412234731541028
ADE,RMF,0.027149704800894833,0.011649264729825668,0.01735918528078956
RIH,OLQV,0.027408888923192938,0.012210163879235207,0.01729470218973172
RIM,SAAD,0.032483529821342054,0.02097138352734744,0.017169019948185912
RIR,DVA,0.015840829922622226,-0.006598584676540834,0.016985763620009208
RMH,BWM04V,0.007527572573752911,-0.02051227887646289,0.01696697573511441
RMDV,RMED,0.021334961957857078,0.002766221130958863,0.01691145588878587
ALA,AVE,0.014116020924077339,-0.00924412716551032,0.016858377762357872
IL2D,RMED,0.013909001879063668,-0.009105337956085133,0.01660949267298865
IL1L/R,BWM04V,0.011637304315340118,-0.012493112787230443,0.01639226805179904
AWA,AIZ,0.0504311809980506,0.0529121298291431,0.016235817427677376
IL2V,RIA,0.022609383184828608,0.006493919023724786,0.016097972030965243
SMBD,ALN,0.02252577906655195,0.00649395478038399,0.01602613469531898
RIR,ADF,0.0130415025060821,-0.009365808089628063,0.01599761678622334
IL2V,RMED,0.011970811798471676,-0.011150451493231878,0.015991436887446125
ADA,AIB,0.010329606918203444,-0.013796029738860573,0.015935888365441055
CEPV,OLL,0.03289045167533203,0.024438611286570443,0.01574366020359998
URYD,BWM03D,0.016270838199359088,-0.003431535636570011,0.01573390150372261
AIN,CEPV,0.019606864433659627,0.002202522340576674,0.015715521185167468
URYD,BWM01D,0.009575699308011108,-0.014399472871611209,0.015597164512533552
RIC,SMBD,0.013435527684743409,-0.007723003833036531,0.015495125329217352
RMDD,BWM07D,0.021741883811847048,0.006233448890181859,0.01548609614419994
SMBV,BWM01V,0.013351923566466755,-0.007722968076377329,0.015423287993571093
RIV,BWM07V,0.0452858326569535,0.04597536944032153,0.01536679404599699
CEPD,OLL,0.04760186271522557,0.04992070743001564,0.015336677816146395
ADF,SMBD,-1.5267793482299385e-05,-0.029959021265711892,0.01532331163949232
AWB,RIG,0.013792121590621865,-0.006680521258290133,0.015267791793163774
AQR,AVB,1.456592231165347e-06,-0.029797560242566492,0.015255024429269681
SMBV,BWM04V,0.013708517472345215,-0.006680485501630929,0.015195954457517516
RIC,CEPV,0.015486942944654171,-0.003692041526772146,0.01519386295260356
RIB,AIB,0.02488761538684737,0.012167757099899115,0.015150543526052936
URB,RMH,0.008100793674321127,-0.015702318309922924,0.014997110154883047
RIG,RMF,0.03307055658721399,0.02626296327588348,0.014964466587312562
RMDV,BWM07V,0.025851615553434244,0.014252614979414302,0.01491138846088456
RIG,AVK,0.015296648285353966,-0.0033917912942015662,0.014876690653011703
SMDD,RIA,0.032080551277470455,0.024798442274471148,0.01486372345376224
RIG,RMG,0.005265483159705449,-0.019993786506389447,0.01475833398037779
RIV,BWM08V,0.018509259592917486,0.0023810201357110997,0.0146812625807336
URX,IL2L/R,0.01959667468624138,0.004327124562460302,0.014619155269288189
RMED,BWM05V,0.02012047682867314,0.005369535623888292,0.014535496404527126
CEPV,URYV,0.012901535794893398,-0.006640812672580892,0.01448241827809913
ASH,ADF,-0.0009894577074874202,-0.02991927692334344,0.01446610078878141
URX,AVE,0.025067720298729328,0.013992109089212161,0.014371349909765511
AWC,ASE,0.012187438993161432,-0.007382973501438308,0.014248904843268337
ALM,CEPV,0.019846578051096284,0.0056698216131180765,0.014146486769289014
CEPV,RIP,0.010422819186156179,-0.00988979829430102,0.014016308567540298
RIG,AIZ,0.04012045225526749,0.039998439911312945,0.01398921201434274
BDU,ALM,0.012117640540188481,-0.006901318562783034,0.013942379726980082
RMED,BWM01V,0.02748263068628424,0.019022795446926623,0.013870571067010362
RIV,RMDD,0.007587508671540501,-0.014181266490767544,0.013777532393035042
SMBD,ADA,0.010839930787564386,-0.008547172756961655,0.013687314738833641
AIB,SAAD,0.021874906888260146,0.010000962638634632,0.013671726764375886
AVK,SAAD,0.006266005609100118,-0.01596580262439374,0.013555840487319046
PVP,AQR,0.0058396132502487146,-0.016526630260484867,0.013476648907084372
RIH,CEPD,0.016774260846954353,0.0018600798686252368,0.013457510807202986
AVH,ADF,0.004584989920371519,-0.018472663173915656,0.013395081547237269
AVK,AVE,0.012784655506451598,-0.004215995974785894,0.013140717398274255
AIZ,SMBV,0.033119975545350434,0.030030512780995472,0.013078259871842246
RMDL/R,RMH,0.013748655673038469,-0.00213113809527071,0.012901562333105876
RIC,RMH,0.010389543015991032,-0.007465017353165221,0.012746445023361683
RIM,RIB,0.012735563940548032,-0.0032954803774308877,0.012627321571256222
ADE,ADA,0.007933912830000712,-0.011014181694137513,0.012453832941102184
AIA,ASG,0.01126993906430125,-0.005380123716990832,0.012435452622547043
RMDV,RMDD,0.017402007411261685,0.005670137600419113,0.012046348371344273
RMG,BWM08D,0.0165737764402359,0.004284932323079442,0.012043972591731854
ASH,AVH,0.013381872019741767,-0.0010490184481334805,0.012032529953280175
RIS,CEPV,0.010912436168447743,-0.0050798019711018405,0.011974605651662671
PVP,AVA,0.011093450070304751,-0.004598254302424185,0.011883592542313196
RMDL/R,BWM04D,0.02637483609812384,0.021325895463944675,0.011739946546697208
CEPD,URX,0.020326914275944644,0.011261615837565487,0.011696598444470054
RIS,AVL,0.003707300799971707,-0.016608531085574956,0.01168683974459268
SMDD,RIM,0.007567129176704006,-0.009932062047000291,0.011584800561276483
ADF,RIR,0.02030382785319775,0.011561794556817656,0.011523100816170723
SMBD,BWM04D,0.014155577527028434,0.0013360896639522829,0.011476202588519944
ADE,ADE,0.02034071994124835,0.011743235019561558,0.01146191066382806
SAAV,SMDD,0.025006621005457415,0.01972283554972159,0.011385227152992295
ADE,CEPD,0.014595775551183542,0.0023785364820394766,0.011320706388112623
RMEL/R,BWM02V,0.03338039604985648,0.03393667271223661,0.011302354745234016
AWC,BAG,0.017931801785484085,0.008012594459186161,0.011302326069557486
RIF,RIM,0.021747836852400095,0.014550381558313254,0.011233659968671731
CEPD,RIP,0.004564610425535025,-0.014223458730148401,0.011202349715478708
OLL,RMDL/R,0.021791630162216385,0.014689063497760835,0.011200286886241285
ADE,CEPV,0.007900636659835562,-0.008589400753001719,0.011183969396923565
DVA,AUA,0.022879045255540277,0.01663516792451003,0.011138179574795876
RMG,ASH,0.005004808449690136,-0.013181011912061209,0.011046853515071392
AQR,AVD,0.011676860918291215,-0.0019128959577678426,0.011010092877961111
ADL,ASK,0.002679494412202515,-0.01691168822909581,0.010959106256447068
AIB,SAAV,0.015453085176746859,0.004763608837466033,0.01083621635899865
RIV,RMDL/R,0.008697428589869131,-0.00650447136016812,0.010801139660462668
SMDD,SMDV,0.03103890003315999,0.031030552819746572,0.010778605007756157
RMDL/R,BWM06V,0.016540500270070757,0.006709713264215243,0.010774109047553238
RIA,CEPD,-0.0017970209826813964,-0.023848734671191026,0.010664781559936738
RIB,RIA,0.012617774662131181,0.0004721406409995099,0.010597440184493394
PVQ,ASK,0.01690399539771489,0.007709437315665308,0.010574592581411874
SDQ,DVA,0.0169408874857655,0.007890877778409215,0.010513402429069214
RIR,RIG,0.009114540191277342,-0.005161845822828759,0.010472145831756017
ASH,RIM,-0.0008330208160945248,-0.021763876791675844,0.010425626494768359
AVK,RIM,0.02116022848878602,0.015289671232879607,0.0103504302801188
BDU,PVC,0.006926446745830444,-0.008549656410633277,0.010326758546212665
SAAD,RMF,0.01622679068403353,0.007148716949551799,0.01027988899423842
RMG,BWM08V,0.012199754070747925,0.0004723194242955368,0.010238253506262103
RIB,AVA,0.01852901829877425,0.011179571985838573,0.010194138624563405
IL1D,BWM04D,0.007974051030693966,-0.006464834287777296,0.010159440816690544
ADE,AVD,0.0033834014665162352,-0.014044925178354773,0.010096253775398585
RIG,DVC,0.013391480169417849,0.0028572487530852723,0.010041112819733163
PVC,AVA,0.007950964607947067,-0.006164655568525128,0.00998594318839121
SMDV,BWM05V,0.011750275289149618,0.00021167050745658292,0.009985564297728088
ASI,AIA,0.027678878386137494,0.02703947788248745,0.009935307191074006
DVA,SMBD,0.015002697405173505,0.005845764241262467,0.009895346643526691
PVQ,ASJ,0.00505513639780164,-0.010756266727584615,0.009848827306539031
SMDD,RMDL/R,0.012797879574013142,0.002296492630312561,0.00981824656820597
SAAD,SMDV,0.01647669404888843,0.008491414000209575,0.009807220494239243
PVT,AVL,0.02159114575549793,0.01711391595221504,0.00978674867077015
CEPV,PVR,0.008307558513825527,-0.005122172993778728,0.009758609652337635
IL2V,URX,0.008747756537980635,-0.00407972617569153,0.009603113451930313
AVH,SMBD,0.012083782772281174,0.001554331801455148,0.009584733133375175
IL1V,BWM03V,0.010358973773736289,-0.0010912106875143395,0.009457347275723841
RMG,RMDD,0.010358973773736289,-0.0010912106875143395,0.009457347275723841
SMDV,CEPV,0.004271241143096725,-0.011016772617786746,0.009308788755419982
RIF,AVF,0.0107991717978914,-4.876386942714307e-05,0.009301851075316522
ASI,AIY,0.005828841905088305,-0.008371158615498852,0.0092924999417788
PVT,URAV,0.005828841905088305,-0.008371158615498852,0.0092924999417788
URYD,CEPD,0.009164868139388846,-0.0027371006383521694,0.009274119623223661
ADE,IL2L/R,0.012964178820591395,0.003639225437629539,0.009273740732560537
ASH,AVE,0.009688670281820607,-0.0016946895769241797,0.009190460758462601
RIF,PVP,0.018298003841038624,0.012961344235151315,0.009083575399956896
PVR,IL1V,0.018055544104453983,0.012561906108887168,0.009079771280792102
RMG,AVB,0.005578029550258351,-0.008371051345521234,0.009076987934840023
RMG,SIBD,0.015243320012585212,0.007970259193168478,0.009014492734586186
ADE,SDQ,-0.0004260989621045625,-0.018296649032452855,0.009000266750182426
DVA,AQR,0.009437857926990648,-0.0016945823069465622,0.00897494875152382
RMDL/R,BWM08D,0.01121628339929961,0.0012938616679122198,0.008972857246609869
RMF,AIB,0.01121628339929961,0.0012938616679122198,0.008972857246609869
CEPV,AVE,0.01610991039559173,0.0095735336473468,0.008938188114413548
BDU,AVM,0.002826323153919324,-0.012662555298646965,0.008910049095981027
URB,IL1L/R,0.0033501252963510863,-0.011620144237218973,0.008826390231219965
RMDL/R,BWM06D,0.014992507657755255,0.007970366463146097,0.008798980727647407
ADA,AVE,0.007773566623975517,-0.00403998183332309,0.008745902601219413
ADL,AIA,0.03430093029885997,0.04057091375477121,0.008696970220007759
URX,ADA,0.004353936271398327,-0.009674004053810565,0.008692445584128293
AVK,AVL,0.008297368766407277,-0.0029975707718951005,0.008662243736458353
AIN,RIM,0.011549790882431169,0.00263652296191079,0.008572026082256956
IL2L/R,RMEV,0.00873756679056239,-0.0019551239538079033,0.008506747536051035
RIC,ADA,0.01029516755255397,0.0006904900484799976,0.00849045872240985
BAG,AIB,0.012073593024862926,0.003678934023338779,0.008488367217495893
IL1L/R,AVE,0.012073593024862926,0.003678934023338779,0.008488367217495893
IL2L/R,RIC,0.012073593024862926,0.003678934023338779,0.008488367217495893
CEPV,URX,0.012073593024862926,0.003678934023338779,0.008488367217495893
AVH,PVP,0.014802212998455052,0.008270616695716672,0.008481808428055557
RMG,BWM04V,0.007439150150868909,-0.004039838806686269,0.008458553258634377
URAV,BWM04V,0.009177764814717496,-0.000912677135720707,0.008351251335643713
RIH,AUA,0.0059022562759467115,-0.006246592150274428,0.008267971361545778
OLQV,SIBD,0.019102239399342462,0.015989532552378536,0.00822427304433204
ASH,ADA,0.005818652157670058,-0.0062465563936152215,0.008196134025899518
ADE,SMBD,0.009154678391970598,-0.0006124984164685416,0.00817775370734438
BDU,URAD,0.006258850181825169,-0.0052041095755280264,0.0080406378254922
AIZ,BAG,0.009594876416125707,0.00042994840161865444,0.008022257506937061
IL2L/R,ADE,0.009594876416125709,0.0004299484016186559,0.008022257506937061
RMH,AVK,0.012930902650426245,0.006064006378765336,0.00800387718838192
RMF,BAG,0.012930902650426245,0.006064006378765336,0.00800387718838192
URYV,BWM03V,0.012930902650426245,0.006064006378765336,0.00800387718838192
SMBV,BWM03V,0.013538308911134661,0.007106381683534123,0.007992055659267121
