,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
69,9583944,8428.16,7157.68,7300.0,2022776,9548636,2022323,9540337,ADLL,AIBL,ADL,AIB
70,9583940,6314.24,3427.24,6750.0,2022776,9548690,2023108,9555304,ADLL,ASKL,ADL,ASK
71,9583938,8340.52,5554.36,6900.0,2022776,9548669,2023030,9553618,ADLL,AVJL,ADL,AVJ
72,9583938,8340.52,5554.36,6900.0,2022776,9548669,2023744,9566240,ADLL,OLLL,ADL,OLL
73,9583938,8340.52,5554.36,6900.0,2022776,9548669,2024196,9574329,ADLL,AVDL,ADL,AVD
74,9583950,5044.0,2868.88,6500.0,2022881,9550350,2024618,9582274,ADLR,ASKR,ADL,ASK
75,9583950,5044.0,2868.88,6500.0,2022881,9550350,2022192,9537542,ADLR,AIAR,ADL,AIA
76,9583962,4863.88,2989.96,6450.0,2022881,9550349,2022192,9537541,ADLR,AIAR,ADL,AIA
77,9583962,4863.88,2989.96,6450.0,2022881,9550349,2024618,9582273,ADLR,ASKR,ADL,ASK
78,9583951,3121.32,6117.28,7400.0,2022881,9550294,2024618,9582237,ADLR,ASKR,ADL,ASK
79,9583951,3121.32,6117.28,7400.0,2022881,9550294,2022789,9548848,ADLR,AWCR,ADL,AWC
80,9583951,3121.32,6117.28,7400.0,2022881,9550294,2022192,9537495,ADLR,AIAR,ADL,AIA
81,9583954,3314.0,6533.04,7450.0,2022881,9550293,2024286,9575910,ADLR,AIBR,ADL,AIB
82,9583954,3314.0,6533.04,7450.0,2022881,9550293,2024618,9582236,ADLR,ASKR,ADL,ASK
83,9583953,3119.56,4622.0,6750.0,2022881,9550331,2023760,9566490,ADLR,OLLR,ADL,OLL
84,9583953,3119.56,4622.0,6750.0,2022881,9550331,2023163,9556398,ADLR,AVJR,ADL,AVJ
85,9583955,3504.32,7945.6,7400.0,2022881,9550297,2024196,9574115,ADLR,AVDL,ADL,AVD
86,9583955,3504.32,7945.6,7400.0,2022881,9550297,2022148,9536636,ADLR,SMBVR,ADL,SMBV
87,9583991,6590.52,3007.84,5750.0,2024604,9582048,2021899,9532390,AFDL,AIYL,AFD,AIY
88,9583992,6866.52,3242.88,5700.0,2024604,9582037,2021899,9532389,AFDL,AIYL,AFD,AIY
89,9583993,8982.36,7519.84,6450.0,2024604,9582015,2021899,9532372,AFDL,AIYL,AFD,AIY
90,9583967,2744.56,7535.88,6900.0,2024389,9578052,2021884,9532139,AFDR,AIYR,AFD,AIY
91,9583970,5088.28,2823.52,5450.0,2024389,9578096,2021884,9532185,AFDR,AIYR,AFD,AIY
92,9583978,8384.0,7799.76,7300.0,2022506,9544275,2023108,9555251,AIAL,ASKL,AIA,ASK
93,9583978,8384.0,7799.76,7300.0,2022506,9544275,2024373,9577874,AIAL,ADAL,AIA,ADA
94,9583978,8384.0,7799.76,7300.0,2022506,9544275,2022323,9540324,AIAL,AIBL,AIA,AIB
95,9583983,6808.92,3622.84,6350.0,2022506,9544324,2023108,9555293,AIAL,ASKL,AIA,ASK
96,9583983,6808.92,3622.84,6350.0,2022506,9544324,2022323,9540368,AIAL,AIBL,AIA,AIB
97,9583979,6994.36,10665.1,9400.0,2022506,9544232,2022323,9540273,AIAL,AIBL,AIA,AIB
98,9583979,6994.36,10665.1,9400.0,2022506,9544232,2024227,9574849,AIAL,RIFL,AIA,RIF
99,9583979,6994.36,10665.1,9400.0,2022506,9544232,2023108,9555207,AIAL,ASKL,AIA,ASK
100,9583981,6727.8,10819.4,9700.0,2022506,9544226,2024227,9574843,AIAL,RIFL,AIA,RIF
101,9583981,6727.8,10819.4,9700.0,2022506,9544226,2023108,9555201,AIAL,ASKL,AIA,ASK
102,9583981,6727.8,10819.4,9700.0,2022506,9544226,2022323,9540267,AIAL,AIBL,AIA,AIB
103,9583977,8779.04,7095.28,7200.0,2022506,9544277,2022323,9540335,AIAL,AIBL,AIA,AIB
104,9583977,8779.04,7095.28,7200.0,2022506,9544277,2023380,9559727,AIAL,AWCL,AIA,AWC
105,9583974,6121.88,3503.76,6600.0,2022506,9544332,2022632,9546086,AIAL,PVQL,AIA,PVQ
106,9583974,6121.88,3503.76,6600.0,2022506,9544332,2022323,9540373,AIAL,AIBL,AIA,AIB
107,9583999,4446.64,3133.76,5900.0,2022192,9537524,2022129,9536471,AIAR,ADFR,AIA,ADF
108,9583999,4446.64,3133.76,5900.0,2022192,9537524,2024286,9575943,AIAR,AIBR,AIA,AIB
109,9583998,2987.16,7100.72,7700.0,2022192,9537485,2024286,9575905,AIAR,AIBR,AIA,AIB
110,9583998,2987.16,7100.72,7700.0,2022192,9537485,2024618,9582231,AIAR,ASKR,AIA,ASK
111,9583997,4475.68,10322.8,9500.0,2022192,9537425,2022432,9542720,AIAR,RIFR,AIA,RIF
112,9583997,4475.68,10322.8,9500.0,2022192,9537425,2024286,9575869,AIAR,AIBR,AIA,AIB
113,9584013,4364.28,9877.64,9250.0,2022192,9537430,2024314,9576343,AIAR,ASHR,AIA,ASH
114,9584013,4364.28,9877.64,9250.0,2022192,9537430,2024286,9575874,AIAR,AIBR,AIA,AIB
115,9584013,4364.28,9877.64,9250.0,2022192,9537430,2022432,9542725,AIAR,RIFR,AIA,RIF
116,9584018,2985.8,4219.64,4850.0,2022323,9540442,2022897,9550490,AIBL,AVER,AIB,AVE
117,9584018,2985.8,4219.64,4850.0,2022323,9540442,2023402,9560103,AIBL,RIBR,AIB,RIB
118,9584027,3210.12,7109.04,5750.0,2022323,9540475,2022971,9552467,AIBL,RIMR,AIB,RIM
119,9584027,3210.12,7109.04,5750.0,2022323,9540475,2024338,9577204,AIBL,AVBL,AIB,AVB
120,9584020,2489.6,6635.68,5750.0,2022323,9540468,2024066,9571566,AIBL,BAGL,AIB,BAG
121,9584020,2489.6,6635.68,5750.0,2022323,9540468,2023402,9560084,AIBL,RIBR,AIB,RIB
122,9584020,2489.6,6635.68,5750.0,2022323,9540468,2024338,9577204,AIBL,AVBL,AIB,AVB
123,9584020,2489.6,6635.68,5750.0,2022323,9540468,2022971,9552622,AIBL,RIMR,AIB,RIM
124,9584019,2885.92,6250.64,5600.0,2022323,9540462,2022971,9552619,AIBL,RIMR,AIB,RIM
125,9584019,2885.92,6250.64,5600.0,2022323,9540462,2023402,9560087,AIBL,RIBR,AIB,RIB
126,9584022,5265.96,9588.16,8500.0,2022323,9540551,2022971,9552413,AIBL,RIMR,AIB,RIM
127,9584022,5265.96,9588.16,8500.0,2022323,9540551,2022405,9541983,AIBL,SMDDR,AIB,SMDD
128,9584026,5110.68,9714.44,8050.0,2022323,9540543,2022971,9552422,AIBL,RIMR,AIB,RIM
129,9584026,5110.68,9714.44,8050.0,2022323,9540543,2022405,9541992,AIBL,SMDDR,AIB,SMDD
130,9584017,4147.88,3552.8,4250.0,2022323,9540425,2022971,9552503,AIBL,RIMR,AIB,RIM
131,9584017,4147.88,3552.8,4250.0,2022323,9540425,2023544,9562643,AIBL,SMDVR,AIB,SMDV
132,9584973,3789.0,3831.36,4500.0,2022323,9540430,2022971,9552498,AIBL,RIMR,AIB,RIM
133,9584973,3789.0,3831.36,4500.0,2022323,9540430,2023544,9562638,AIBL,SMDVR,AIB,SMDV
134,9584029,8202.92,4969.28,4900.0,2024286,9576002,2022915,9550987,AIBR,AVEL,AIB,AVE
135,9584029,8202.92,4969.28,4900.0,2024286,9576002,2021801,9530432,AIBR,RIBL,AIB,RIB
136,9584028,5914.4,3212.72,4700.0,2024286,9575978,2023402,9560190,AIBR,RIBR,AIB,RIB
137,9584028,5914.4,3212.72,4700.0,2024286,9575978,2021801,9530531,AIBR,RIBL,AIB,RIB
138,9584031,8899.2,7552.28,5700.0,2024286,9576026,2021801,9530409,AIBR,RIBL,AIB,RIB
139,9584031,8899.2,7552.28,5700.0,2024286,9576026,2022692,9547273,AIBR,AVBR,AIB,AVB
140,9584031,8899.2,7552.28,5700.0,2024286,9576026,2022987,9552969,AIBR,RIML,AIB,RIM
141,9584040,8203.72,8739.88,5750.0,2024286,9576038,2022692,9547276,AIBR,AVBR,AIB,AVB
142,9584040,8203.72,8739.88,5750.0,2024286,9576038,2022987,9552802,AIBR,RIML,AIB,RIM
143,9584041,8655.8,6962.88,5550.0,2024286,9576029,2022987,9552966,AIBR,RIML,AIB,RIM
144,9584041,8655.8,6962.88,5550.0,2024286,9576029,2022692,9547519,AIBR,AVBR,AIB,AVB
145,9584036,6113.72,10148.7,10050.0,2024286,9576133,2022757,9548398,AIBR,PVPL,AIB,PVP
146,9584036,6113.72,10148.7,10050.0,2024286,9576133,2022987,9552719,AIBR,RIML,AIB,RIM
147,9584036,6113.72,10148.7,10050.0,2024286,9576133,2022692,9547362,AIBR,AVBR,AIB,AVB
148,9584035,6103.16,9909.36,7950.0,2024286,9576089,2022987,9552759,AIBR,RIML,AIB,RIM
149,9584035,6103.16,9909.36,7950.0,2024286,9576089,2023527,9562281,AIBR,SMDDL,AIB,SMDD
150,9584037,6065.56,9783.84,8150.0,2024286,9576093,2022987,9552755,AIBR,RIML,AIB,RIM
151,9584037,6065.56,9783.84,8150.0,2024286,9576093,2023527,9562277,AIBR,SMDDL,AIB,SMDD
152,9584038,6277.6,10078.1,7550.0,2024286,9576081,2022987,9552767,AIBR,RIML,AIB,RIM
153,9584038,6277.6,10078.1,7550.0,2024286,9576081,2023527,9562289,AIBR,SMDDL,AIB,SMDD
154,9584039,6547.0,10041.4,7300.0,2024286,9576076,2022987,9552772,AIBR,RIML,AIB,RIM
155,9584039,6547.0,10041.4,7300.0,2024286,9576076,2023527,9562294,AIBR,SMDDL,AIB,SMDD
156,9584042,6924.52,4063.76,4300.0,2024286,9575988,2022987,9552947,AIBR,RIML,AIB,RIM
157,9584042,6924.52,4063.76,4300.0,2024286,9575988,2024566,9581207,AIBR,SMDVL,AIB,SMDV
158,9584044,6503.0,3794.76,4250.0,2024286,9575987,2024566,9581208,AIBR,SMDVL,AIB,SMDV
159,9584044,6503.0,3794.76,4250.0,2024286,9575987,2022987,9552948,AIBR,RIML,AIB,RIM
160,9584047,6863.36,10980.7,10500.0,2022644,9546196,2022659,9546421,AIML,ASGL,AIM,ASG
161,9584047,6863.36,10980.7,10500.0,2022644,9546196,2022506,9544210,AIML,AIAL,AIM,AIA
162,9584048,6941.32,11046.7,10150.0,2022644,9546203,2022506,9544217,AIML,AIAL,AIM,AIA
163,9584048,6941.32,11046.7,10150.0,2022644,9546203,2022659,9546428,AIML,ASGL,AIM,ASG
164,9584052,8325.64,8434.0,7850.0,2022644,9546255,2022659,9546487,AIML,ASGL,AIM,ASG
165,9584052,8325.64,8434.0,7850.0,2022644,9546255,2022506,9544351,AIML,AIAL,AIM,AIA
166,9584054,7541.44,7160.56,7700.0,2022644,9546323,2022618,9545751,AIML,ASJL,AIM,ASJ
167,9584046,7623.68,10434.5,8350.0,2022644,9546239,2022659,9546464,AIML,ASGL,AIM,ASG
168,9584046,7623.68,10434.5,8350.0,2022644,9546239,2022506,9544253,AIML,AIAL,AIM,AIA
169,9584046,7623.68,10434.5,8350.0,2022644,9546239,2022618,9545725,AIML,ASJL,AIM,ASJ
170,9584056,3873.44,9970.88,8750.0,2022313,9540065,2022192,9537440,AIMR,AIAR,AIM,AIA
171,9584056,3873.44,9970.88,8750.0,2022313,9540065,2022022,9534487,AIMR,ASGR,AIM,ASG
172,9584061,3979.64,10264.4,9100.0,2022313,9540058,2022022,9534480,AIMR,ASGR,AIM,ASG
173,9584061,3979.64,10264.4,9100.0,2022313,9540058,2022192,9537433,AIMR,AIAR,AIM,AIA
174,9584062,4144.88,10311.8,9300.0,2022313,9540054,2022022,9534476,AIMR,ASGR,AIM,ASG
175,9584062,4144.88,10311.8,9300.0,2022313,9540054,2022192,9537429,AIMR,AIAR,AIM,AIA
176,9584063,4007.0,10504.2,9600.0,2022313,9540048,2022192,9537423,AIMR,AIAR,AIM,AIA
177,9584063,4007.0,10504.2,9600.0,2022313,9540048,2022022,9534470,AIMR,ASGR,AIM,ASG
178,9584060,3431.8,7612.08,8050.0,2022313,9540083,2022022,9534512,AIMR,ASGR,AIM,ASG
179,9584060,3431.8,7612.08,8050.0,2022313,9540083,2022192,9537462,AIMR,AIAR,AIM,AIA
180,9584060,3431.8,7612.08,8050.0,2022313,9540083,2024618,9582224,AIMR,ASKR,AIM,ASK
181,9584059,3896.36,6968.8,7850.0,2022313,9540094,2023084,9554826,AIMR,ASJR,AIM,ASJ
182,9584055,5576.2,4223.84,6850.0,2022313,9540141,2022618,9545799,AIMR,ASJL,AIM,ASJ
183,9584055,5576.2,4223.84,6850.0,2022313,9540141,2023084,9554873,AIMR,ASJR,AIM,ASJ
184,9584065,4792.52,2675.4,4900.0,2022860,9549879,2024239,9575170,AINL,AUAR,AIN,AUA
185,9584065,4792.52,2675.4,4900.0,2022860,9549879,2024033,9570799,AINL,AINR,AIN,AIN
186,9584069,4442.48,10927.0,9500.0,2022860,9549992,2024286,9575869,AINL,AIBR,AIN,AIB
187,9584069,4442.48,10927.0,9500.0,2022860,9549992,2022192,9537425,AINL,AIAR,AIN,AIA
188,9584069,4442.48,10927.0,9500.0,2022860,9549992,2022022,9534472,AINL,ASGR,AIN,ASG
189,9584070,4787.32,2723.64,5000.0,2022860,9549881,2024239,9575165,AINL,AUAR,AIN,AUA
190,9584066,2855.28,8124.72,6500.0,2022860,9549932,2024239,9575102,AINL,AUAR,AIN,AUA
191,9584066,2855.28,8124.72,6500.0,2022860,9549932,2022129,9536475,AINL,ADFR,AIN,ADF
192,9584066,2855.28,8124.72,6500.0,2022860,9549932,2024389,9578060,AINL,AFDR,AIN,AFD
193,9584067,2345.44,7227.16,6750.0,2022860,9549920,2026098,9584068,AINL,CEPshVR,AIN,CEPshV
194,9584067,2345.44,7227.16,6750.0,2022860,9549920,2024066,9571625,AINL,BAGL,AIN,BAG
195,9584077,6884.28,2846.72,5550.0,2024033,9570817,2026155,9584078,AINR,CEPshDL,AIN,CEPshD
196,9584077,6884.28,2846.72,5550.0,2024033,9570817,2023203,9556882,AINR,ASER,AIN,ASE
197,9584077,6884.28,2846.72,5550.0,2024033,9570817,2024604,9582040,AINR,AFDL,AIN,AFD
198,9584076,9056.36,8108.16,6350.0,2024033,9570848,2022741,9548183,AINR,AUAL,AIN,AUA
199,9584076,9056.36,8108.16,6350.0,2024033,9570848,2024604,9582053,AINR,AFDL,AIN,AFD
200,9584071,6047.68,2767.8,5150.0,2024033,9570810,2024604,9582047,AINR,AFDL,AIN,AFD
201,9584071,6047.68,2767.8,5150.0,2024033,9570810,2024149,9572953,AINR,RID,AIN,RID
202,9584071,6047.68,2767.8,5150.0,2024033,9570810,2024389,9578105,AINR,AFDR,AIN,AFD
203,9584074,6759.28,11305.2,9300.0,2024033,9570908,2023380,9559648,AINR,AWCL,AIN,AWC
204,9584074,6759.28,11305.2,9300.0,2024033,9570908,2022323,9540278,AINR,AIBL,AIN,AIB
205,9584072,8609.32,9166.28,6850.0,2024033,9570860,2022789,9549018,AINR,AWCR,AIN,AWC
206,9584087,8613.48,7882.68,6750.0,2021899,9532364,2021940,9533184,AIYL,AIZL,AIY,AIZ
207,9584087,8613.48,7882.68,6750.0,2021899,9532364,2022093,9535906,AIYL,ADFL,AIY,ADF
208,9584087,8613.48,7882.68,6750.0,2021899,9532364,2022506,9544287,AIYL,AIAL,AIY,AIA
209,9584089,6649.92,10932.0,8700.0,2021899,9532307,2021801,9530336,AIYL,RIBL,AIY,RIB
210,9584089,6649.92,10932.0,8700.0,2021899,9532307,2021940,9533052,AIYL,AIZL,AIY,AIZ
211,9584089,6649.92,10932.0,8700.0,2021899,9532307,2022093,9535802,AIYL,ADFL,AIY,ADF
212,9584090,6598.56,10957.2,8850.0,2021899,9532304,2022093,9535799,AIYL,ADFL,AIY,ADF
213,9584090,6598.56,10957.2,8850.0,2021899,9532304,2021940,9533048,AIYL,AIZL,AIY,AIZ
214,9584090,6598.56,10957.2,8850.0,2021899,9532304,2021801,9530333,AIYL,RIBL,AIY,RIB
215,9584086,6466.72,10914.2,9000.0,2021899,9532301,2024420,9578538,AIYL,AWBL,AIY,AWB
216,9584086,6466.72,10914.2,9000.0,2021899,9532301,2022478,9543685,AIYL,AWAL,AIY,AWA
217,9584086,6466.72,10914.2,9000.0,2021899,9532301,2022093,9535796,AIYL,ADFL,AIY,ADF
218,9584086,6466.72,10914.2,9000.0,2021899,9532301,2021940,9533045,AIYL,AIZL,AIY,AIZ
219,9584086,6466.72,10914.2,9000.0,2021899,9532301,2021801,9530330,AIYL,RIBL,AIY,RIB
220,9584081,8136.88,4917.72,5850.0,2021899,9532384,2022048,9535237,AIYL,RIR,AIY,RIR
221,9584081,8136.88,4917.72,5850.0,2021899,9532384,2022093,9535865,AIYL,ADFL,AIY,ADF
222,9584092,5929.52,11236.9,9450.0,2021899,9532291,2021940,9533036,AIYL,AIZL,AIY,AIZ
223,9584092,5929.52,11236.9,9450.0,2021899,9532291,2021998,9534111,AIYL,RIAL,AIY,RIA
224,9584085,6282.4,11236.7,9050.0,2021899,9532301,2021998,9534104,AIYL,RIAL,AIY,RIA
225,9584085,6282.4,11236.7,9050.0,2021899,9532301,2021940,9533044,AIYL,AIZL,AIY,AIZ
226,9584085,6282.4,11236.7,9050.0,2021899,9532301,2021801,9530329,AIYL,RIBL,AIY,RIB
227,9584091,6144.56,11185.7,9450.0,2021899,9532291,2021998,9534111,AIYL,RIAL,AIY,RIA
228,9584091,6144.56,11185.7,9450.0,2021899,9532291,2021940,9533036,AIYL,AIZL,AIY,AIZ
229,9584091,6144.56,11185.7,9450.0,2021899,9532291,2021801,9530321,AIYL,RIBL,AIY,RIB
230,9584097,3390.48,4290.92,5850.0,2021884,9532166,2022129,9536440,AIYR,ADFR,AIY,ADF
231,9584097,3390.48,4290.92,5850.0,2021884,9532166,2021962,9533434,AIYR,AIZR,AIY,AIZ
232,9584100,5322.6,11145.8,9650.0,2021884,9532070,2024716,9583311,AIYR,SIBDR,AIY,SIBD
233,9584100,5322.6,11145.8,9650.0,2021884,9532070,2021962,9533348,AIYR,AIZR,AIY,AIZ
234,9584100,5322.6,11145.8,9650.0,2021884,9532070,2021977,9533912,AIYR,RIAR,AIY,RIA
235,9584101,4627.76,10556.1,8450.0,2021884,9532100,2023402,9560018,AIYR,RIBR,AIY,RIB
236,9584101,4627.76,10556.1,8450.0,2021884,9532100,2021962,9533366,AIYR,AIZR,AIY,AIZ
237,9584098,4908.28,11000.7,8550.0,2021884,9532098,2021977,9533660,AIYR,RIAR,AIY,RIA
238,9584098,4908.28,11000.7,8550.0,2021884,9532098,2021962,9533364,AIYR,AIZR,AIY,AIZ
239,9584098,4908.28,11000.7,8550.0,2021884,9532098,2023402,9560016,AIYR,RIBR,AIY,RIB
240,9584103,5046.96,11006.1,8950.0,2021884,9532084,2021977,9533668,AIYR,RIAR,AIY,RIA
241,9584103,5046.96,11006.1,8950.0,2021884,9532084,2021962,9533334,AIYR,AIZR,AIY,AIZ
242,9584103,5046.96,11006.1,8950.0,2021884,9532084,2023402,9560008,AIYR,RIBR,AIY,RIB
243,9584093,2863.6,4661.72,5750.0,2021884,9532168,2023402,9584095,AIYR,RIBR,AIY,RIB
244,9584093,2863.6,4661.72,5750.0,2021884,9532168,2022074,9535456,AIYR,RIVR,AIY,RIV
245,9584119,8273.6,6562.32,6800.0,2021940,9533183,2022506,9544293,AIZL,AIAL,AIZ,AIA
246,9584119,8273.6,6562.32,6800.0,2021940,9533183,2024404,9578274,AIZL,ASEL,AIZ,ASE
247,9584108,7565.8,4198.52,5950.0,2021940,9533127,2024420,9578621,AIZL,AWBL,AIZ,AWB
248,9584108,7565.8,4198.52,5950.0,2021940,9533127,2022506,9544318,AIZL,AIAL,AIZ,AIA
249,9584114,6138.96,10918.6,8650.0,2021940,9533053,2021998,9534096,AIZL,RIAL,AIZ,RIA
250,9584115,5985.28,10652.6,9550.0,2021940,9533034,2022171,9536961,AIZL,SMBVL,AIZ,SMBV
251,9584115,5985.28,10652.6,9550.0,2021940,9533034,2024001,9570322,AIZL,SIBDL,AIZ,SIBD
