,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
192,8417690,37542.0,23397.0,5040.0,1854039,8271845,1854271,8277503,ADER,OLLR,ADE,OLL
193,8417690,37542.0,23397.0,5040.0,1854039,8271845,1854217,8276798,ADER,IL2R,ADE,IL2L/R
194,8417699,40262.0,20516.0,1590.0,1854039,8271723,2096446,8301238,ADER,unknownFLPR,ADE,unknownFLPR
195,8417699,40262.0,20516.0,1590.0,1854039,8271723,1856861,8337720,ADER,AINR,ADE,AIN
196,8417701,43234.0,19268.0,30.0,1854039,8271676,2096446,8301189,ADER,unknownFLPR,ADE,unknownFLPR
197,8417701,43234.0,19268.0,30.0,1854039,8271676,1855138,8300330,ADER,ALMR,ADE,ALM
198,8417701,43234.0,19268.0,30.0,1854039,8271676,1858005,8371691,ADER,AVDR,ADE,AVD
199,8417691,36602.0,23339.0,4980.0,1854039,8271836,1859497,8406329,ADER,RMDR,ADE,RMDL/R
200,8417691,36602.0,23339.0,4980.0,1854039,8271836,1854271,8277501,ADER,OLLR,ADE,OLL
201,8417702,56575.0,32373.0,12600.0,1856682,8336105,1857421,8352689,ADER,RIGL,ADE,RIG
202,8471640,58448.0,32960.0,12960.0,1856682,8336117,1857421,8352676,ADER,RIGL,ADE,RIG
203,8471642,52610.0,31326.0,10860.0,1856682,8336136,1857421,8352775,ADER,RIGL,ADE,RIG
204,8417708,53142.0,30642.0,11100.0,1856682,8336054,1856489,8335057,ADER,ADEL,ADE,ADE
205,8417708,53142.0,30642.0,11100.0,1856682,8336054,1857421,8352756,ADER,RIGL,ADE,RIG
206,8417706,55005.0,31659.0,12390.0,1856682,8336097,1852778,8243505,ADER,AVAR,ADE,AVA
207,8417706,55005.0,31659.0,12390.0,1856682,8336097,1857421,8352713,ADER,RIGL,ADE,RIG
208,8417703,56475.0,32249.0,12570.0,1856682,8336104,1857421,8352690,ADER,RIGL,ADE,RIG
209,8417703,56475.0,32249.0,12570.0,1856682,8336104,1857376,8352451,ADER,AVKR,ADE,AVK
210,8417704,55987.0,31977.0,12540.0,1856682,8336103,1857376,8352450,ADER,AVKR,ADE,AVK
211,8417704,55987.0,31977.0,12540.0,1856682,8336103,1857421,8352708,ADER,RIGL,ADE,RIG
212,8417705,55401.0,31811.0,12420.0,1856682,8336099,1857376,8352446,ADER,AVKR,ADE,AVK
213,8417705,55401.0,31811.0,12420.0,1856682,8336099,1857421,8352712,ADER,RIGL,ADE,RIG
