,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
0,6374694,8055.0,22945.0,5340.0,1615919,6342547,1615711,6339169,ADAL,AVAR,ADA,AVA
1,6374694,8055.0,22945.0,5340.0,1615919,6342547,1615601,6336613,ADAL,RIML,ADA,RIM
2,6374694,8055.0,22945.0,5340.0,1615919,6342547,1616066,6345304,ADAL,AVBR,ADA,AVB
3,6374698,7657.0,22971.0,5130.0,1615919,6342554,1616008,6344242,ADAL,AVHR,ADA,AVH
4,6374698,7657.0,22971.0,5130.0,1615919,6342554,1616087,6345513,ADAL,AVBL,ADA,AVB
5,6374698,7657.0,22971.0,5130.0,1615919,6342554,1615601,6336620,ADAL,RIML,ADA,RIM
6,6374684,6143.0,20469.0,4380.0,1615919,6342617,1616087,6345537,ADAL,AVBL,ADA,AVB
7,6374684,6143.0,20469.0,4380.0,1615919,6342617,1616337,6349564,ADAL,AVJR,ADA,AVJ
8,6374682,6111.0,18043.0,4680.0,1615919,6342642,1615267,6330918,ADAL,AVAL,ADA,AVA
9,6374682,6111.0,18043.0,4680.0,1615919,6342642,1616337,6349545,ADAL,AVJR,ADA,AVJ
10,6374682,6111.0,18043.0,4680.0,1615919,6342642,1616087,6345551,ADAL,AVBL,ADA,AVB
11,6374692,7334.0,22245.0,4290.0,1615919,6342581,1615711,6339134,ADAL,AVAR,ADA,AVA
12,6374692,7334.0,22245.0,4290.0,1615919,6342581,1616573,6354051,ADAL,RICR,ADA,RIC
13,6374712,10915.0,21274.0,3750.0,1615670,6338190,1616066,6345414,ADAR,AVBR,ADA,AVB
14,6374712,10915.0,21274.0,3750.0,1615670,6338190,1615040,6326271,ADAR,RIPR,ADA,RIP
15,6374699,11741.0,18270.0,4290.0,1615670,6338247,1616066,6345174,ADAR,AVBR,ADA,AVB
16,6374699,11741.0,18270.0,4290.0,1615670,6338247,1615711,6339059,ADAR,AVAR,ADA,AVA
17,6374699,11741.0,18270.0,4290.0,1615670,6338247,1616509,6352829,ADAR,AVJL,ADA,AVJ
18,6374711,11305.0,20792.0,3840.0,1615670,6338193,1616509,6353008,ADAR,AVJL,ADA,AVJ
19,6374711,11305.0,20792.0,3840.0,1615670,6338193,1616066,6345154,ADAR,AVBR,ADA,AVB
20,6374709,9951.0,22501.0,4170.0,1615670,6338156,1617026,6362398,ADAR,RICL,ADA,RIC
21,6374707,9665.0,23420.0,5280.0,1615670,6338119,1616305,6348973,ADAR,RIMR,ADA,RIM
22,6374714,9541.0,23494.0,5790.0,1615670,6338102,1616087,6345721,ADAR,AVBL,ADA,AVB
23,6374714,9541.0,23494.0,5790.0,1615670,6338102,1616305,6348956,ADAR,RIMR,ADA,RIM
24,6374706,9509.0,23576.0,5880.0,1615670,6338099,1615267,6330838,ADAR,AVAL,ADA,AVA
25,6374706,9509.0,23576.0,5880.0,1615670,6338099,1616087,6345724,ADAR,AVBL,ADA,AVB
26,6374706,9509.0,23576.0,5880.0,1615670,6338099,1616305,6348953,ADAR,RIMR,ADA,RIM
27,6375043,7385.0,23776.0,6960.0,1616691,6355998,1615711,6339227,ADEL,AVAR,ADE,AVA
28,6375043,7385.0,23776.0,6960.0,1616691,6355998,1616702,6356187,ADEL,ADER,ADE,ADE
29,6374716,10483.0,23629.0,7320.0,1616691,6356062,1616978,6361299,ADEL,SAADR,ADE,SAAD
30,6374716,10483.0,23629.0,7320.0,1616691,6356062,1616393,6350583,ADEL,RIGR,ADE,RIG
31,6374716,10483.0,23629.0,7320.0,1616691,6356062,1616683,6355872,ADEL,FLPL,ADE,FLP
32,6374720,9528.0,23506.0,6210.0,1616702,6356213,1615670,6338088,ADER,ADAR,ADE,ADA
33,6374720,9528.0,23506.0,6210.0,1616702,6356213,1615267,6330848,ADER,AVAL,ADE,AVA
34,6374719,7421.0,23719.0,7200.0,1616702,6356195,1616691,6355991,ADER,ADEL,ADE,ADE
35,6374719,7421.0,23719.0,7200.0,1616702,6356195,1615711,6339235,ADER,AVAR,ADE,AVA
36,6374724,5963.0,17415.0,5070.0,1616115,6346148,1615831,6341416,ADFL,AIYL,ADF,AIY
37,6374724,5963.0,17415.0,5070.0,1616115,6346148,1616042,6344911,ADFL,AIZL,ADF,AIZ
38,6374725,5023.0,19601.0,4830.0,1616115,6346131,1616821,6358538,ADFL,AWBL,ADF,AWB
39,6374725,5023.0,19601.0,4830.0,1616115,6346131,1616042,6344887,ADFL,AIZL,ADF,AIZ
40,6374729,9259.0,16144.0,4830.0,1616115,6346175,1616411,6351147,ADFL,AIZR,ADF,AIZ
41,6374729,9259.0,16144.0,4830.0,1616115,6346175,1616147,6346695,ADFL,AUAL,ADF,AUA
42,6374726,7293.0,23463.0,4260.0,1616115,6346079,1617141,6364280,ADFL,RIAL,ADF,RIA
43,6374726,7293.0,23463.0,4260.0,1616115,6346079,1616042,6344815,ADFL,AIZL,ADF,AIZ
44,6374733,7039.0,23491.0,4140.0,1616115,6346083,1617141,6364276,ADFL,RIAL,ADF,RIA
45,6374733,7039.0,23491.0,4140.0,1616115,6346083,1616042,6344819,ADFL,AIZL,ADF,AIZ
46,6374733,7039.0,23491.0,4140.0,1616115,6346083,1616147,6346605,ADFL,AUAL,ADF,AUA
47,6374732,6867.0,23283.0,4050.0,1616115,6346085,1617141,6364274,ADFL,RIAL,ADF,RIA
48,6374732,6867.0,23283.0,4050.0,1616115,6346085,1616147,6346608,ADFL,AUAL,ADF,AUA
49,6374731,6675.0,22991.0,3900.0,1616115,6346090,1617141,6364269,ADFL,RIAL,ADF,RIA
50,6374731,6675.0,22991.0,3900.0,1616115,6346090,1617615,6372980,ADFL,URXL,ADF,URX
51,6374722,7862.0,23932.0,5100.0,1616115,6346051,1617141,6364315,ADFL,RIAL,ADF,RIA
52,6374722,7862.0,23932.0,5100.0,1616115,6346051,1615815,6340920,ADFL,SMBVL,ADF,SMBV
53,6374734,7877.0,23854.0,5010.0,1616115,6346054,1614915,6324068,ADFL,SMBDL,ADF,SMBD
54,6374734,7877.0,23854.0,5010.0,1616115,6346054,1617141,6364318,ADFL,RIAL,ADF,RIA
55,6374734,7877.0,23854.0,5010.0,1616115,6346054,1616031,6344621,ADFL,ASHL,ADF,ASH
56,6374734,7877.0,23854.0,5010.0,1616115,6346054,1615815,6340923,ADFL,SMBVL,ADF,SMBV
57,6374741,11871.0,17454.0,4710.0,1616374,6350376,1617433,6369309,ADFR,AIAR,ADF,AIA
58,6374741,11871.0,17454.0,4710.0,1616374,6350376,1617295,6366925,ADFR,ASEL,ADF,ASE
59,6374741,11871.0,17454.0,4710.0,1616374,6350376,1616411,6351125,ADFR,AIZR,ADF,AIZ
60,6374742,12895.0,20096.0,4080.0,1616374,6374743,1616411,6351091,ADFR,AIZR,ADF,AIZ
61,6374744,12639.0,20156.0,4080.0,1616374,6374743,1616411,6351091,ADFR,AIZR,ADF,AIZ
62,6374744,12639.0,20156.0,4080.0,1616374,6374743,1617447,6369527,ADFR,AWAR,ADF,AWA
63,6374738,9549.0,23951.0,4050.0,1616374,6350306,1616411,6351060,ADFR,AIZR,ADF,AIZ
64,6374738,9549.0,23951.0,4050.0,1616374,6350306,1617006,6361859,ADFR,RIAR,ADF,RIA
65,6374746,10237.0,23448.0,3600.0,1616374,6350324,1616411,6351179,ADFR,AIZR,ADF,AIZ
66,6374746,10237.0,23448.0,3600.0,1616374,6350324,1617006,6361843,ADFR,RIAR,ADF,RIA
67,6374748,9597.0,23754.0,3870.0,1616374,6350312,1616489,6352452,ADFR,SMBVR,ADF,SMBV
68,6374761,4956.0,20018.0,5250.0,1617178,6364745,1617361,6368004,ADLL,AIAL,ADL,AIA
69,6374766,5501.0,20654.0,4680.0,1617178,6364764,1617295,6366869,ADLL,ASEL,ADL,ASE
70,6374766,5501.0,20654.0,4680.0,1617178,6364764,1616220,6347897,ADLL,AIBL,ADL,AIB
71,6374759,5446.0,20316.0,4830.0,1617178,6364759,1615919,6342699,ADLL,ADAL,ADL,ADA
72,6374759,5446.0,20316.0,4830.0,1617178,6364759,1617295,6366874,ADLL,ASEL,ADL,ASE
73,6374759,5446.0,20316.0,4830.0,1617178,6364759,1616220,6347902,ADLL,AIBL,ADL,AIB
74,6374760,5337.0,20183.0,4980.0,1617178,6364754,1616220,6347907,ADLL,AIBL,ADL,AIB
75,6374760,5337.0,20183.0,4980.0,1617178,6364754,1615919,6342704,ADLL,ADAL,ADL,ADA
76,6374760,5337.0,20183.0,4980.0,1617178,6364754,1617295,6366879,ADLL,ASEL,ADL,ASE
77,6374755,5596.0,21225.0,4560.0,1617178,6364768,1615383,6332501,ADLL,AVDR,ADL,AVD
78,6374755,5596.0,21225.0,4560.0,1617178,6364768,1616220,6347893,ADLL,AIBL,ADL,AIB
79,6374754,5914.0,21238.0,4290.0,1617178,6364777,1616337,6349572,ADLL,AVJR,ADL,AVJ
80,6374754,5914.0,21238.0,4290.0,1617178,6364777,1615383,6332489,ADLL,AVDR,ADL,AVD
81,6374762,4888.0,19774.0,5250.0,1617178,6364745,1617272,6366529,ADLL,AWCL,ADL,AWC
82,6374762,4888.0,19774.0,5250.0,1617178,6364745,1617361,6368010,ADLL,AIAL,ADL,AIA
83,6374753,7534.0,16642.0,5970.0,1617178,6364832,1617272,6366579,ADLL,AWCL,ADL,AWC
84,6374753,7534.0,16642.0,5970.0,1617178,6364832,1617361,6368055,ADLL,AIAL,ADL,AIA
85,6374753,7534.0,16642.0,5970.0,1617178,6364832,1616207,6347759,ADLL,ASKL,ADL,ASK
86,6374764,5392.0,18326.0,5160.0,1617178,6364795,1616207,6347724,ADLL,ASKL,ADL,ASK
87,6374764,5392.0,18326.0,5160.0,1617178,6364795,1617272,6366547,ADLL,AWCL,ADL,AWC
88,6374752,7850.0,16434.0,6150.0,1617178,6364838,1617361,6368061,ADLL,AIAL,ADL,AIA
89,6374752,7850.0,16434.0,6150.0,1617178,6364838,1616282,6348749,ADLL,AWCR,ADL,AWC
90,6374752,7850.0,16434.0,6150.0,1617178,6364838,1617272,6366585,ADLL,AWCL,ADL,AWC
91,6374763,5410.0,18404.0,5400.0,1617178,6364800,1617216,6365393,ADLL,AVDL,ADL,AVD
92,6374763,5410.0,18404.0,5400.0,1617178,6364800,1616731,6356931,ADLL,SIADR,ADL,SIAD
93,6374763,5410.0,18404.0,5400.0,1617178,6364800,1615338,6331833,ADLL,SIBDR,ADL,SIBD
94,6374778,12520.0,19970.0,4800.0,1617343,6367752,1617433,6369293,ADLR,AIAR,ADL,AIA
95,6374769,9358.0,16464.0,6000.0,1617343,6367733,1617433,6369356,ADLR,AIAR,ADL,AIA
96,6374769,9358.0,16464.0,6000.0,1617343,6367733,1616919,6360705,ADLR,AIBR,ADL,AIB
97,6374774,11874.0,21043.0,4170.0,1617343,6367782,1617523,6371158,ADLR,ASHR,ADL,ASH
98,6374774,11874.0,21043.0,4170.0,1617343,6367782,1616919,6360433,ADLR,AIBR,ADL,AIB
99,6374768,9618.0,16660.0,5970.0,1617343,6367732,1615255,6330607,ADLR,ASKR,ADL,ASK
100,6374770,10876.0,16814.0,5250.0,1617343,6367709,1615255,6330583,ADLR,ASKR,ADL,ASK
101,6374770,10876.0,16814.0,5250.0,1617343,6367709,1617433,6369326,ADLR,AIAR,ADL,AIA
102,6374777,12310.0,20133.0,4680.0,1617343,6367756,1616919,6360710,ADLR,AIBR,ADL,AIB
103,6374777,12310.0,20133.0,4680.0,1617343,6367756,1615255,6330549,ADLR,ASKR,ADL,ASK
104,6374776,12016.0,20463.0,4470.0,1617343,6367763,1615255,6330542,ADLR,ASKR,ADL,ASK
105,6374776,12016.0,20463.0,4470.0,1617343,6367763,1616919,6360443,ADLR,AIBR,ADL,AIB
106,6374776,12016.0,20463.0,4470.0,1617343,6367763,1615670,6338280,ADLR,ADAR,ADL,ADA
107,6374776,12016.0,20463.0,4470.0,1617343,6367763,1614732,6321826,ADLR,ASER,ADL,ASE
108,6374773,12508.0,18218.0,4950.0,1617343,6367747,1616337,6349702,ADLR,AVJR,ADL,AVJ
109,6374773,12508.0,18218.0,4950.0,1617343,6367747,1615383,6332402,ADLR,AVDR,ADL,AVD
110,6374781,8273.0,15678.0,5340.0,1616257,6348375,1615831,6341431,AFDL,AIYL,AFD,AIY
111,6374782,4377.0,20401.0,4560.0,1616257,6348342,1615831,6341378,AFDL,AIYL,AFD,AIY
112,6374780,9633.0,15754.0,5640.0,1616257,6348385,1617397,6368675,AFDL,AIYR,AFD,AIY
113,6374790,8985.0,15746.0,5250.0,1617514,6370954,1615831,6341426,AFDR,AIYL,AFD,AIY
114,6374787,13087.0,20700.0,4020.0,1617514,6370914,1617397,6368618,AFDR,AIYR,AFD,AIY
115,6374789,9989.0,15888.0,5310.0,1617514,6370956,1617397,6368664,AFDR,AIYR,AFD,AIY
116,6374791,10671.0,16540.0,5130.0,1617514,6370951,1617397,6368659,AFDR,AIYR,AFD,AIY
117,6374791,10671.0,16540.0,5130.0,1617514,6370951,1614732,6321849,AFDR,ASER,AFD,ASE
118,6374791,10671.0,16540.0,5130.0,1617514,6370951,1616919,6360468,AFDR,AIBR,AFD,AIB
119,6374786,10701.0,23412.0,3840.0,1617514,6370886,1617272,6366708,AFDR,AWCL,AFD,AWC
120,6374786,10701.0,23412.0,3840.0,1617514,6370886,1617397,6368604,AFDR,AIYR,AFD,AIY
