,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
102,10932324,508526.0,90956.3,21630.0,2161189,10584331,2161970,10619615,AIBL,SIBDL,AIB,SIBD
103,10932324,508526.0,90956.3,21630.0,2161189,10584331,2161047,10573597,AIBL,SAAVR,AIB,SAAV
104,10932325,508347.0,90442.3,18060.0,2161189,10584280,2161087,10576225,AIBL,SAADL,AIB,SAAD
105,10932325,508347.0,90442.3,18060.0,2161189,10584280,2161155,10581550,AIBL,RIMR,AIB,RIM
106,10932326,507403.0,90227.7,17430.0,2161189,10584271,2161368,10594288,AIBL,AUAR,AIB,AUA
107,10932326,507403.0,90227.7,17430.0,2161189,10584271,2160993,10571369,AIBL,RIBR,AIB,RIB
108,10932326,507403.0,90227.7,17430.0,2161189,10584271,2161138,10580544,AIBL,RIBL,AIB,RIB
109,10932327,504754.0,98378.0,16100.0,2161166,10582638,2161221,10586423,AIBR,SMDDL,AIB,SMDD
110,10932327,504754.0,98378.0,16100.0,2161166,10582638,2161146,10580902,AIBR,RIML,AIB,RIM
111,10932329,507977.0,93364.0,13860.0,2161166,10582570,2161106,10577847,AIBR,SMDVL,AIB,SMDV
112,10932329,507977.0,93364.0,13860.0,2161166,10582570,2161146,10580965,AIBR,RIML,AIB,RIM
113,10932330,503691.0,98506.3,18830.0,2161166,10582701,2161189,10584454,AIBR,AIBL,AIB,AIB
114,10932330,503691.0,98506.3,18830.0,2161166,10582701,2161138,10580396,AIBR,RIBL,AIB,RIB
115,10932333,507403.0,93492.3,13230.0,2161166,10582579,2161120,10578871,AIBR,AVEL,AIB,AVE
116,10932333,507403.0,93492.3,13230.0,2161166,10582579,2161138,10580550,AIBR,RIBL,AIB,RIB
117,10932334,502418.0,97679.7,14770.0,2161476,10600505,2161404,10596188,AIML,AIAL,AIM,AIA
118,10932334,502418.0,97679.7,14770.0,2161476,10600505,2161562,10606099,AIML,AVDR,AIM,AVD
119,10932335,506368.0,92569.0,22610.0,2161501,10602371,2160939,10568063,AIMR,AVAR,AIM,AVA
120,10932335,506368.0,92569.0,22610.0,2161501,10602371,2161941,10616860,AIMR,AVBR,AIM,AVB
121,10932336,504385.0,91184.7,20930.0,2161501,10602272,2162291,10638964,AIMR,ALMR,AIM,ALM
122,10932336,504385.0,91184.7,20930.0,2161501,10602272,2161576,10606639,AIMR,AVJR,AIM,AVJ
123,10932336,504385.0,91184.7,20930.0,2161501,10602272,2161562,10605948,AIMR,AVDR,AIM,AVD
124,10932347,504064.0,96240.0,22470.0,2161581,10607229,2160993,10571117,AINL,RIBR,AIN,RIB
125,10932347,504064.0,96240.0,22470.0,2161581,10607229,2160932,10567893,AINL,BAGL,AIN,BAG
126,10932348,504523.0,95564.7,23100.0,2161581,10607220,2160993,10571126,AINL,RIBR,AIN,RIB
127,10932348,504523.0,95564.7,23100.0,2161581,10607220,2161012,10572018,AINL,CEPVR,AIN,CEPV
128,10932349,507381.0,89432.0,18760.0,2161581,10607114,2160932,10567728,AINL,BAGL,AIN,BAG
129,10932349,507381.0,89432.0,18760.0,2161581,10607114,2161111,10578238,AINL,AVER,AIN,AVE
130,10932349,507381.0,89432.0,18760.0,2161581,10607114,2160993,10571350,AINL,RIBR,AIN,RIB
131,10932350,506615.0,90619.7,15610.0,2161581,10607069,2161120,10578605,AINL,AVEL,AIN,AVE
132,10932350,506615.0,90619.7,15610.0,2161581,10607069,2161363,10593839,AINL,AUAL,AIN,AUA
133,10932350,506615.0,90619.7,15610.0,2161581,10607069,2161138,10580518,AINL,RIBL,AIN,RIB
134,10932351,505417.0,97432.0,12670.0,2161553,10605345,2160972,10569818,AINR,BAGR,AIN,BAG
135,10932351,505417.0,97432.0,12670.0,2161553,10605345,2161138,10580462,AINR,RIBL,AIN,RIB
136,10932351,505417.0,97432.0,12670.0,2161553,10605345,2162234,10625935,AINR,RMFL,AIN,RMF
137,10932352,505450.0,89866.3,16240.0,2161553,10605273,2161350,10592293,AINR,ASER,AIN,ASE
138,10932352,505450.0,89866.3,16240.0,2161553,10605273,2161073,10574882,AINR,AFDL,AIN,AFD
139,10932352,505450.0,89866.3,16240.0,2161553,10605273,2161953,10617718,AINR,AWCR,AIN,AWC
140,10932353,505174.0,90615.3,18200.0,2161553,10605245,2161418,10597021,AINR,AIAR,AIN,AIA
141,10932353,505174.0,90615.3,18200.0,2161553,10605245,2161124,10579221,AINR,ASKR,AIN,ASK
142,10932353,505174.0,90615.3,18200.0,2161553,10605245,2163294,10644214,AINR,PVQR,AIN,PVQ
143,10932353,505174.0,90615.3,18200.0,2161553,10605245,2160946,10568714,AINR,RIPL,AIN,RIP
144,10932354,504944.0,90361.0,20790.0,2161553,10605207,2163294,10644176,AINR,PVQR,AIN,PVQ
145,10932354,504944.0,90361.0,20790.0,2161553,10605207,2161124,10579186,AINR,ASKR,AIN,ASK
146,10932355,503298.0,99249.7,14770.0,2161553,10605375,2161920,10615284,AINR,AWCL,AIN,AWC
147,10932355,503298.0,99249.7,14770.0,2161553,10605375,2160972,10569928,AINR,BAGR,AIN,BAG
148,10932355,503298.0,99249.7,14770.0,2161553,10605375,2161350,10592386,AINR,ASER,AIN,ASE
149,10932356,500449.0,99776.7,18340.0,2161018,10572742,2160975,10570099,AIZL,RIAL,AIZ,RIA
150,10932358,498047.0,98457.3,19460.0,2161006,10571493,2160985,10570437,AIZR,RIAR,AIZ,RIA
151,10932358,498047.0,98457.3,19460.0,2161006,10571493,2161052,10574097,AIZR,SMBVR,AIZ,SMBV
152,10932360,499953.0,98336.0,19740.0,2161006,10571489,2161216,10586016,AIZR,SMBDR,AIZ,SMBD
153,10932360,499953.0,98336.0,19740.0,2161006,10571489,2161052,10574065,AIZR,SMBVR,AIZ,SMBV
154,10932360,499953.0,98336.0,19740.0,2161006,10571489,2160985,10570432,AIZR,RIAR,AIZ,RIA
155,10932361,503586.0,92596.0,22750.0,2160798,10564311,2161953,10617612,ALA,AWCR,ALA,AWC
156,10932361,503586.0,92596.0,22750.0,2160798,10564311,2161124,10579150,ALA,ASKR,ALA,ASK
157,10932361,503586.0,92596.0,22750.0,2160798,10564311,2161418,10596928,ALA,AIAR,ALA,AIA
158,10932361,503586.0,92596.0,22750.0,2160798,10564311,2161613,10609111,ALA,ADAR,ALA,ADA
159,10932362,503149.0,92489.3,21840.0,2160798,10564292,2163294,10644221,ALA,PVQR,ALA,PVQ
160,10932362,503149.0,92489.3,21840.0,2160798,10564292,2161124,10579130,ALA,ASKR,ALA,ASK
161,10932362,503149.0,92489.3,21840.0,2160798,10564292,2161116,10578370,ALA,ADLR,ALA,ADL
162,10932364,500612.0,93627.3,11270.0,2162229,10625800,2161485,10600859,ALML,AVDL,ALM,AVD
163,10932365,496919.0,98120.7,17150.0,2162229,10625704,2163348,10645705,ALML,PVCL,ALM,PVC
164,10932366,505060.0,94273.3,15260.0,2162229,10625648,2160890,10566384,ALML,CEPDL,ALM,CEPD
165,10932367,495231.0,97805.7,19600.0,2162291,10639052,2161570,10606500,ALMR,AVJL,ALM,AVJ
166,10932368,502751.0,91038.0,21490.0,2161991,10620580,2160865,10566010,ALNR,SMBDL,ALN,SMBD
167,10932368,502751.0,91038.0,21490.0,2161991,10620580,2161047,10573508,ALNR,SAAVR,ALN,SAAV
168,10932370,508728.0,91446.0,22050.0,2161991,10620556,2161041,10573467,ALNR,RICL,ALN,RIC
169,10932370,508728.0,91446.0,22050.0,2161991,10620556,2161106,10577615,ALNR,SMDVL,ALN,SMDV
170,10932370,508728.0,91446.0,22050.0,2161991,10620556,2161465,10599437,ALNR,RIVL,ALN,RIV
171,10932370,508728.0,91446.0,22050.0,2161991,10620556,2161093,10576765,ALNR,AVAL,ALN,AVA
172,10932370,508728.0,91446.0,22050.0,2161991,10620556,2161047,10573882,ALNR,SAAVR,ALN,SAAV
173,10932371,507149.0,95096.0,22890.0,2161527,10603854,2161958,10618293,AQR,AVBL,AQR,AVB
174,10932371,507149.0,95096.0,22890.0,2161527,10603854,2161794,10612218,AQR,RIGR,AQR,RIG
175,10932372,508386.0,90083.0,22330.0,2161527,10603901,2160717,10561620,AQR,fragment,AQR,fragment
