,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG
AVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6666666666666667,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,,6.333333333333333,,,,,,,,,,,,,,,11.333333333333334,,,,,,,,,,,,,,,,,,4.666666666666667,,,,,,,,,7.0,
AVL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEPD,,,,3.3333333333333335,,,,,,,,,,,,,,,,,,,,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,
CEPV,,,,4.0,,,,,,,,,,,,,,,,,,,,6.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,,,,,,,,,,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,
HSN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PVW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,
PVQ,,,,,,,,,,,18.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665,,,,,,,,,,,,,,
RIC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.3333333333333335,,,,3.6666666666666665,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333333333333333,,,,,,,,,,5.333333333333333,,,,,,,,,,,,,,,1.0,,,,15.666666666666666,16.333333333333332,,1.0,,2.0,,,
RID,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,3.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6666666666666665,,,,,,,,,,
RMG,,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,,,,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,5.666666666666667,,,,,,,,,,,,,,,5.0,,,,,,,,3.6666666666666665,,,,,
BWM01D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,13.0,,,,,14.333333333333334,,,,,,,3.6666666666666665,,4.0,2.0,6.333333333333333,,,,,,,,,,,,,,,,,,
BWM01V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.333333333333333,,,,13.0,17.333333333333332,,,,,,,,,,4.666666666666667,2.6666666666666665,3.6666666666666665,,7.333333333333333,,,,,,,,,,,,,,,,,
BWM02D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,,,,8.333333333333334,4.0,,,17.333333333333332,,7.0,15.333333333333334,,,,,2.6666666666666665,,,,4.333333333333333,,,,,,,,,,,,,,,,,,
BWM02V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.3333333333333335,,,5.0,9.666666666666666,,19.333333333333332,,8.333333333333334,14.0,,,,,,,,,,6.666666666666667,,,,,,,,,,,,,,,,,
BWM03D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,12.0,,,,,,,6.666666666666667,,6.333333333333333,,,,,,,,,,,,,,,,,,,,
BWM03V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.666666666666666,11.333333333333334,,,,,,,,,,6.666666666666667,1.6666666666666667,3.0,,,,,,,,,,,,,,,,,,,
BWM04D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,7.333333333333333,6.333333333333333,,,,,4.0,3.6666666666666665,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665
BWM04V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6666666666666665,,,,,,,,5.666666666666667,8.0,,2.3333333333333335,,,3.0,,,,,,2.6666666666666665,,,,1.0,,,,,,,,,,,,,,,,,
BWM05D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,
BWM05V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,,,3.6666666666666665,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,
BWM06D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333
BWM06V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.666666666666667
BWM07D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,
BWM07V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.333333333333333,,,,,,,,,,,,,,,,,,,,,
BWM08D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
BWM08V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3333333333333335
