Unnamed: 1,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
ASJ,0,182640,0,0,0,0,247800,329040,10440,111840,57840,1923720,0,0,31560,29400,1680,0,0,0,29400,80280,0,34680,65160,0,0,0,16800,0,0,123120,32640,0,17400,940440,0,5400,0,0,0,0,7200,45600,0,0,0,0,0,0,0,18960,61800,0,0,4440,0,0,48600,4440,0,0,0,0,0,0,0,0,0,0,36000,0,40800,0,0,139440,15840,0,120,0,0,3559080,831360,7560,28560,27120,0,0,19320,43200,0,0,4071480,0,0,0,538800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASK,0,3181320,16440,0,0,0,617760,56040,619320,231480,1923720,106080,0,0,1053480,52920,170640,0,0,0,6360,9600,0,2040,17400,0,0,0,25800,0,0,36120,18600,0,280560,4718760,698640,276840,39240,0,0,0,0,0,0,0,0,0,0,0,0,0,352080,0,0,0,0,0,31920,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,111720,0,0,840,0,0,263880,215160,0,0,0,0,0,0,0,0,0,3651600,0,0,0,174840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUA,1793640,0,4273440,0,0,0,99840,0,6480,6600,0,0,100560,76200,1920,113520,0,388200,246120,0,220920,63000,0,0,66360,87000,0,0,16320,0,0,2108760,82200,163800,0,2520,140760,3916800,3099720,664080,385560,312000,141000,743040,0,2160,0,0,0,0,1299960,4758600,0,54120,0,745320,0,316800,199680,85440,0,198120,0,0,0,0,0,73560,0,10680,0,0,207600,0,0,0,0,23520,6720,0,0,0,0,0,0,0,0,0,99960,213960,0,0,0,0,9720,35880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVM,60240,0,236400,0,0,0,0,0,103560,0,0,0,76200,0,0,0,51240,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29040,80880,0,0,0,64080,0,0,0,0,0,0,0,0,0,0,0,0,0,123840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50160,112200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,0,0,32520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWA,887040,1399920,131400,0,0,0,3479280,419280,2999040,321120,31560,1053480,1920,0,186840,4231200,18840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29880,0,0,3840,1624320,328680,0,541320,1266840,0,88440,0,0,0,0,0,17760,0,0,0,32520,650760,0,0,1320,0,2160,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,0,20400,0,0,0,0,0,78720,3240,0,111360,0,0,0,0,0,0,0,1326360,48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWB,2373720,663840,48960,0,0,2640,1761840,20040,1024080,448680,29400,52920,113520,0,4231200,106080,319200,0,0,0,0,0,0,0,0,37200,0,0,0,0,0,583800,0,26400,138360,477120,260520,0,978720,1114560,2400,2640,0,0,0,0,1080,247680,0,0,1080,295680,572760,0,0,0,0,415560,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,643440,0,0,0,0,0,33600,0,0,2484720,0,0,0,0,51600,0,0,145200,0,0,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWC,42840,1766640,1310160,0,0,0,3658440,1346640,1800,7488480,1680,170640,0,51240,18840,319200,2341920,1822320,0,0,115920,125640,0,80040,77520,0,0,0,11640,0,22320,28080,79560,0,0,2981040,3203880,1635600,1628760,575040,0,11160,0,0,0,0,0,0,0,0,33960,150240,20160,0,0,85560,0,0,108600,126360,0,0,0,0,0,0,0,72720,0,0,0,0,148080,0,0,0,0,0,20160,0,0,11400,0,0,0,960,0,0,6720,58320,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG,3600,0,1297560,0,0,374160,582600,3240,0,334560,0,0,388200,0,0,0,1822320,1221360,311280,0,13560,0,119760,0,91440,107400,0,0,297720,0,0,173640,68880,135720,0,34920,397800,2286240,1639440,761280,662880,539640,1561560,2008080,0,78120,0,3480,0,0,2396400,4213320,0,1733520,6240,124080,14400,709560,58200,6000,35760,274320,0,0,6360,33360,7680,0,0,0,0,600,189840,431040,0,0,0,216600,8400,27000,0,0,0,0,0,0,0,0,960,235920,0,0,0,0,850800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,193440,0,0,0,0,1687320,0,0,40200,0,0,0,246120,3840,0,0,0,311280,0,278400,0,0,115920,0,0,78960,0,36600,198240,639000,33000,26640,106440,221160,1444440,0,600000,0,600,1437840,764280,1471320,1206840,645240,677880,0,752760,1410360,210240,0,3120,90240,0,0,0,578520,0,1363200,0,0,140640,18000,0,0,68160,0,0,0,0,120960,1183080,2907120,585360,2987520,681840,262680,0,637200,0,91800,89160,19080,0,350400,57120,38880,0,0,0,0,0,0,0,542880,1066800,0,26760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLP,0,0,0,25560,0,242400,0,0,0,0,0,0,0,0,0,0,0,0,278400,833640,0,0,0,0,0,0,0,0,9240,117600,0,0,0,0,216720,0,125280,52320,128040,20640,346560,589920,918960,236520,76800,20400,1510200,15240,489960,17520,104040,0,101640,131280,210240,182160,0,0,0,0,0,43080,0,0,0,0,0,0,0,315600,0,201360,71520,34920,112920,162840,32160,24840,0,0,665640,0,0,0,28800,251280,0,0,0,0,0,0,6600,40320,0,68160,67680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2D,0,39960,0,0,0,0,83160,0,1440,60960,29400,6360,220920,0,0,0,115920,13560,0,0,0,11160,0,0,764760,0,0,0,0,0,0,377040,901200,0,0,6240,0,77160,0,1440,0,31320,62040,0,27840,0,2400,0,145440,0,0,0,20280,0,1424520,0,2974440,0,1410720,0,0,39480,6360,0,49200,576960,1329480,369600,0,0,0,0,0,6120,82200,0,0,0,1708320,0,0,15600,45840,0,5400,480,0,0,492240,0,0,0,13680,72720,0,0,0,102000,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0
IL2L/R,0,155400,67800,0,0,0,42000,0,0,47280,80280,9600,63000,0,0,0,125640,0,0,0,11160,0,89880,1723920,784200,793800,0,110160,0,0,594960,412680,0,0,0,3000,24480,52560,0,0,0,0,0,296760,0,0,0,0,0,0,0,28320,0,0,1834080,0,16800,0,75240,1828560,195840,10920,11880,345720,37440,397560,3243840,405720,0,0,0,32040,0,36000,0,166560,7080,31320,410880,656280,4920,86640,132960,0,0,0,0,0,0,0,0,0,87720,64320,0,0,197520,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0
IL2V,0,0,0,0,0,14760,0,0,0,0,0,0,0,0,0,0,0,119760,115920,0,0,89880,0,0,0,562440,0,0,960,0,0,124680,0,239280,31800,0,107880,0,0,0,2880,6240,3600,0,0,162240,0,2280,0,95640,120000,23760,0,71160,1138200,19440,2238840,21960,0,0,981840,0,13320,0,0,273240,1292280,479520,0,0,18120,23160,24000,49440,12120,0,0,0,0,1191840,0,0,0,0,0,0,0,0,0,422160,0,0,0,220680,0,0,0,0,155760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLL,0,158160,0,0,0,0,6000,0,0,48840,34680,2040,0,0,0,0,80040,0,0,0,0,1723920,0,291840,337440,597360,0,492720,92520,0,826320,179160,126240,379560,0,0,52080,83640,0,0,0,0,106920,2966640,0,58920,0,0,0,90720,30960,1451880,0,605280,1012920,211560,0,0,908520,1216680,1037880,9720,2232120,682560,2217600,1508520,2233440,1671480,0,0,0,29280,102000,5880,0,109920,1083600,1010880,16440,82440,95520,37320,45840,0,0,43440,17040,55800,1440000,1587120,0,0,5160,22800,0,0,0,0,0,12240,2400,0,0,0,0,0,0,9960,0,0,0,0,0
OLQD,0,47280,8520,0,0,0,18360,0,360,47280,65160,17400,66360,0,0,0,77520,91440,0,0,764760,784200,0,337440,10200,0,0,0,0,0,225480,10680,1903440,0,63240,9480,5040,94200,0,0,0,32280,180840,102240,8160,47160,9000,0,0,65520,0,277200,23040,114480,5196600,0,611880,0,1912200,0,0,40920,991680,0,288720,303120,1483440,114120,0,126600,1080,0,0,652800,929040,0,2040,9960,466680,0,0,59520,54720,0,34200,60000,480,109920,761160,0,0,0,0,741840,37680,243840,2760,11280,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,0
OLQV,72600,148440,0,0,0,0,0,0,36480,0,0,0,87000,0,0,37200,0,107400,78960,0,0,793800,562440,597360,0,2880,0,0,0,0,231960,154560,0,970560,199200,0,0,12840,0,6240,1320,144000,95040,151800,0,276120,145680,25080,68760,102840,42240,363600,0,345960,6074520,0,738480,37320,0,0,1307880,5040,171960,0,1032600,110280,914640,174240,0,233520,0,840,638280,99480,0,698760,0,0,0,358560,0,0,0,0,212520,70320,67560,82440,0,620280,0,0,0,306240,1680,239640,0,0,3120,0,960,0,0,0,0,0,0,0,0,0,0,0,1560
PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAAD,0,0,0,399120,230880,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,0,0,110160,0,492720,0,0,0,772440,1218120,553080,242280,720,2640,64680,382920,0,1789080,0,0,0,780360,20400,46800,393840,0,170640,0,0,0,98400,285720,22920,6240,3014640,17520,5626080,0,8640,0,42120,0,2269560,1159680,4080,374280,0,0,0,0,590400,878760,27840,50400,545760,871920,3892800,1256160,3416280,0,4440,671160,0,3960,163560,5520,13920,714120,0,0,1080,0,0,0,117720,8400,437040,664200,0,0,0,0,0,0,0,0,0,21360,0,29520,0,76080,0,0
SAAV,0,8040,0,1800,318600,4440,83160,111480,0,3120,16800,25800,16320,0,0,0,11640,297720,198240,9240,0,0,960,92520,0,0,0,1218120,880440,291360,130920,0,96960,0,429600,0,245280,52080,0,10320,4535280,119400,29520,84960,0,5160,0,4080,20040,0,726840,0,0,1498440,0,6214800,0,0,0,288240,0,1047720,0,22800,462600,0,0,1560,0,1368600,278040,213360,427560,31080,2571000,713760,4708800,2263560,0,0,1122360,0,249240,77520,0,0,70080,0,0,0,0,0,0,12120,1800,11520,484440,0,0,0,0,0,0,52200,0,0,0,49200,0,0,0,0,0
SDQ,0,0,0,634560,0,85680,0,0,0,0,0,0,0,0,0,0,0,0,639000,117600,0,0,0,0,0,0,0,553080,291360,0,21840,0,0,0,150720,0,2280,35040,0,0,32280,110280,52320,0,134880,0,0,0,493800,0,69240,0,89280,2880,0,80400,0,0,0,12840,0,461640,10800,31920,12960,0,0,0,0,629160,134160,393480,2040,498240,58680,21840,80040,264720,0,0,179520,3960,0,0,182640,0,0,0,0,130200,0,0,0,1691640,0,0,0,0,0,0,0,0,0,0,0,0,0,9720,0,0,0,0,0
URB,0,7560,0,442320,0,0,0,0,19800,18600,0,0,0,0,0,0,22320,0,33000,0,0,594960,0,826320,225480,231960,0,242280,130920,21840,0,724440,53760,0,698400,0,0,0,0,0,45600,69000,242760,30720,18000,0,12360,0,94800,3960,0,0,0,0,0,0,0,0,0,1266960,0,61920,160800,778800,5160,0,18720,0,0,51720,5280,188160,366720,1037640,834000,241200,216480,55440,0,3120,282720,0,7200,0,0,184800,0,0,1268520,998760,0,0,0,1309920,51000,0,9480,0,0,0,47520,0,0,324000,14160,0,0,24480,24000,0,0,85200,0
URX,2030520,67680,165000,341040,0,6480,25320,0,910680,8040,123120,36120,2108760,0,29880,583800,28080,173640,26640,0,377040,412680,124680,179160,10680,154560,0,720,0,0,724440,0,516000,156960,746640,127320,29520,63000,317760,474240,76680,119280,16080,210360,0,101520,10440,638640,0,2040,2606640,438000,2280,1608240,199320,2280,337800,2107560,23400,259920,13080,0,7320,4440,0,0,0,0,0,0,54600,7080,112800,0,8640,284520,138360,0,40440,30000,0,800280,90960,0,588120,79800,0,0,900360,163080,0,0,52080,398280,0,0,992280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URYD,0,47400,3240,5160,0,0,13920,0,0,35160,32640,18600,82200,0,0,0,79560,68880,106440,0,901200,0,0,126240,1903440,0,0,2640,96960,0,53760,516000,0,0,112440,3240,175080,86280,0,480,132240,63960,206520,994440,1320,152640,10200,0,5160,93240,0,691200,480,316320,1549080,124080,80400,0,2047320,0,0,125160,653760,0,2354400,1309440,408840,85320,0,0,69360,0,70680,28320,72240,0,419640,15480,493200,0,0,29040,43320,0,37560,135600,0,111600,1045440,0,0,0,1920,1320,68520,67440,11280,39840,0,0,0,37920,0,0,0,0,0,0,0,0,0,0,0
URYV,53040,77160,0,22680,0,10320,0,0,36720,0,0,0,163800,0,0,26400,0,135720,221160,0,0,0,239280,379560,0,970560,0,64680,0,0,0,156960,0,0,191520,0,219120,30120,0,17760,125520,109200,117360,1015320,0,248280,90960,29640,64440,329040,24120,1199160,840,520560,2018160,2160,75360,193800,0,0,2377560,0,2199960,0,828480,100920,429240,671160,0,0,187920,1200,127800,208680,77040,31680,23400,651840,0,433080,0,0,0,0,150240,38640,151440,381840,0,1512840,0,0,0,133800,6720,284400,0,0,53040,0,0,0,41880,0,0,0,1320,0,0,0,0,0,0
ADA,335160,514560,0,1026240,0,205080,0,0,2086920,0,17400,280560,0,0,3840,138360,0,0,1444440,216720,0,0,31800,0,63240,199200,0,382920,429600,150720,698400,746640,112440,191520,50280,45960,240000,0,0,116760,2222760,1593600,677760,53040,336360,2760,112920,362040,201240,0,200160,0,225960,8160,0,1739640,237240,600,960,0,5160,355440,6000,0,0,0,0,0,0,153840,232680,319800,507720,557640,394080,185160,119640,290880,75000,56160,812520,17280,0,156360,571560,397200,10440,0,51000,85440,0,0,582840,2287920,352440,0,522360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,298080,1268640,1200,0,0,0,1314840,2237520,767160,893400,940440,4718760,2520,0,1624320,477120,2981040,34920,0,0,6240,3000,0,0,9480,0,0,0,0,0,0,127320,3240,0,45960,64560,4917600,220320,252720,925080,0,0,840,0,0,0,0,0,0,0,0,0,738360,0,0,0,0,0,5160,0,0,0,0,0,0,0,0,0,0,4320,0,0,0,0,0,25320,0,0,0,0,0,1413480,82200,111840,0,0,0,0,0,25920,0,0,984720,14040,0,64920,276600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIB,455640,588360,1047600,0,0,335400,5066160,723720,546720,542400,0,698640,140760,29040,328680,260520,3203880,397800,600000,125280,0,24480,107880,52080,5040,0,0,1789080,245280,2280,0,29520,175080,219120,240000,4917600,33480,1231200,1125600,2492640,1943400,1725960,285720,1313520,0,1250280,0,535920,0,782760,259920,1406640,463680,1782840,0,3895200,0,166560,600,0,84720,1008600,13440,0,6240,84480,0,494280,0,894120,1201200,53760,29880,530880,268800,0,2322960,570120,0,74520,144960,4320,0,0,8880,0,1594800,244080,0,120,0,0,24120,60480,101640,153960,191520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIN,0,48120,4234320,103320,0,0,1521360,117600,0,310800,5400,276840,3916800,80880,0,0,1635600,2286240,0,52320,77160,52560,0,83640,94200,12840,0,0,52080,35040,0,63000,86280,30120,0,220320,1231200,1263360,373080,0,37440,0,286440,0,0,0,0,0,0,0,102840,1172880,0,0,6000,39360,0,0,82920,23040,0,52800,0,0,0,27480,0,114720,0,720,0,0,55680,0,0,0,4320,0,39960,0,153480,600,0,0,157320,461640,0,0,112680,54840,0,0,0,0,1496160,297360,0,0,0,0,0,0,0,0,0,0,0,28200,0,0,0,0,0
AIY,812160,5400,5692080,0,0,0,5193480,79680,40200,138480,0,39240,3099720,0,541320,978720,1628760,1639440,600,128040,0,0,0,0,0,0,0,0,0,0,0,317760,0,0,0,252720,1125600,373080,0,2802960,0,108240,55560,0,0,0,0,0,0,0,1177560,3171480,66840,0,372840,119040,0,132120,0,0,0,50280,0,0,0,0,0,74160,0,9600,0,37080,112080,0,4440,219960,0,0,0,0,0,326520,0,0,34800,455400,63000,0,0,0,0,0,123120,0,0,538200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,4117800,6360,792960,0,0,1800,1558920,53040,634680,145320,0,0,664080,0,1266840,1114560,575040,761280,1437840,20640,1440,0,0,0,0,6240,0,0,10320,0,0,474240,480,17760,116760,925080,2492640,0,2802960,257880,215880,146400,148080,3113400,0,204480,4200,27720,0,2160,3230280,2344920,17160,1235160,440040,2103840,0,1489200,4200,0,0,0,0,0,0,0,0,4800,0,10800,284760,240,223560,64800,1565160,3190800,0,74040,0,0,5160,44760,0,44160,456000,0,0,0,0,17520,0,0,78480,244080,49560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVA,0,328560,0,0,0,1254960,16440,0,711960,0,0,0,385560,0,0,2400,0,662880,764280,346560,0,0,2880,0,0,1320,0,780360,4535280,32280,45600,76680,132240,125520,2222760,0,1943400,37440,0,215880,244440,936960,644760,229440,0,638280,870240,605160,0,166200,1049040,447840,134400,50040,0,3339720,0,5280,0,46080,0,815880,39240,212400,336720,0,0,0,0,1856640,593520,483240,391920,358080,371760,56880,1660920,1528320,0,6240,1592280,0,0,35280,1240440,396600,825960,96720,2040,0,0,0,78000,1078560,279360,0,670200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVB,147000,0,0,288960,0,1770600,6000,11520,2287320,0,0,0,312000,64080,88440,2640,11160,539640,1471320,589920,31320,0,6240,0,32280,144000,0,20400,119400,110280,69000,119280,63960,109200,1593600,0,1725960,0,108240,146400,936960,211080,1445520,789120,375240,0,4313760,3102120,662640,4200,1200,447960,970680,170400,0,2160840,57120,30600,0,0,0,582960,0,0,0,0,0,0,0,51120,30720,70800,604440,279840,21120,229320,27960,0,31440,39240,0,20040,0,0,1391880,2891760,384360,5880,0,34320,0,0,0,148560,691920,441600,93600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVD,78480,321240,0,939360,0,466080,0,0,454080,0,7200,0,141000,0,0,0,0,1561560,1206840,918960,62040,0,3600,106920,180840,95040,0,46800,29520,52320,242760,16080,206520,117360,677760,840,285720,286440,55560,148080,644760,1445520,63000,355560,203040,150840,801720,57720,198840,0,0,117600,205560,667800,0,462240,0,35280,27480,0,6600,296760,0,0,48240,20160,0,0,0,50160,44880,21720,330600,731400,14760,43800,0,241680,12720,1680,203160,233280,65880,33600,811800,1582920,2400,0,27600,69480,0,0,9840,294960,1025880,0,133200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVE,4320,1560,0,195480,0,0,0,0,55560,0,45600,0,743040,0,0,0,0,2008080,645240,236520,0,296760,0,2966640,102240,151800,0,393840,84960,0,30720,210360,994440,1015320,53040,0,1313520,0,0,3113400,229440,789120,355560,45840,0,276840,138720,269640,0,41880,128760,1673640,38040,514920,992760,1667280,0,95280,0,248880,0,160920,303840,510000,365280,108840,60840,58560,0,85920,370560,989400,84720,164280,234960,219120,969600,1110720,0,0,241560,197760,358200,0,126960,118320,1593480,23160,690720,845760,0,0,0,61680,57960,703320,396960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDU,0,0,0,1445640,0,10200,0,0,10080,0,0,0,0,0,0,0,0,0,677880,76800,27840,0,0,0,8160,0,0,0,0,134880,18000,0,1320,0,336360,0,0,0,0,0,0,375240,203040,0,454800,0,587400,8160,877440,0,0,0,2332800,0,0,0,0,0,25080,3360,0,0,0,4920,0,0,0,0,0,0,0,37560,0,321480,0,0,0,0,41040,0,86400,78480,0,506280,644040,1581240,0,0,42000,20400,0,0,67440,104400,190200,0,202200,91080,0,0,0,64440,0,44640,0,23040,0,480,0,0,0,0,0
